clone_id,titer_mean,titer_std,titer_min,titer_max,vcd_mean,vcd_std,vcd_min,vcd_max,viability_mean,viability_std,viability_min,viability_max,aggregation_mean,aggregation_std,aggregation_min,aggregation_max,titer_slope,vcd_slope,viability_slope,aggregation_slope,titer_p10,vcd_p10,viability_p10,aggregation_p10,titer_slope_3_6,titer_slope_7_10,titer_curvature,vcd_slope_3_6,vcd_slope_7_10,vcd_curvature,viability_slope_3_6,viability_slope_7_10,viability_curvature,aggregation_slope_3_6,aggregation_slope_7_10,aggregation_curvature,qP_mean,qP_p10,titer_cv,vcd_cv,viability_cv,aggregation_cv,culture_mode_fed-batch,culture_mode_perfusion,ddpcr_cn,productivity_drop_pct
CLONE_0011,0.7341346292713208,0.14357199543497953,0.4685657870591689,0.9158426845905305,14946696.243971175,968212.5294353933,13702710.724548168,16299968.200445415,96.27938967919569,1.935851639955527,93.72703243993936,100.0,7.338792581606479,0.27440876166234757,6.860797443059062,7.846154058451409,0.03371352003116095,117840.96385135052,0.389212308818723,0.055798620341212656,0.8289329495154041,15801103.213193614,96.63820670749533,7.846154058451409,0.02623156639975787,0.05334657060933087,0.027115004209573003,-59067.366663018984,834397.5428475764,893464.9095105954,-0.443492430535563,0.5750393747637285,1.0185318052992915,-0.06583214736211422,0.20309257583520432,0.2689247231973185,4.9116849455439865e-08,5.24604477504622e-08,0.1955663028481824,0.06477769492545395,0.02010660481319736,0.03739154071648218,True,False,3.0,0.5643643123561897
CLONE_0012,2.1443859058575834,0.1847472341980036,1.8469643872729968,2.3740157343977897,12523066.773930315,654877.5371658439,11372826.135171015,13542554.047363248,96.09804100485697,1.17457451078198,93.42049075634223,97.06438936407112,3.1449187553104307,0.3391791224050625,2.6413844676886455,3.5147978294012043,-0.06240472731185873,165117.9368885383,0.19729941997218292,-0.03749567562891561,2.0806252309465583,12839556.520286223,96.72558962771645,2.757172543616432,-0.053788037517073055,0.011576565285451399,0.06536460280252446,346603.38546915865,-255180.7588671436,-601784.1443363023,-0.0643485116255472,0.18776328001252124,0.2521117916380684,0.12335718226023201,-0.31314448906925985,-0.43650167132949186,1.7123488555707638e-07,1.620480604341135e-07,0.08615391175963055,0.05229370321087197,0.012222668625579915,0.10784988379254098,True,False,4.0,0.2863642990165741
CLONE_0013,0.897747248440556,0.18694769559273952,0.5765169343705928,1.2063282523179162,14758263.73652844,919758.9882647179,13287441.130668996,16045005.9747583,96.25663799968748,1.628897159312251,93.43449896000062,98.83293897590087,3.4672920167392003,0.23602645665946154,3.226913304144935,3.7845015027658735,-0.026278085917510338,-35302.269631582174,0.44152684967183997,0.018355785387392264,0.884506520337371,13287441.130668996,96.69913733337532,3.6571623694229207,0.10457361266017472,0.04544381822814969,-0.059129794432025026,557593.4540799217,-336807.55028207466,-894401.0043619964,1.0417889342387223,0.4243910056351623,-0.61739792860356,-0.1653544913247527,0.0305208277405921,0.19587531906534478,6.083013994515668e-08,6.656710736394718e-08,0.20824090044189905,0.06232162567932744,0.016922439772939266,0.0680722752660906,True,False,3.0,0.4049418586520546
CLONE_0014,2.630738863880558,0.17190965892589707,2.3420875874084266,2.8413061931320023,11668500.923735641,456846.2586437262,11186772.965847107,12394501.375914287,95.29956877888752,1.9140662465850096,93.20861485433363,98.87098055278058,5.691133882078848,0.24849241063121374,5.425872059711163,6.068018327597826,-0.05634822717579042,98440.25480807896,0.2142074480928254,0.013725167941397694,2.3420875874084266,11704194.181704069,97.13164606193915,6.068018327597826,-0.04460432859979004,-0.09972312790590278,-0.055118799306112735,-37979.11262815627,-93156.27263881135,-55177.16001065508,1.2545618179708402,0.8170155724501328,-0.4375462455207074,-0.05176745185507213,0.016808752286168724,0.06857620414124085,2.2545645589565016e-07,2.001066926136243e-07,0.06534653105286532,0.03915209516883407,0.020084731453569423,0.0436630758889794,True,False,3.0,0.2686328912931543
CLONE_0015,0.9939653855824824,0.12208844306575567,0.7565000606436532,1.1591949386758982,14707940.75942471,811215.3829079666,13472510.153802132,15534290.6176344,95.3505366176181,1.3579970816686484,93.7704082680993,97.88072532119742,3.626260700983343,0.25326369081397754,3.209965482288553,4.123530756568206,-0.034000768145528916,-37260.213399199056,-0.04301439245249705,-0.06302995963387124,1.0217991827323238,13472510.153802132,94.52197374221383,3.6167644896479447,-0.041937438341422495,0.001398812218097551,0.04333625055952005,545933.719522496,-501159.10531161126,-1047092.8248341072,-0.20099888319769968,0.14666062770462515,0.34765951090232483,-0.1328494965048262,-0.06305773925278216,0.06979175725204403,6.758018690995601e-08,7.584326684986447e-08,0.1228296726564375,0.05515492591225915,0.014242154578535287,0.06984155625530668,False,True,5.0,0.3239222407492914
CLONE_0016,5.929704991335164,0.17788514949756876,5.6659556068978,6.10487166837323,7387010.902393186,579448.4112711091,6719685.082390629,8109012.627753629,91.50664914654963,1.505247728145391,89.42553919218834,93.80473943702145,5.612053847035517,0.2667902629652042,5.184373982403143,5.979783859689187,-0.0650984942282273,-30076.83222543518,0.42294514790569243,-0.041147823606980764,5.6659556068978,6719685.082390629,91.2974726077692,5.449251784784942,-0.03515261401153838,-0.08448799744135438,-0.049335383429816,94817.44475587875,-285585.16388820554,-380402.6086440843,0.15883533752638182,-0.31005716543537626,-0.4688925029617581,-0.02464418155712934,0.09398533928319977,0.11862952084032911,8.027204873102466e-07,8.431876698724772e-07,0.029998988099324685,0.07844152647498921,0.01644959947903085,0.04753879242598382,True,False,4.0,0.21264762406366042
CLONE_0017,1.035910499606157,0.16318338769656085,0.7055853511535946,1.2389178848735285,15058130.541259237,1267160.4813198098,13074636.831111956,17206636.607911676,95.6111348431626,1.4193453302515344,93.01113562117446,97.60356986964673,8.145018337777824,0.2877422545027694,7.598071866047482,8.475158983007937,-0.05695346505771561,276327.47235571675,0.3634968280575157,-0.03230832045320349,0.7055853511535946,16027255.106964404,95.55546671424004,7.598071866047482,-0.05790060355200831,-0.12046361199136976,-0.06256300843936145,482978.8022664754,-216425.42026748127,-699404.2225339566,0.38163723302397534,-0.28571819798432874,-0.6673554310083041,0.1156798211475246,-0.11878109538329377,-0.23446091653081838,6.879409743246447e-08,4.402409186380224e-08,0.1575265311058002,0.08415124824743639,0.014844979432206692,0.03532739185286422,True,False,3.0,0.2257775404001097
CLONE_0018,1.506752920471998,0.1779595998446092,1.3225127572406135,1.7727791911255228,13871953.008600552,1109080.8368664577,12424463.872949064,15154664.184581352,96.1206084057412,1.08441278882304,94.33533559514746,97.72941673112214,6.361374438063767,0.29595215797606667,5.921319079186744,6.885383778818284,0.011515333684142308,264498.23642800754,0.17342908211961583,-0.02064254805975995,1.5579245581042527,14566931.272826789,95.08352383176207,5.921319079186744,0.027601445953865853,0.08613733876793436,0.05853589281406851,946152.6247656068,403941.64648726035,-542210.9782783465,0.5078422523869093,-0.47896998317387307,-0.9868122355607823,0.013413241324651382,-0.12260039694851074,-0.13601363827316212,1.0861865806046325e-07,1.0694939990623907e-07,0.11810801711985694,0.07995131155496506,0.011281792810073257,0.0465233041712953,True,False,4.0,0.1469169381945547
CLONE_0019,3.4768330614843506,0.17726210837532796,3.212900426843878,3.758859203519962,10491630.85713923,682325.7529660875,9725482.081630562,11784738.493030004,95.13022370267927,1.6367984898481125,92.38690665945424,96.95823486930479,5.5963683497538765,0.24444405531781813,5.2034281711508426,5.830809057395605,-0.027502304817733993,131795.5077644681,0.30540206206311754,0.017052117941290936,3.4372826348434087,10706213.306585897,96.94184064252696,5.779439616734912,-0.012134582126459398,-0.046643470976474546,-0.03450888885001515,175887.76115408467,229703.72783565318,53815.966681568505,0.16601068897636154,1.5302761015599413,1.3642654125835798,0.12292531405118215,-0.04056411511592479,-0.16348942916710693,3.3139109723046275e-07,3.210549366440302e-07,0.05098378472294737,0.06503524211412622,0.017205872393894175,0.04367905041219982,True,False,3.0,0.13684010538982724
CLONE_0020,0.7876296333868816,0.20963513571481027,0.46797132286595444,1.1246236818081645,15169766.253935125,525404.9926494666,14438206.516747857,16008177.36202572,96.73566575827616,1.2654598050561854,95.55778008327297,99.23538529278537,2.831030071292612,0.26741371398036223,2.513425981190238,3.1971511554776537,-0.06288923225621589,85059.03096611802,0.05492256162207924,-0.04122948733319442,0.7019641127217938,15493166.57112266,95.81774077889992,2.616575922264296,-0.15376665388443472,0.03225190254726431,0.18601855643169904,60464.78243763589,220529.65117142914,160064.86873379326,0.31008585765990165,0.381206141129327,0.07112028346942534,-0.14666034426620383,-0.19034638821415215,-0.04368604394794831,5.192101316541815e-08,4.530798203836314e-08,0.26615953306276696,0.034635009126338615,0.013081626048920205,0.09445809728322895,False,True,4.0,0.4431779816144031
CLONE_0021,2.5139436727544715,0.1071485977991956,2.3644983328002387,2.65944093461319,12161329.74793985,496605.4836332054,11484170.89731213,12874300.881588534,95.50914055882366,2.732126486993208,90.88698942473536,100.0,5.498627487922095,0.27162204234564746,5.111376234871855,5.853896267939226,-0.0156760630257691,-7186.570816701095,0.9136394408828444,-0.01128414610298273,2.3644983328002387,11514121.362531636,100.0,5.654061320064711,0.009951417419095332,-0.010372467177016231,-0.020323884596111563,-132775.40242963584,-331856.6058595442,-199081.20342990835,0.3714624284757291,1.358971066516,0.9875086380402709,0.1328680939995619,0.09102100924762663,-0.04184708475193527,2.0671618358019916e-07,2.0535638442153356e-07,0.04262171778859849,0.040834801286210594,0.028605916365480197,0.049398153065083154,True,False,5.0,0.16404352207447961
CLONE_0022,4.5878281566664105,0.2089459482543657,4.1476604948036435,4.735737784965657,8808978.20835296,1073855.3799166635,6833449.0200788155,10153747.955866087,93.83078183111655,0.8035612284711849,92.49750400559255,94.74481824570016,7.9571797090789484,0.19559158526181636,7.706326083300436,8.386484136315975,-0.054292859610561336,17375.996325881148,-0.1466368401999454,0.04073207348409608,4.607407027739784,9303440.475473298,92.49750400559255,7.891921344333531,-0.01326342483845024,-0.057820275689841154,-0.04455685085139091,-958460.5512181688,-245841.92650341053,712618.6247147582,-0.03488028448117165,-0.06963776114547855,-0.034757476664306904,0.007426814038819512,0.006714679289721907,-0.0007121347490976048,5.208127490105585e-07,4.952369007880806e-07,0.04554354284286132,0.12190464711314629,0.008563940455158188,0.024580516261819573,True,False,3.0,0.3011683436693461
CLONE_0023,0.4747211413873304,0.14877086537810694,0.17403728641840285,0.6348348578408523,15168503.445646323,763521.3252850638,14306602.749438012,16280080.791900747,97.36267142813055,1.4063898675559945,95.41028624810345,98.99111873314,2.0916393911418685,0.22120646164768937,1.7478523911633026,2.3589457678047703,-0.011928725100739355,-8957.119857085134,0.32769404320255513,0.04655948466115584,0.49283320172801537,14618847.102101339,97.84709844567683,2.014163015645468,-0.053967481732228186,0.04121275910078936,0.09518024083301754,701026.3166929433,-121791.78060643647,-822818.0972993798,1.348005980587795,0.5660046251409665,-0.7820013554468286,0.09237170461624358,-0.056756190996533284,-0.14912789561277687,3.129650483242533e-08,3.37121797831222e-08,0.31338580083025475,0.05033596940008016,0.014444857016682142,0.1057574563181136,False,True,2.0,0.2870544401144988
CLONE_0024,2.0433957556650757,0.1701896942547039,1.7686986175086932,2.2813634270027445,12834547.691843366,1033042.5908083979,11526184.212057857,14669701.417415591,95.12103173170021,1.4243353045174598,93.46619382224526,96.90630795603944,4.673086277826535,0.18278236638476816,4.436944994607209,4.953860795002269,-0.03922841652330992,230632.09360361972,0.16678516286200956,0.015270874928473429,1.835340988016154,12665671.305652257,95.56273681097562,4.6300433818213,0.03367340161296691,-0.16040669303689437,-0.19408009464986128,255795.4791805134,-591678.8305355812,-847474.3097160946,-0.1889381173541128,-0.1808127196646779,0.008125397689434904,-0.05364662527948727,-0.04585470560974128,0.007791919669745989,1.592105779437555e-07,1.449067280940019e-07,0.08328768115505046,0.08048920893916026,0.014973926150422623,0.03911384371671967,True,False,3.0,0.3920387626221498
CLONE_0025,2.20045055398399,0.14627981314806845,1.9209792543975173,2.438863328083826,12323998.752463587,730104.8165113853,11177612.752824308,13377236.487326248,95.7337153010425,1.992259697073327,93.22753276206107,99.66047378355638,1.5026325500003548,0.39044509431303276,0.8655768169830158,2.146086089639746,-0.040644180555274405,-14542.701248639609,0.49774858302738667,0.06002521439564199,2.1436550860477475,11177612.752824308,95.80671954834565,1.6064293012911979,-0.07498184308276948,-0.0721200479957612,0.002861795087008276,372080.0387557179,-716421.2607456547,-1088501.2995013725,-0.35301329292657263,0.17022235892625343,0.5232356518528261,0.37305833586963627,-0.06337457048968831,-0.4364329063593246,1.7855004679744195e-07,1.9178111940817578e-07,0.06647720977721891,0.059242525999561306,0.0208104291240311,0.25984070027838796,True,False,2.0,0.1255720206548188
CLONE_0026,3.198717032118526,0.18718548866281143,2.9063209781852137,3.4564936370897077,11243885.951569837,884487.2789188784,10312226.341074793,12777493.743188083,94.63046360963814,1.2769233454786775,93.12577834344819,96.30794028002626,5.429091630067376,0.2014503028044638,5.187196246136512,5.842638096249949,-0.06648107329196899,52035.55100600866,0.31158393903646725,0.04401044215464687,2.9063209781852137,10312226.341074793,96.15849551225575,5.4514091360861485,-0.013308310145229643,-0.08649749238388879,-0.07318918223865915,-71830.08641410616,-111245.49543742732,-39415.40902332116,0.8103577533127391,0.9038801224402236,0.09352236912748457,0.015679036125725885,-0.11711135418049509,-0.13279039030622097,2.84485012200958e-07,2.818325434352619e-07,0.058518927033792245,0.0786638429746247,0.013493787272697337,0.03710571058548483,True,False,2.0,0.1923649818207359
CLONE_0027,0.8345483987478605,0.10789670547194465,0.6766559523621821,0.9537531609905193,14408377.983139813,1159755.4034438555,12152765.823783549,15583752.431281107,96.07115236373227,2.023257840545833,93.03447812067769,98.74545984747354,8.543015026772014,0.24907281607529785,8.249484573151916,8.907155222516083,-0.00862492834070475,382879.8903342006,0.05480130407536934,-0.03295799576799143,0.6840391069823069,15429856.183173211,94.01598076138414,8.765001516570392,0.0026845537477350246,-0.046806298046814736,-0.04949085179454976,651968.4846308876,-141272.8962611206,-793241.3808920082,0.3735257037042417,0.35345948354721934,-0.020066220157022363,-0.15660054341572394,0.14932568861978468,0.3059262320355086,5.792105119149568e-08,4.4332176454649976e-08,0.12928753503636595,0.08049173923678023,0.02105999346051949,0.029155141980389924,True,False,4.0,0.01054671652982116
CLONE_0028,0.7391652547992459,0.19937584584946288,0.3889014280090945,1.0052725167942689,14665554.68078725,859084.638072236,12812198.115647305,15323939.49244083,96.46549960479801,1.0197467016753035,94.79324840605817,97.8741214441153,1.8870775383527354,0.394223997717536,1.2617168801366858,2.4118670499496777,-0.013218276994235192,130090.67222217243,0.08549954952985961,0.000400326127561381,0.7835191498661018,15166857.960645838,96.43708907542991,2.1549418588037756,0.033776114122981336,-0.041186791364860934,-0.07496290548784226,305276.04765898274,56128.44604405126,-249147.60161493148,0.31119966923186954,0.6330695171563631,0.3218698479244935,-0.18632434443056342,-0.08896068025549905,0.09736366417506437,5.0401452306989537e-08,5.1659951711760986e-08,0.26973108419967795,0.0585783938467522,0.010571102682746195,0.20890715378487001,True,False,3.0,0.18653897561996333
CLONE_0029,2.5204380452288326,0.2467151918376664,2.2223905926122387,2.8726699455041915,12183997.44981455,913782.913478716,10504251.684508968,13114031.212286383,94.90094630119893,1.8525712707869344,92.35071794922783,96.86556318694953,7.2887723448608215,0.30208373037486547,6.981882082755572,7.887918574639224,-0.09050704225332068,-3391.33589919414,0.6538400276544546,0.021244398879247745,2.3093055935963047,11609443.68185837,96.7014090715042,7.221133127816531,-0.07752490278024456,-0.05233715971805051,0.025187743062194047,-393022.92218004767,-22632.130556836055,370390.7916232116,0.5197110087090142,-0.09004079308101214,-0.6097518017900263,0.092734049305737,0.00010122501115950916,-0.09263282429457749,2.0686462350393836e-07,1.9891612870347674e-07,0.09788583861714446,0.07499861332395669,0.01952110429845112,0.041445076899186466,True,False,2.0,0.37232725376448317
CLONE_0030,2.285344718367931,0.1843819759288914,2.074241160889133,2.591885981037913,12130906.170728788,1002773.9545802592,10986810.435991405,13343884.500951104,95.27443963164676,1.72411176210115,92.72357794459147,97.31735994023568,5.061133418608608,0.2294648340278247,4.721304885501204,5.373398025000715,-0.06945258512187198,268466.3361600973,0.3443505520250202,0.03950506652968373,2.074241160889133,13050795.080853462,96.18798675502535,5.251143790551663,-0.12024312020529333,-0.06162444289822398,0.05861867730706935,238236.95018306153,276806.51384828944,38569.563665227906,1.6060231406661547,-0.422608357499386,-2.0286314981655407,0.07264599970858493,0.12066100181892862,0.048015002110343694,1.8839027243342648e-07,1.5893599953402125e-07,0.08068015926275088,0.08266274097477545,0.018096267674193336,0.04533862575896485,True,False,4.0,0.3975318725816883
CLONE_0031,2.2088675765621013,0.18215627148282657,2.0034956900178487,2.5068507275356327,12370207.905025542,919786.2760910956,11025647.87544715,13532160.366371537,96.07485137424632,2.2219815194378003,93.19273406668177,99.47661243296425,4.8537478660148325,0.2111926381556938,4.570763844709505,5.120519398816868,-0.016825082709019865,134703.7616100144,0.4007614494345206,-0.05570964255938226,2.1042282098287024,11797311.959805816,94.3387644608052,4.7754617232145895,-0.15251922783605415,0.03121416408997114,0.18373339192602528,544843.4823443621,10856.742463291954,-533986.7398810701,1.876981695521505,-0.1629053688925341,-2.039887064414039,-0.16200103532338234,-0.09561413385964643,0.06638690146373591,1.7856349654921503e-07,1.783650561244748e-07,0.082465908474183,0.07435495693790414,0.023127608189152958,0.043511250263104866,False,True,4.0,0.27964720013862154
CLONE_0032,2.638739804135821,0.17900136331292746,2.48713393411892,2.9985205829622577,11910540.709392183,577997.3296186195,10796325.970474841,12671651.079665173,94.76144014018739,1.3868969119124948,93.07169761664721,96.84562625551577,5.377512556270229,0.2582740198397888,5.069544757180872,5.884282784944384,-0.013636959572623595,-61613.88935805622,-0.23503254511038296,-0.05295993562380109,2.530549933981477,12228943.401308727,93.07169761664721,5.1007760362099654,0.1293253154837178,-0.03020976097154233,-0.15953507645526013,-152485.63629656422,46179.88761304215,198665.52390960636,-0.17847609169256998,-0.08707065827946092,0.09140543341310906,0.17163843273756144,-0.0830180668729533,-0.25465649961051473,2.2154660048766844e-07,2.069312000994837e-07,0.06783592795490266,0.04852821913977705,0.01463566731200078,0.04802852937844104,True,False,5.0,0.037185078011046965
CLONE_0033,1.1953334076915296,0.19174797626705056,0.928566644049942,1.454352701203181,14083945.363441976,856386.9928645443,12887197.636592615,15327525.63880142,95.1765406282851,0.7756592158077421,93.75077883519572,96.47955334235319,6.199670774910765,0.35982978194410803,5.7827956114337695,6.834189840729805,0.03565520392938345,208916.9762626582,-0.10868647582125371,0.0786139235205486,1.454352701203181,15178138.212674944,95.12755868655915,6.285853021479933,0.024184767957321152,0.0692785527854899,0.045093784828168754,438742.06089228817,394824.0153720647,-43918.045520223444,-0.0067669111562698525,-0.24490362121726122,-0.23813671006099138,-0.059822598192408406,-0.14130967267945105,-0.08148707448704265,8.487205657544541e-08,9.581891275628796e-08,0.16041380159946106,0.06080590138381876,0.008149689100688723,0.058040143573792766,True,False,4.0,0.063325317858843
