clone_id,titer_mean,titer_std,titer_min,titer_max,vcd_mean,vcd_std,vcd_min,vcd_max,viability_mean,viability_std,viability_min,viability_max,aggregation_mean,aggregation_std,aggregation_min,aggregation_max,titer_slope,vcd_slope,viability_slope,aggregation_slope,productivity_drop_pct
CLONE_0016,4.670586019731465,0.0691014155731266,4.556920946427759,4.737544654563637,7341876.818746319,1053089.1921322306,5958233.833014506,8500214.22563993,92.66221239060232,1.6294895077768157,90.15896068151274,94.1776903796784,5.301147561678048,0.21233082505588194,5.0338791459353,5.616997900207296,-0.024451783171785643,458880.4327843167,0.5747569321942726,-0.029291433272022386,0.17083491413657964
CLONE_0017,0.8743029202552229,0.171623796543652,0.655743181981787,1.1025272448158097,14344291.714030907,1101578.8171195446,13115272.71463458,15732431.398675991,94.03236547974126,1.8875016802470415,91.55731868314204,96.05110244064727,1.3556298004263518,0.3690109283102568,0.8977878772726265,1.8281359370066217,-0.10032896340278988,396651.0956866341,0.40018255590712887,-0.18628957236408805,0.33942100440549794
CLONE_0018,1.3589887372486291,0.09855137395921572,1.2371491152536729,1.4561213980586332,13267194.03433888,1437071.9859327832,11029716.06473958,14624863.915538078,95.46943273852239,1.5910564564920602,94.10346412550416,98.13955874459911,5.643019610912683,0.35299321813460727,5.299480057870748,6.054179884773658,-0.019781158530890366,409988.2026671286,0.6565591850678841,-0.16086737729150313,0.1983287039240328
CLONE_0019,2.797523215368357,0.1439043141658041,2.5921857374277995,2.9345028542445766,9762277.72494038,1460062.260321691,7567805.0209206985,11208094.958334448,93.72397132063476,2.09919229874948,90.76930802450143,96.4040228363002,3.306942942620252,0.3100500324621498,2.8680800367846873,3.6983809382185324,-0.01427751192762893,893106.7574982034,0.9569390655544536,0.015093662795134492,0.22283121393769445
CLONE_0020,0.7237975499726824,0.25736857447992445,0.4684481077958064,1.1261789596005443,14107571.608020406,521208.4941906119,13326813.34481854,14781287.21968959,95.04344923270548,1.4112962457787968,93.04223180496443,96.76314011111812,7.6846974804413195,0.4730251786535778,6.949896112171794,8.229030409869342,-0.008185829601817473,-180204.91473441708,-0.4136618934544648,0.11218456766150363,0.270762942119227
CLONE_0021,1.8294124046067146,0.26930080154255165,1.4890592487215657,2.1342651419742564,11726470.038705342,733148.2755317906,11302522.693687262,13030352.299784278,95.02056579809476,0.8674010089516001,93.88449053718885,96.31956809062994,4.638922691192706,0.10967769843989826,4.508667124178829,4.7755554505001,-0.07352256715127384,-8742.703955533649,0.12973441694700558,-0.037065978345142726,0.1317346288657223
CLONE_0022,3.944977498709928,0.15276935307795114,3.748656192528754,4.1327958457606675,8110915.5820616605,1278152.22704433,6669999.973566207,9543465.977244826,92.09635930323938,1.4688493536762144,90.19384358205224,93.73988284155712,5.606925401120572,0.2856206124482634,5.190119806012883,5.98268225610047,-0.05163427479649411,-74861.66601610197,-0.28884908879325766,-0.007510217328852981,0.2027658200597807
CLONE_0023,0.6531268890056733,0.1223059417747312,0.5092216280247366,0.8483974158935045,14717016.839514202,335817.5762990653,14297010.280839916,15168296.365832713,96.71732491081976,1.4392551372799178,94.60006487424812,98.14886568990232,4.000476784872758,0.33738868112353354,3.6219833773959813,4.285212473325357,-0.05455369250597618,98432.77844743438,0.1363838419493507,0.04291574301923875,0.3944969779712757
CLONE_0024,1.889597854048026,0.215431712188482,1.627056382602505,2.1353595342260574,12111786.138105633,1264381.0752708013,10596544.648188826,13725422.04223837,94.61128892969109,1.5072420785354388,93.19309842557288,97.08796932465577,5.7930500435485905,0.20768030489339181,5.524228442548142,6.099324803247767,-0.040921887666075824,-460936.848059885,-0.3157104710715789,-0.06894959440911246,0.26942732779162937
CLONE_0025,2.050274743843172,0.11607488112211761,1.86453424416026,2.1734375770949703,11386754.846742826,1014833.2593224153,9906682.150216568,12514751.530598663,93.32656330318814,2.3818928940210706,91.30990413021219,97.4229691530784,5.322561796886139,0.32169785954048374,5.02889585807501,5.847928833699713,0.040047226849473774,-30692.00094747972,-0.31755086695552226,0.15422216967477687,0.08011583192481389
CLONE_0026,2.8148415924585986,0.07439228518287427,2.72619104925922,2.900794576211333,10425278.233739255,972794.7681057274,9229937.267232483,11496478.161031673,94.31256950727114,1.6170845657873443,92.24059768693635,96.75716025675635,2.4569326137147316,0.3113628377933733,1.941689639012809,2.7702960514399595,0.023184693376740943,314379.58165371465,0.13798871086775147,0.05529588296062065,0.07325317730108584
CLONE_0027,0.7868651311568637,0.1501955523833636,0.5717902071555757,0.9380882361135149,14816362.198592732,1020544.5627241305,13511419.472065609,15801006.236608036,95.75358286221089,0.7991703717932029,94.77720875838433,96.79475770052632,6.281306227348116,0.3283334985266282,5.790656343608655,6.595102070878712,0.0722316002335657,567516.2216844681,0.06962681358155474,-0.05886706921778543,0.2889139119936219
CLONE_0028,0.704963024437556,0.12044724721141045,0.5816449729728947,0.8896901045163687,14373338.766939035,404816.2351390945,14024999.41611807,14900364.404771414,94.97803866706982,2.4879435628936886,90.78769133899144,97.03637796204022,9.495018240490273,0.1441641870278774,9.351969501337091,9.707756672108193,-0.02680549768611234,-222068.19466710367,-0.3700900562094819,0.04719607217975066,0.20622170281169483
CLONE_0029,2.2990017628657924,0.07187997417267732,2.2010679267597695,2.376289575900606,11143951.916628134,737552.2126878457,10268748.237049393,11918627.7732193,96.3278366745017,1.2620594819954647,95.08742465340626,97.76859215959462,0.9966418823439598,0.29696160873202454,0.5189643856978969,1.2964673856601214,-0.01330512702115661,169083.25834229327,-0.5052479170677502,0.06594168680436142,0.18076084042040988
CLONE_0030,1.9306209684600435,0.06341103490070414,1.833778461630553,1.9790655696941095,12395962.364525747,1033945.9674266959,11387771.434455357,13838924.435340941,95.15740515374698,1.444524343809648,93.48062493272064,96.62471863930342,0.785950766299743,0.3203249535613627,0.43001860609593245,1.1826468745713226,-0.02206303883906598,518943.4589247157,0.0678753484464023,0.09706094282303786,0.2853235755541362
CLONE_0031,1.9321874127084642,0.18594482538512683,1.7128003663091675,2.201942312543227,11463825.375861052,578889.4052206359,10823267.163378607,11976554.523007667,95.891242971044,2.955310699761116,92.10439767380353,99.75202232452389,8.801322869316408,0.2054718146009628,8.459495663597036,8.979454733093261,-0.07317924397601071,117462.97368167421,1.2025119775461557,0.04344609632284923,0.14215097860683282
CLONE_0032,1.8803675324042608,0.11751461469229682,1.7650585994030252,2.0792801474773372,11255661.816468727,396811.8121339606,10788641.942508895,11774282.22239945,94.73583062750353,1.2437222891543196,92.89784851198773,96.03546926172059,2.7918258413309736,0.39001201664191326,2.3147847231526923,3.3924564657214105,-0.004797021185228417,192760.313320745,0.008713236796112188,-0.06103024500923383,0.2255096898349593
CLONE_0033,0.8933336755880049,0.15799257361761618,0.7083545506480492,1.0975982334601035,13711390.272557367,1128823.154987263,12133047.149299283,15203323.929304464,97.3587337039074,1.757070177087836,95.18128673057242,98.95498351076428,6.425307254529332,0.3227885641395388,5.898312676718055,6.707711455839766,0.014062439843780226,-32767.01249178016,0.33306633478321235,0.18734853605404728,0.27190785803554707
CLONE_0034,1.9463575498637247,0.243928055978151,1.6570487901351363,2.2906355820783317,11484784.290662836,812646.0207977056,10844394.012952192,12892284.821614439,94.5522477594754,1.9910574116339281,91.60186070400609,97.16382530550642,3.8214347187127276,0.4092503940648872,3.4560623870774023,4.4896119222575175,-0.04421532733790604,363917.1165756134,-0.47511482412925093,0.04084660698742526,0.2658023376175662
CLONE_0035,2.0284622011247544,0.13410566818064787,1.8448554028792965,2.1562929945007214,11113201.144922523,305446.03756901564,10674741.935938511,11413912.467655139,93.81953368445639,2.097079647516006,91.72852792162878,96.91290416168115,3.9660463826169883,0.3875265016867956,3.5362883746946356,4.58360660592193,0.04479868463905678,-122978.6355182963,-0.22266308827578524,-0.11143715136070036,0.1476174250912161
CLONE_0036,0.7707339083893389,0.21795610916809197,0.5331233613655663,1.1037810431582056,13515455.539992148,708125.451138114,12558705.856345257,14273382.42072622,95.273439737021,0.907278796761474,93.90301039048468,96.19579150543083,5.524663065085623,0.34398673183571754,5.225624814023844,6.091792164751911,0.060086215015647794,-181953.2494909868,0.34805118164841076,0.13187584750170414,0.122016393916065
CLONE_0037,5.913414434359818,0.048478833308762244,5.852232407386524,5.9684600035923,5932018.440724393,1011587.707065832,4756442.752416361,7278963.849864002,90.30798679975747,1.4985241905318214,88.78855138572312,92.13716851041089,8.012374990130656,0.2022587270967563,7.697131555351107,8.230280690670567,-0.02583457210629795,-493832.9435595235,0.867372193059646,0.06198365763403928,0.17499985600599796
CLONE_0038,2.129699137254646,0.13531833483918057,1.9611457638693275,2.33017580829849,10761212.385798555,984310.1402082588,9456370.278787073,11910805.298226831,94.85146254775503,1.1822533975072376,93.49686721541748,96.65832013955227,6.7366981531025605,0.18526772378827144,6.421182971491627,6.90665524163541,-0.04248630726652744,101941.17999662513,-0.3089049946620054,-0.09122999792288952,0.15991263878615725
CLONE_0039,0.5714474899506043,0.2000570613520846,0.2613686560133532,0.776501415860379,14496982.52175207,738651.0164737023,13529921.503503919,15341311.781371329,95.18339935096628,2.067577033293962,93.35401852107273,98.42351294353776,7.368592621276702,0.2044095263920663,7.142878906344285,7.689465939050293,-0.062139148911832406,276041.05971802305,0.7497479644652704,0.05990099036252348,0.14697498524132088
CLONE_0040,2.607986289022996,0.1279258363785686,2.463805999542562,2.8072450047614166,10424959.301195098,597265.43731809,9372258.496740337,10819218.236818029,94.7733065616658,1.0159719476679587,93.18669563122478,95.75456124878525,7.448832445893714,0.40084816825608927,6.839848490241479,7.8522940983261,-0.02732457762942971,-169328.77306572255,-0.10681218921072579,0.0033880899864176806,0.20725981909574323
CLONE_0041,0.7793871543974292,0.18361437028668703,0.5654903384866216,1.0736393585008144,14121151.971335778,1252030.5959439604,12424214.121081928,15570370.461162727,95.89824393284718,0.8540488526593968,94.88443774447808,96.92920088803879,4.7332808098592185,0.25703672013081597,4.454092636397324,5.067859885805763,-0.07962749540940847,306580.70972370805,-0.4599925827054218,-0.028097729995234817,0.23977324540701478
CLONE_0042,2.7371733451780194,0.13740157333425992,2.526455714197175,2.8922530025022466,9715208.72146684,846871.1516218473,8261783.04175881,10418954.984185882,94.27673632087424,1.3406781082553143,92.84086513023496,96.1507997981106,7.063804228944211,0.26635857045810235,6.79701023264004,7.379288321381437,0.033984357470009253,-94830.14012655322,-0.10692845135785653,-0.07401985006939188,0.23891750447306637
CLONE_0043,3.6032614608098683,0.12054094980808995,3.390492404790496,3.6853669942383394,8647665.580451045,1206756.5283541142,7448462.239384016,10220162.23738622,92.8227655310769,1.3955066950366286,91.60138268664127,95.21823490186684,2.883839376555286,0.2842527340285374,2.4855907733628224,3.2661575775998055,-0.03143025942595621,529885.3554926248,-0.17537489259945874,-0.07757216213360749,0.16810313669427032
CLONE_0044,0.939555170887355,0.11972757532353084,0.803372088013471,1.105931989368038,13702403.055742323,800198.776765354,12502644.375040563,14317277.851378493,95.35546938275195,1.1955626050865498,93.6452762053388,96.88318790767404,0.7389502429883738,0.37189866749911443,0.36680959688602194,1.257230020104748,-0.000945041330234614,454128.38085566775,-0.09236748480179459,-0.1264180683054736,0.3784022840822845
CLONE_0045,3.187028601608605,0.19422862868761614,3.0601152784493864,3.5285940515465697,9829160.900334707,635372.1698843908,9013245.694430197,10681760.497956175,93.4723005676015,0.5187792271140227,92.99369438920887,94.27580048412113,6.753118362037351,0.2925011889946115,6.301039299201802,7.1147921627221775,-0.02426014080893429,107537.74345329597,0.19982835324551088,0.1186165651369676,0.32378884699217514
CLONE_0046,2.0623262777655067,0.12335082450138721,1.871739006385574,2.1690827289010723,11557526.504331028,754421.8393917795,10323051.64445269,12373329.759371826,93.28931342540488,2.0250296369784118,89.83593115609571,94.53151832411125,4.147430178479089,0.32466574952912347,3.8469420093733873,4.623851144200706,-0.05369983328723583,183504.3567850283,-0.6443873035341406,-0.0036803923591089355,0.1643178115212528
CLONE_0047,2.8292528432556416,0.20165186981156774,2.6358910680830854,3.151360134851525,10023988.280010676,836868.2519072591,9175161.577750817,11409288.09956506,92.83696837186855,1.2261075873177463,90.82936476607352,93.84217362298072,3.5588343700949734,0.20570717903759117,3.2127153582761028,3.745726135694139,-0.053533140794133,-2776.0009690405623,-0.24754074159757736,0.022062841343828337,0.24845357530783016
CLONE_0048,5.973444165926403,0.18338357091469765,5.684308107544116,6.15855179832994,5877174.930306526,845307.9273580523,4924882.606013834,6579596.693703502,90.50845284005965,1.838156491176757,87.72935732046751,92.78101980726275,4.047007861184932,0.2512519324817276,3.8050347332993346,4.428238459543465,-0.10576864899352345,43144.617470133184,0.43099753470771585,0.0640906420371512,0.19868001900577859
CLONE_0049,1.336361967599657,0.15296045962240062,1.1745654769845912,1.5458084969886192,12446193.751854708,1227406.9113372464,10756711.418799715,13441366.827729028,94.99829962427798,0.8355682678300868,93.95209210678401,95.98112870646085,4.538756582942737,0.3079901333698193,4.162516882285668,4.97531788384705,-0.09423968336246177,266789.67176051845,-0.012342179888735868,0.09879362078175122,0.0636080891427927
CLONE_0050,0.89362737376567,0.14179616005701345,0.7683710503772286,1.1269862225722824,14204389.122910079,602283.707634271,13236168.171246715,14896456.198265312,95.91587797667363,1.7557653677726002,93.62155760098796,97.81261567876871,2.33872589337519,0.22506287879838457,2.0467462987671103,2.616678431374083,-0.06928065034465111,340074.85392924165,-0.038905734669551044,0.04520290185598412,0.13950426315941097
CLONE_0051,0.9079382796661477,0.122298472412564,0.7026973477602496,1.030606500209398,13932324.967004856,728321.713935442,13238123.2951341,14795848.25049372,95.97440230142577,1.283446423109521,94.20782061550842,97.2161690724805,3.299689295676564,0.48961743745202363,2.47714589333658,3.7872889610495073,0.007461128276088189,162249.6564941622,-0.6602177353343263,-0.20619991954655204,0.23688844534728462
CLONE_0052,0.8525845957281764,0.08907350326160636,0.716091482546383,0.942637344749528,13832850.861624246,1178388.4210520466,12695333.759923536,15384659.224999,95.56514401135797,0.970547823111939,93.84773826956106,96.16569168375416,8.380515620122093,0.2874430230179942,8.075875283019572,8.707829218337361,-0.024280371377631376,211485.12800012607,0.42804011184534785,-0.15228382840329313,0.1124558051850412
CLONE_0053,1.4649127813765075,0.13799327570058662,1.260992038774675,1.6342228256945526,12785520.562011333,976653.415086035,12062324.466447653,14460928.842350982,93.92130732531362,1.9356209709358492,91.73757969087407,96.28566103311262,2.0645998010695292,0.2270933547368744,1.680372283030713,2.257755403382889,-0.03508181635542465,516194.60898251797,-0.3828031796045755,0.05895537331328352,0.24167109550205984
CLONE_0054,1.9691383968399958,0.17892814394580464,1.8338812292614417,2.2718471636315654,10980041.335044062,986553.0488439113,10185587.437952382,12455363.256666465,94.50181960195087,1.7685266568748832,92.6998333599688,96.87303837941424,1.9805131520185149,0.2357515784399362,1.6359502399131314,2.219910308932379,-0.05324244770053981,431145.29364871077,0.5950262916984537,0.030700876842095406,0.37432451917710907
CLONE_0055,1.9300590546914598,0.16542381357008354,1.647801052357566,2.0612360283645748,12501575.437659672,767388.1844264012,11498424.300352974,13471585.813822888,95.17241311897726,1.999954274379318,93.09525586437636,97.7650446075784,7.34115235650375,0.3178722101096837,6.985223977992067,7.848793709945135,-0.06731840233429408,380454.3208257231,0.45136375894675146,-0.14461996480959693,0.23307960907233663
CLONE_0056,2.981878408521937,0.2030518744399558,2.836092646842909,3.334829564117392,10347480.627012154,1839616.023589984,8622984.612208415,13280942.112613864,93.86357447701974,1.1234871553210686,92.44712043009562,95.15542393515709,5.006072512385508,0.3338870275314029,4.481858500077556,5.314552960052965,-0.05463866423801912,363779.6381371826,0.44211639549980997,-0.08551047446263615,0.22378287973434588
CLONE_0057,1.607996319972123,0.13660605915675134,1.4296541526041675,1.7937455568343161,12801633.31324239,625237.2659792951,11776911.248803537,13487028.32258987,94.75567196065094,1.635994802482291,93.01332848689019,96.80314124103018,2.6260182360106343,0.2439912985583792,2.43225367997749,3.029248181527211,-0.07806375111865252,-40300.4922054698,-0.830362431013476,-0.1303467457342977,0.11690333218921699
CLONE_0058,4.44715250668004,0.15352096740490903,4.184086106196585,4.567443889708658,7294389.278649886,821805.8033697872,6328553.322274057,8531451.697871847,91.42833400638172,1.3737025912548888,89.02347420260823,92.43539498029828,5.712897671747568,0.2802698412998305,5.280597968262894,6.016976003576438,-0.04986453390561316,143663.6781542122,0.5702881245545833,0.07683846699414713,0.09974734382378693
CLONE_0059,1.2690517020161538,0.17941690487038706,0.9800636576878161,1.4558279409224002,12661925.593224134,667895.9135370245,11668936.863485277,13298516.88149483,96.02365674665802,2.2888907154772986,93.71992527280393,99.01324481371472,1.2739397881665186,0.3106611943038719,0.9058009512635328,1.6371814803692692,0.03087622093613103,97078.89223923422,0.015756662678611796,-0.045059409178038974,0.0385366202277488
CLONE_0060,10.761556068570732,0.25144437862374464,10.517249241122684,11.096208629580238,2411187.6661712164,881481.1560580345,924033.9215634835,3233134.2334189513,87.9657051253461,2.3250917345124194,85.78102387792705,91.66142367199812,2.407213823728643,0.3130506809349417,2.0668100614289315,2.8772687961995294,-0.0771912125203702,236093.5434708623,1.0099433080633065,-0.09727448793574778,0.12797441630364026
CLONE_0061,2.473458880484584,0.23010249627662108,2.212342960416654,2.746676742901577,10463676.910587216,583920.9627596108,9752068.016793292,11067619.856802871,93.31579778400791,2.960405563329847,89.9338154240718,96.32244510094614,7.054296032554168,0.3032795651012076,6.629995491098733,7.39654373282352,0.05157215435063696,104286.68309134728,-0.7376509985607151,-0.005163605002397599,0.17253229423109623
CLONE_0062,0.8437243444290466,0.18979350788175203,0.675701784199989,1.123034938201204,14445384.207809847,716384.241898905,13977588.946067614,15638960.224178221,95.39826495930693,0.6543371067633976,94.25052871191518,95.83351620527988,8.821941268955417,0.24305539916011548,8.578005592715808,9.194597090668413,0.031060670628628145,44029.473467625954,-0.2670236149556064,-0.05820394474450302,0.27392811396350186
CLONE_0063,0.7158114646689498,0.18997275561869392,0.5178218413201475,1.0208705692239406,14260718.106316406,200174.8768921648,14050602.29003175,14550188.754315,94.7713156791446,1.0517643987677154,93.47645981382215,96.08501524893259,3.7708477908699307,0.28535278110890405,3.4090018374230806,4.1861504784676935,-0.010403303902011475,70094.66234972782,0.17750681585340267,0.06904306799796817,0.02456778499166536
CLONE_0064,2.288580318253799,0.27484345737932414,1.8563293678046235,2.608602450782365,10934688.695938002,838423.9232636662,10220890.553900572,12300119.04858446,93.77634758420456,3.568910587264027,89.49793620417621,98.45525607984622,3.0264624604674575,0.35862843702248126,2.586908830930828,3.372948585197612,-0.07646557807226446,360778.47751304513,0.4415554635967007,0.19354015423710003,0.20757581155277496
CLONE_0065,1.367909861369598,0.10473261209554265,1.1945025682739985,1.4413369634467021,13302774.207854996,474813.986819192,12603043.360301932,13906040.782631313,95.56908338062335,1.6265817908511402,93.10761961887128,97.29948851430001,5.445570140570458,0.15813796674002142,5.1939205097352295,5.595321067975436,0.028593382542264505,-212035.06036651327,-0.14071117427851754,0.0192215663392784,0.159593997898957
CLONE_0066,2.6771293746311313,0.13264985982232472,2.4851254241159326,2.834240787633247,10268439.509548146,747664.3044751259,9882132.23955622,11604199.613052048,94.14720358485226,1.0573087487773607,92.5551211769123,95.22616709409651,1.0991546865258173,0.1844155199827631,0.8238719317119187,1.259911623544346,-0.04627392041765213,-6229.232258115821,0.38767840181590674,0.0005051006227282939,0.18958839184275156
CLONE_0067,2.288418139862306,0.1276623551495763,2.1675147952531453,2.4500571489610423,11389019.054533977,1265117.7277736033,9170458.24302074,12221517.996317988,94.79813157934427,0.9601078060636594,93.38291774236367,95.62702517436864,8.887265775563995,0.2052823608708702,8.630033971389707,9.129539032002668,-0.005892422959450895,643621.2092006576,0.4602953606599666,0.10156798048089549,0.29730346296134963
CLONE_0068,1.5686585340767967,0.1683724128975816,1.3273194382193225,1.7926604721552644,12359823.962852132,995968.6850588572,11356456.917328492,13782195.085234994,93.95925804602969,1.241826589080469,92.50469766903754,95.29313642481202,2.710866044171001,0.26313140779940963,2.2587533610747936,2.919529726337038,0.033286847977348065,304955.25137779425,-0.13202006219655527,0.04082021563726748,0.26801640728807347
CLONE_0069,0.7082833300755746,0.3029250080733039,0.3770092576186014,1.0884335351471408,13541045.316477204,1177049.0499874218,11598299.697763966,14767460.527894486,94.61259951175279,2.1650945727358524,91.1184240201071,97.03746349799276,6.370955033647985,0.29036494047396977,6.0876249669989555,6.844416429989557,0.00932959173273141,616968.8672792306,-0.5044850163081066,0.13298005422635026,0.14497435291910918
CLONE_0070,0.6121253994682145,0.1511876028127316,0.37217501791067625,0.7569388477742676,14113790.646594921,1603533.3263291896,12306174.162139524,16003332.706507584,95.93210438699627,2.3326433639074113,93.62436378459078,98.48738359664848,0.6468533584403406,0.2610822407119543,0.4017961627140356,1.0040490242840503,-0.08708834760452681,238266.6901760001,0.7375885254867087,0.09746833797392332,0.27877326349491705
CLONE_0071,1.197397133394932,0.1581298092702747,0.991792187822341,1.366030624562901,13003932.071130907,346855.56543630717,12525404.617789172,13479950.191943983,95.91234329606428,1.2710125069506135,94.27557758600884,97.62905768156719,0.7456229100609564,0.14978693950712296,0.5458465374758675,0.9243929076446237,-0.03573347646693549,67725.4726134991,-0.6930159483176798,-0.05187535416821523,0.23463511300074508
CLONE_0072,2.8828900525477006,0.11680635353868837,2.72405464608308,2.994755745832592,10519400.11089519,1366525.4320525753,8784209.621759096,12220269.899033215,93.51659172859111,1.2341629932169298,91.63747631061698,94.83700399399899,7.3003195405648125,0.378327321925102,6.774551635927136,7.6459705796402355,-0.014185709856617216,695190.8935507579,0.19732620636232504,0.05205639852744727,0.1764318337404442
CLONE_0073,1.8997992081902677,0.21151268664260342,1.6397288582288676,2.1472649211112538,11986653.983336622,667528.2279010545,11091666.654224638,12620749.713644102,94.13976208048598,1.0359757323674335,92.6710330670238,95.4167730122532,6.323780910254089,0.1001346551021857,6.1840360851452765,6.464682375437915,-0.06338667876883386,-111789.92466936697,-0.15296280633393797,-0.017778625104305994,0.33735349455365726
