clone_id,titer_mean,titer_std,titer_min,titer_max,vcd_mean,vcd_std,vcd_min,vcd_max,viability_mean,viability_std,viability_min,viability_max,aggregation_mean,aggregation_std,aggregation_min,aggregation_max,titer_slope,vcd_slope,viability_slope,aggregation_slope,titer_p10,vcd_p10,viability_p10,aggregation_p10,titer_slope_3_6,titer_slope_7_10,titer_curvature,vcd_slope_3_6,vcd_slope_7_10,vcd_curvature,viability_slope_3_6,viability_slope_7_10,viability_curvature,aggregation_slope_3_6,aggregation_slope_7_10,aggregation_curvature,qP_mean,qP_p10,titer_cv,vcd_cv,viability_cv,aggregation_cv,culture_mode_fed-batch,culture_mode_perfusion,ddpcr_cn,productivity_drop_pct,late_mean_titer,late_mean_aggregation
CLONE_0011,0.6375846342011127,0.1913196103092878,0.3761019071347024,0.9171831802198124,15641509.693229768,1042617.1823064532,13663483.388653675,17171273.804709315,95.58375816452276,2.0786520512358027,92.22497855830876,98.48334054158477,7.547433280835175,0.284213056455931,7.181339167778451,7.926797637307256,0.0355333022469413,352004.4275677173,0.4138102170246808,-0.0606056834046651,0.6258890352225575,16494588.09822458,94.24240275859827,7.212711419847081,0.1091825903644954,-0.0345822447702219,-0.1437648351347173,384916.4366251129,347480.3524511547,-37436.084173958225,0.4849811125754252,-1.061987924310522,-1.5469690368859472,-0.1248165170517284,-0.036403481251697,0.0884130358000314,4.0762346263614384e-08,3.7945114573059634e-08,0.3000693551044249,0.0666570684515022,0.0217469169567092,0.0376569153834009,True,False,1.0,0.3574986148240912,0.40572307845278416,7.4454762121838085
CLONE_0012,1.8828382354213755,0.2368697195862988,1.6040319930990952,2.330123682551557,13126162.727343464,925911.0818288012,11300118.974899735,14649681.577828918,96.7072251340176,1.7823618745276284,93.04030014561948,98.23751212184288,4.382833929354998,0.2161793177415973,4.046314311279551,4.740196730593967,-0.0566760225155825,200009.34194269788,0.5467598729549117,-0.0281670006952749,1.9769660750758744,13333596.37174725,97.4509744742366,4.1887697199303835,-0.1555520233172702,0.0883197092696244,0.2438717325868946,265655.3469266709,249286.47155328692,-16368.875373384011,1.7494043855035672,0.3101609320294249,-1.4392434534741425,0.0071699260389198,-0.0870824847846947,-0.0942524108236145,1.434416344313014e-07,1.4826953058702873e-07,0.1258046044552963,0.070539357241093,0.0184304933994247,0.0493240951349683,False,True,3.0,0.3463283998897982,1.292547920923596,4.514896381979556
CLONE_0013,0.9279344701867772,0.130560213680136,0.7596531475268385,1.1623178494903574,14640302.104489312,738621.8796889044,13438097.835482849,15663312.060141314,96.18592742480604,1.4407013127307835,93.93842376819212,98.50793780304596,3.160576324680509,0.2570042713205492,2.8030513874667764,3.466702063101504,-0.0170490544618438,-72813.70797098376,0.2845251510756555,-0.0024868546820793,0.8131268999708843,13438097.835482849,97.26242619280384,2.970742390039516,0.0851340097781455,0.0189275527635798,-0.0662064570145656,320562.04344981146,-609655.1157109642,-930217.1591607756,-0.2476312522369264,0.6856709615124011,0.9333022137493276,-0.1569792599462527,0.0272917561949802,0.1842710161412329,6.338219413534061e-08,6.050907724632348e-08,0.1406998206599186,0.0504512730965034,0.0149782962153385,0.0813156351366433,True,False,1.0,0.3544133064223175,0.6255105766431734,3.3834985552100028
CLONE_0014,2.5444503993518066,0.1665582986993013,2.213076869912004,2.7635655242785577,11758908.705163334,819802.6859147482,10252938.827205008,12629780.304321688,96.08852038732496,1.4064838463686355,94.04151367967329,98.01601659705943,5.876397722110689,0.3652737228492609,5.382739848895337,6.422254694323321,-0.0353362057439158,158290.21640151797,0.4021140945304168,0.026463059821493,2.4580888690192677,12044552.747629125,96.7902029143374,5.5653796616339415,0.0123795453431152,-0.093129216302309,-0.1055087616454242,838500.5176539741,92310.34929985293,-746190.1683541212,0.1073793284009509,-0.1436559423165736,-0.2510352707175246,0.3387026274245678,-0.1506455426779238,-0.4893481701024916,2.163849097862746e-07,2.0408303409216447e-07,0.0654594401511117,0.0697175823428897,0.0146373764595872,0.0621594623203791,True,False,3.0,0.3574377080620727,1.7023443703997727,6.099475317916829
CLONE_0015,0.9218185489000904,0.2276379584244589,0.6417834356619808,1.284182755481263,14648114.331398496,702011.4472132053,13365658.541875755,15729910.3948255,97.73942456776018,1.038175767150921,96.47902212755544,99.59025539739176,3.0363556601128896,0.3459360648736402,2.3676852516287985,3.493695502478922,0.0014096593268214,154766.23946947252,0.0550657216080384,0.0892682033929869,0.7203303856772933,15270241.636731831,97.14450384192114,3.0882233099775283,0.0080422503817655,-0.0534061134962503,-0.0614483638780159,205724.41874133464,-84857.32056905827,-290581.7393103929,-0.226685866422207,0.1191672115097569,0.345853077931964,0.1612322070476294,-0.1423397787021769,-0.3035719857498064,6.293086796326784e-08,4.7172166807404875e-08,0.2469444322303246,0.0479250387681935,0.0106218731257268,0.1139313385793702,True,False,2.0,0.2486742060579963,0.7888963013610664,3.312739270071279
CLONE_0016,5.608510409436883,0.2493230830156222,5.150684126667474,5.863716804212587,8728450.985259669,1142960.6124162518,6679586.951318377,10168744.855472002,92.9935869463211,1.3485125365306747,90.821841950993,94.62377611727334,5.889782287536203,0.3625665788872854,5.410890093290024,6.3232317096092805,-0.0936718728416322,202616.17771850436,0.3928981416576441,0.0321965915753952,5.150684126667474,8918171.418671537,94.44789590668066,6.3232317096092805,-0.0043604482660758,-0.1440553798171392,-0.1396949315510633,765566.004084495,-225065.1869019366,-990631.1909864316,-0.2514121578032188,0.6642700354436508,0.9156821932468696,0.0308903943356722,-0.0231930221124361,-0.0540834164481084,6.425550672058945e-07,5.775493523127105e-07,0.0444544210084119,0.1309465579111857,0.0145011347642131,0.0615585706101531,False,True,3.0,0.2423982613545973,4.323840112423651,5.932079029344644
CLONE_0017,1.08071685997313,0.1600201534809771,0.8240851970205049,1.3505606267171997,14828603.341836022,1101879.3263086018,13381687.315336876,16398292.321598874,96.42635765426726,1.1908946967580158,94.52348231970794,98.13356116045806,7.716163417869932,0.3267728668297083,7.360696981607207,8.45329804335906,-0.0023880084366574,84383.66227596873,0.0339053628879883,-0.0764125963566736,0.8240851970205049,15235395.853656342,96.00782303066768,7.601807434039174,0.1084114008534074,-0.0984526552733117,-0.2068640561267191,115738.6760683245,174553.23996739465,58814.563899070155,-0.3190262325008829,-0.1042901375455073,0.2147360949553756,-0.3225992215044679,0.0202263701045815,0.3428255916090495,7.288055625064145e-08,5.4090172971956786e-08,0.1480685267896044,0.0743076944542621,0.0123503026114039,0.042349137659602,True,False,1.0,0.3252123533058291,0.6816972464661413,8.064221261141359
CLONE_0018,1.5443860972285386,0.2003993447817635,1.2963115929712905,1.8333749299339537,13568166.088353822,857356.1750994601,12288415.237688018,14892565.611331608,95.46419675931946,1.2476263649714618,94.23491849456109,97.52208529640588,7.086668734761502,0.265112636445509,6.816048559200565,7.56843753311236,-0.0280191526936569,46918.82984452751,0.3233602454790853,-0.0004164799625143,1.373702723239354,13401602.846820427,96.34379888005724,6.816048559200565,0.002517238738089,-0.0564107474101674,-0.0589279861482565,-155619.47289954047,-249771.8561992364,-94152.38329969594,-0.1775374740019156,-0.1729083202748486,0.004629153727067,0.0942733201465858,-0.0817047092964529,-0.1759780294430387,1.1382423292667058e-07,1.0250286767491165e-07,0.1297598735262044,0.0631888030789487,0.0130690500450536,0.0374100506642379,False,True,4.0,0.1938416010968549,1.2724669952787877,7.043605080814016
CLONE_0019,3.58027027776663,0.1540253531979841,3.38386710854316,3.841657752886491,10948871.762453778,662087.7851584817,10122331.532938676,11682908.716240928,95.40394590271262,1.9199522885709377,91.425516133118,97.72055581908816,5.1274834487250915,0.2091244831312785,4.869244826052206,5.4747449241606745,-0.0144317377604583,-149539.0471448059,0.0495970080586738,0.0271226257019285,3.576364562295234,10122331.532938676,95.41679289522249,5.233427399017161,-0.0001892644834745,0.0485622163307303,0.0487514808142048,263775.33258887136,-146367.7306333744,-410143.0632222458,-0.4922092853990701,-0.0792817938978173,0.4129274915012528,0.0785523884490263,-0.0179976976057645,-0.0965500860547908,3.2699901464223994e-07,3.533143081371646e-07,0.0430205937555765,0.0604708685536837,0.0201244536626259,0.0407850137756155,True,False,2.0,0.1388001428828158,3.091980949372529,5.299439833315575
CLONE_0020,0.813348456409955,0.2003952603671041,0.4853571394983195,0.969183037493474,15594340.114985114,787639.2627364065,14166243.876833076,16877437.144680653,96.76292948149244,1.4490903133363506,94.12950335200934,98.4533844175767,2.768556878924373,0.3123418554824462,2.165786800720239,3.1877852112581517,-0.0165923081260455,-139458.0699361351,-0.2401711460664462,-0.0056068483887719,0.7737214373579285,15235654.974954223,94.12950335200934,2.7056021208305587,-0.0344416145581397,-0.0144194613960774,0.0200221531620623,-245874.68267414375,86411.78859805512,332286.4712721989,0.6245670497217349,-1.503603076690713,-2.128170126412448,-0.1094676374691396,0.1959103028509999,0.3053779403201395,5.215664468087249e-08,5.0783601927835935e-08,0.2463830336695384,0.050508021303161,0.0149756763368614,0.112817568512798,True,False,2.0,0.3023778624556472,0.6111579979987197,2.9541699532373635
CLONE_0021,2.4106300826114064,0.1212054110361031,2.214032014896601,2.603855144886153,12373856.896218397,1020649.614901289,10985193.937986713,14098786.203166604,95.76848149608384,2.046165433902715,92.9598882699538,98.90410053446276,6.079058050345607,0.3352859702702257,5.457744157373247,6.646216458634471,-0.0313805959846194,30582.495061759357,0.4789711579781358,0.0757478255944455,2.350814539905244,12289561.048786148,96.80421890377728,6.072445952184143,-0.0615496053025823,-0.0367624574896588,0.0247871478129234,-175568.2418683927,119864.55372193386,295432.79559032654,1.3219740133573463,0.6305639206713065,-0.69141009268604,0.1862060163478799,0.1103528036855878,-0.0758532126622921,1.948163860977029e-07,1.9128547639522373e-07,0.0502795563119013,0.0824843558044712,0.0213657500037214,0.0551542636109569,True,False,6.0,0.3097579316791811,1.6474072568973377,6.245916175930669
CLONE_0022,4.983089554750784,0.191644977189142,4.713079248303407,5.281409468182643,9161188.202088073,1286895.65146878,7348675.394412442,11187534.275110189,93.91994059253528,1.6633410102943065,90.91513812286765,96.09921610740317,7.669455423071763,0.3878383082346902,7.190699372715287,8.306235088999479,-0.0737439337185534,99485.64405596373,0.4161577585510623,0.0934907962125168,4.713079248303407,8738243.670179846,93.19606178211868,8.076016851054927,-0.0576082857590343,-0.0801115072719891,-0.0225032215129547,1318216.1380950778,-156998.18541363342,-1475214.3235087113,0.6511322055828898,-0.6185393641873835,-1.2696715697702734,0.0466748925948117,-0.0706154538690035,-0.1172903464638152,5.439348526444428e-07,5.393623050805133e-07,0.0384590674209281,0.140472570051062,0.0177102008346968,0.0505692108226354,True,False,4.0,0.2393259200205818,3.8543305107156196,8.091795102457072
CLONE_0023,0.5879400378024761,0.2339783987226739,0.3050257129102872,0.9155447327292432,15677469.344539888,684124.8700941862,14619506.34693753,16561882.17836581,97.0591390784808,1.3417093999526684,94.66048750328775,99.13367478688504,3.3040158460464233,0.3314703455370469,2.8113805523916757,3.6943356457751433,-0.0584410319626897,153050.6644225218,0.1758743328785869,-0.0283401466105872,0.443007385634352,16246802.9217446,97.93077059474028,2.8113805523916757,-0.0809019642268404,-0.0295462969195432,0.0513556673072971,-151861.94652124643,93910.12719535962,245772.07371660604,0.5532941915911588,-0.0958836324347062,-0.649177824025865,0.0930037441527645,-0.0633604468069474,-0.156364190959712,3.750222850904456e-08,2.7267357631416465e-08,0.397963029017796,0.0436374554501968,0.0138236276632739,0.1003234732767277,True,False,5.0,0.562409893659345,0.2823374204222432,3.626172591038752
CLONE_0024,2.0773476674830036,0.1842293846245674,1.7649946400410854,2.3364157380659827,13081005.092813224,775487.5245885693,11748232.50279362,14025436.998643674,95.83128798915754,1.126091689292749,93.87391700746586,97.50491583309396,4.826120420576176,0.3317735001293777,4.304572624412814,5.319880234178563,-0.0382675135874087,226516.28464972237,0.1851079251697943,-0.0114874332421538,2.0374805240193554,13361068.74761683,96.26009142643926,4.780933750267997,0.0249292869165972,0.0688465432540013,0.0439172563374041,469843.48664152704,101233.19858550568,-368610.2880560213,-0.2879724342255602,0.1803077038263056,0.4682801380518658,-0.0707220685468295,-0.2490453071320156,-0.1783232385851861,1.588064260157126e-07,1.5249382833860306e-07,0.0886849069222496,0.0592834815892416,0.0117507727685806,0.0687453836928965,True,False,2.0,0.3235086761446015,1.426518842013365,4.938390804235914
CLONE_0025,2.3690927417792276,0.1451844629159275,2.21756680005513,2.578296254184737,12086794.301958902,480164.8262663538,11402104.230491456,12628440.588297248,95.46362012474609,1.219915891483513,94.02556740332322,97.41058733943552,2.852354267315612,0.4385828877240217,2.106387870641355,3.4457468510637903,-0.0513612266464822,125174.86211544716,0.2169820141085677,0.0749326925364394,2.228293811767045,12271473.1143016,95.39688562320892,2.7391572727814975,-0.020063522585576,0.0008305837528215,0.0208941063383975,306091.84567777364,143798.44814629387,-162293.39753147977,0.1879283402433634,-0.1684871358038221,-0.3564154760471856,0.2774003417897284,-0.2876327988454545,-0.565033140635183,1.9600670637666677e-07,1.815832370744563e-07,0.0612827266296079,0.0397264000917541,0.0127788563839986,0.153761716276224,True,False,4.0,0.3085194698976106,1.6389010930946488,2.926330928932916
CLONE_0026,2.885070081029411,0.2781610499660065,2.4614978807581096,3.4427226411550036,12260418.365283022,1084480.5618301756,10330123.68106104,13462670.42121514,94.98260114502766,1.170397881633947,93.19745981919756,96.3718847965427,6.326826411144992,0.303039141545231,5.961048448816134,6.9633269263317334,-0.0734336676487584,93905.7703606233,0.0321215607844582,0.0703403204208101,2.842969451964885,11911339.077761862,93.19745981919756,6.9633269263317334,-0.185747514292963,0.0883471174494088,0.274094631742372,633539.9131385251,-3833.1644852713816,-637373.0776237965,0.3458383378924936,-0.4438914848824365,-0.7897298227749301,-0.0645163308024412,0.1556685697531369,0.2201849005555781,2.353157938883117e-07,2.3867756877752133e-07,0.0964139664053993,0.0884537973761991,0.0123222344672848,0.0478974958066679,False,True,3.0,0.4965771616902332,1.5528949927958664,6.360879863539245
CLONE_0027,0.8240157415582391,0.1648706031660092,0.6672138384729797,1.1194946970437067,14931507.313583542,836588.804995017,13319138.867111713,16235396.316969223,96.81522668345136,0.9465400578203172,95.12215665052216,97.8362812080637,8.682488389318445,0.288762730296297,8.132820701239211,9.061894978153685,0.0135786902849832,174473.59472763762,0.1906437619569021,-0.0025745938106816,0.9802566750530564,15050508.721516533,97.7943444233938,8.459908129875886,0.0945360226909158,0.0725963778336111,-0.0219396448573046,105878.23574045463,-53574.51667258131,-159452.75241303595,-0.0899374283224914,0.7824522531846824,0.8723896815071738,-0.129688450203976,-0.1559280550142874,-0.0262396048103113,5.518637363614406e-08,6.513113232190352e-08,0.2000818608806574,0.0560284228126086,0.0097767684922678,0.033258061204929,True,False,3.0,0.1634632077157857,0.6777584276630385,8.833015378898015
CLONE_0028,0.8432733849152746,0.2084427327754081,0.4627083412478919,1.1156129342308485,14146494.325960483,960120.8378268126,12504061.390305504,15088178.007230664,97.32853129035676,1.263127436858785,95.68119391563285,99.38950825795143,2.114208637673493,0.2878235016136738,1.8045253393351504,2.735310240656727,-0.0001385259975897,312413.61507761327,-0.0658991428977462,0.0328557735047196,0.742321816022099,14900284.478268964,95.93740931704352,2.735310240656727,0.0301307820185766,-0.0266776919708547,-0.0568084739894313,771955.1081523722,319394.4789569147,-452560.6291954575,0.4591617485065151,-0.6897140547877252,-1.1488758032942403,-0.0495966299372788,0.1935221840751514,0.2431188140124302,5.96100606613024e-08,4.9819304933722854e-08,0.2471828665020276,0.067869877561459,0.0129779769621465,0.1361377001062021,False,True,6.0,0.2483981812387726,0.6142579599169082,2.6530323165420233
CLONE_0029,2.0194303360979236,0.2614298655624945,1.6548241854785426,2.4289949148469714,12633797.916237738,853260.9186336262,11043209.733354377,13499540.228373203,94.57442546707192,1.705671012918312,91.90332780693988,96.46404885592162,7.44023942570706,0.3460331977319005,6.958255549972441,7.891178569024009,-0.0951678326483288,152547.2700238616,0.2410803449932077,0.0253607435347362,1.815145713775336,13475027.42803262,95.50819601821117,7.70631260531532,-0.1317455569929422,-0.0309307109363726,0.1008148460565696,625108.9020261781,144861.28849166378,-480247.6135345143,1.6675669285450128,0.2355017257688534,-1.4320652027761591,-0.3276707752230576,0.1295658966889335,0.4572366719119911,1.598434888294696e-07,1.3470441700172113e-07,0.129457233933699,0.067537958442169,0.0180352246865527,0.0465083417194612,True,False,3.0,0.6435122311216344,0.7276806378559394,7.705814830442484
CLONE_0030,2.3251718547754407,0.1790454655286876,2.0770219507997125,2.563944132529137,12740467.795609612,727828.117410866,12039774.742794754,13806377.53337147,94.98712211204816,1.4001256006889102,93.28088218967802,97.20237150896357,5.764289873415105,0.310757434758141,5.25543987742212,6.15621700133325,-0.0535633175368262,-23370.745228088548,0.2293488645893825,0.1058231198055745,2.0770219507997125,12218543.95772444,94.62533820528408,6.15621700133325,-0.0238967297819984,-0.043067013738345,-0.0191702839563465,-558255.700384169,-165808.79676622627,392446.9036179427,1.0182271283669058,-0.1369195526418305,-1.1551466810087363,0.1757422267825312,0.1579647288678932,-0.017777497914638,1.825028634801541e-07,1.6998931771134974e-07,0.0770031105803903,0.0571272679376558,0.0147401623456131,0.0539107924008893,False,True,6.0,0.4007785557066519,1.4193670325207033,5.720934060025297
CLONE_0031,2.249700147419994,0.1427263531644549,2.09459860016214,2.474941646892919,12693365.861022064,977266.4674052096,11659381.990501564,14020102.0017457,95.5210863602293,1.6646792661629688,93.55606898179803,98.01281689409466,6.37558142613707,0.3204306445429848,5.877899994398465,6.896761461027299,-0.0248438681680047,9790.532018920369,0.0641529295942103,0.008112252899039,2.158603039632434,12060844.219618035,93.97744903229751,6.47616621635428,0.0071719578550492,0.0255179198572219,0.0183459620021726,755444.4847589625,-563099.2851298571,-1318543.7698888197,0.6571287229774364,-0.4450433856070364,-1.102172108584473,0.0603152229798431,0.0169976080306855,-0.0433176149491575,1.77234326344301e-07,1.789761147997645e-07,0.0634423895400879,0.0769903332264402,0.0174273485528388,0.0502590466775471,True,False,3.0,0.383958856341391,1.4389999632052803,6.52797458437608
CLONE_0032,2.323489811195048,0.1693162449478909,2.11249035909534,2.5680666550590083,12277298.18257257,560376.6645752691,11587902.53165109,13248099.949161047,95.6055621713884,2.7864418225848127,92.69931129051548,100.0,6.673836295628039,0.3235254931686693,6.171907797886637,7.129543686904642,-0.0485335492932355,-127928.51328482424,0.4445938341126709,0.0498239128944384,2.307080112137977,11714128.366411394,93.82357402281134,6.860702357156877,-0.1235647935636686,-0.0179906904556622,0.1055741031080063,-461262.3837284119,-288947.76597485715,172314.61775355478,2.041597791028686,-0.1340929561950626,-2.175690747223749,0.0230809459014224,0.0731630767603436,0.0500821308589211,1.8925090656291177e-07,1.969485086703679e-07,0.0728715245744651,0.0456433212130267,0.0291451852723853,0.0484766899859576,True,False,3.0,0.2300094927206737,1.8347697275296935,6.689292451414377
