clone_id,titer_mean,titer_std,titer_min,titer_max,vcd_mean,vcd_std,vcd_min,vcd_max,viability_mean,viability_std,viability_min,viability_max,aggregation_mean,aggregation_std,aggregation_min,aggregation_max,titer_slope,vcd_slope,viability_slope,aggregation_slope,titer_p10,vcd_p10,viability_p10,aggregation_p10,titer_slope_3_6,titer_slope_7_10,titer_curvature,vcd_slope_3_6,vcd_slope_7_10,vcd_curvature,viability_slope_3_6,viability_slope_7_10,viability_curvature,aggregation_slope_3_6,aggregation_slope_7_10,aggregation_curvature,qP_mean,qP_p10,titer_cv,vcd_cv,viability_cv,aggregation_cv,culture_mode_fed-batch,culture_mode_perfusion,ddpcr_cn
CLONE_0011,0.7777329630528028,0.19392801190378994,0.5130000980354753,1.0563846396177252,15573310.476543207,1029510.7261154292,13611559.494920366,17086912.74657235,95.5587715424023,2.0759820020641566,92.20780905120647,98.45500607363434,6.283836598312488,0.2843826032965975,5.917699713478731,6.6636363805091,0.03776971508703092,345517.0717679359,0.4116300299783469,-0.06073997975012022,0.773628497519908,16404083.045051113,94.2099686572323,5.94861068954924,0.11155633757031318,-0.032481115139517805,-0.14403745270983098,378201.1727580812,341221.3984382866,-36979.77431979455,0.4826945704771032,-1.064063257939583,-1.5467578284166863,-0.12493107083694252,-0.03655724546118426,0.08837382537575826,4.994011801307357e-08,4.716072793555511e-08,0.24935038228702822,0.06610737823959113,0.021724661886441857,0.04525620595031253,True,False,1.0
CLONE_0012,2.4995382831781314,0.21640969916047306,2.231740582443792,2.892338586961292,12696925.621222978,885301.0683369256,10954792.5835189,14137205.72266478,96.5208340165928,1.7588430013100045,92.8992612458777,98.01990064401456,2.844676716680938,0.21497066374854895,2.504033945581527,3.199681276140833,-0.04164064565097622,166567.88134374112,0.5341906246676333,-0.026529711266912902,2.6444714314004707,12789714.838076798,97.22192047585122,2.6561233608022206,-0.139455581700589,0.10231359226595768,0.24176917396654668,230808.8768154279,217217.25902204122,-13591.617793386686,1.7360598877346525,0.2983530548931759,-1.4377068328414766,0.008935281384020095,-0.08557098763660718,-0.09450626902062728,1.9686169374735406e-07,2.067654724816462e-07,0.08657986978248278,0.06972562451316089,0.018222418187864197,0.07556945308140293,False,True,3.0
CLONE_0013,1.100006029936582,0.12800097452121698,0.9376105362045256,1.3328467428963768,14591560.448862346,744823.390600739,13353985.149034003,15609025.59783775,96.16760105277619,1.436411192774163,93.92950554395884,98.48031242724524,2.2899827952436818,0.256980151876265,1.9324154841021193,2.5964171571555625,-0.013261003573621965,-83084.62627887551,0.28078253123560276,-0.0023007471594017758,0.9979736832136438,13353985.149034003,97.23137881829521,2.100730483462763,0.08920381960581485,0.022439009715506983,-0.06676480989030786,309993.9250834136,-619597.4656915206,-929591.3907749342,-0.2515942307872056,0.6821448943330116,0.9337391251202172,-0.15675251875060087,0.027437921499338748,0.1841904402499396,7.538645601282112e-08,7.473227445410442e-08,0.11636388430728208,0.051044807250811224,0.014936539718516351,0.11221924998641745,True,False,1.0
CLONE_0014,3.3581581412193033,0.14509483611330878,3.0898371343451787,3.513466991555173,11254466.552650502,770505.9941897317,9917491.020657985,12147480.579441385,95.849835099524,1.3727333372738952,93.85282901653709,97.7539129527822,4.527333114929625,0.3669077948342395,4.025766456780945,5.0718647787342634,-0.009956403737217628,110672.99838092599,0.382216183675742,0.029607959890271623,3.3580137232251888,11375809.663954252,96.48374653586387,4.226981873621759,0.03928085447473714,-0.06924518821281461,-0.10852604268755175,789550.1405576457,46038.85797357786,-743511.2825840679,0.08639167826033194,-0.16248219629122654,-0.24887387455155846,0.34204566555971355,-0.14769551046719515,-0.4897411760269087,2.983844792206907e-07,2.951889863158924e-07,0.043206671624291065,0.06846224035454371,0.014321707865581823,0.0810428094065484,True,False,3.0
CLONE_0015,1.125978237544332,0.2279303614897776,0.8510229530327781,1.4966177923820854,14578451.452129709,691266.0897076363,13316709.241175871,15655944.634382574,97.71272500879229,1.0372698382910366,96.45669442391099,99.55617179092643,1.915756998800705,0.3459699400064027,1.2470070077960804,2.373125853965451,0.004733033728277494,146497.61051272732,0.05210214593652683,0.08928201096593325,0.9358988422136398,15171876.873936571,97.10759982630205,1.9676420963186128,0.011494554503245467,-0.05021035275357083,-0.061704907256816294,197330.19226944912,-92990.44366679384,-290320.635936243,-0.22974654064869485,0.11629978512191506,0.3460463257706099,0.1612638531695407,-0.1423436372636429,-0.3036074904331836,7.723579155451672e-08,6.168642482337827e-08,0.20242874479034928,0.047416976485980054,0.010615504154521189,0.1805917660968451,True,False,2.0
CLONE_0016,7.232291949652047,0.16698629076889696,6.907697190409762,7.430428974307596,8120129.7174164485,1093743.7925915602,6200546.879798956,9534099.687433101,92.56803650763453,1.2968708902246244,90.47276272711774,94.12232919113998,4.535411763200531,0.3651889548869275,4.067983103310611,4.984651276276,-0.054809767814874545,150928.77869205317,0.3624204032687201,0.036801511261268946,6.907697190409762,8129626.0666456735,93.91767103740385,4.984651276276,0.03611499746153163,-0.10678750887052678,-0.14290250633205842,713470.2443287007,-276365.48271756654,-989835.7270462672,-0.28304647883162903,0.6349354470596456,0.9179819258912746,0.0356846977879132,-0.018775298692610253,-0.05445999648052345,8.906621201062681e-07,8.496943320370839e-07,0.023088986438640914,0.1346953596376232,0.014009921125459492,0.08051947075003901,False,True,3.0
CLONE_0017,1.243971182331837,0.16021620251974034,1.0035455596098444,1.5117169954763383,14825972.513795692,1097287.5744219793,13405598.491893034,16379688.144319613,96.42553376276555,1.1902741248648938,94.53289456774034,98.14729737540979,6.837410367783813,0.32643621471540485,6.4818688110173355,7.5737086138721414,0.00234919441927055,73795.65509103853,0.029826374369063043,-0.07618845619648631,1.0035455596098444,15195837.370277686,95.99300204276726,6.723787761325219,0.11336547238807392,-0.09392959491474757,-0.2072950673028215,105136.66735504007,164037.1734134738,58900.50605843372,-0.3232670532323545,-0.108209251843366,0.2150578013889885,-0.3223454761320192,0.02042125962679714,0.34276673575881633,8.390486230662516e-08,6.604081994011927e-08,0.12879414303683406,0.07401117015433178,0.012343972373344236,0.047742668219206044,True,False,1.0
CLONE_0018,2.0774749992446733,0.1926834564696404,1.8126531868065874,2.361217794564192,13167902.081814596,851440.6254507178,11899109.150027616,14527204.402315024,95.29701121105452,1.2346227463786925,94.07165455432148,97.35038582576541,5.393617155999717,0.26513872950018286,5.126047423447587,5.87675094250197,-0.016683972670065432,23248.684849974874,0.314922686610486,0.0004743672856818534,1.945879974321942,12919618.374633944,96.14749414989012,5.126047423447587,0.014190056689757521,-0.04541010681685791,-0.059600163506615435,-180011.39617410194,-272797.07252492587,-92785.67635082392,-0.18621304639797293,-0.1811100293515741,0.005103017046398817,0.09520314821984524,-0.08085248946715698,-0.17605563768700222,1.5776810811144697e-07,1.50614353914852e-07,0.09274886891392062,0.06466030960441234,0.012955524319974893,0.04915786971570492,False,True,4.0
CLONE_0019,4.21246407338422,0.14992204889942362,4.007539164351252,4.441722916137356,10870357.243085878,689387.5091991762,9976196.494715502,11614327.773334809,95.36335268532743,1.9186285277343884,91.40920201054544,97.7141692909291,4.216129790029665,0.21011581149969313,3.953524085013112,4.565262652396992,-0.0016014915383963271,-168755.70509649202,0.039900426400504514,0.02835654819284379,4.253088171308851,9976196.494715502,95.34252857949804,4.326344423117505,0.012857125015028517,0.061177439446664865,0.04832031443163635,244832.93899446807,-165794.72454530455,-410627.6635397726,-0.5020592840504358,-0.08882574299676026,0.4132335410536755,0.07981392378624978,-0.01679124729764182,-0.0966051710838916,3.8751845769039187e-07,4.263236167773716e-07,0.03559010741743579,0.0634190297322255,0.020119138785369788,0.04983618197588233,True,False,2.0
CLONE_0020,0.9821907825637499,0.19907994203102058,0.6585281966372496,1.1367839717987807,15525954.047731582,795823.0621155628,14086505.537199182,16835517.307310306,96.7373615887935,1.4515742485836471,94.09502600973619,98.4263912408228,1.5981459272773662,0.31233601477213446,0.995371712155998,2.0172314406319622,-0.013772401581520901,-146932.99178691508,-0.24276741661898643,-0.005662024030649892,0.9522003251768286,15141424.178049594,94.09502600973619,1.5349653162248933,-0.03148664653771112,-0.011732962448391459,0.01975368408931966,-253524.4425905633,79117.8471459484,332642.2897365117,0.6218680066165846,-1.5060977741968742,-2.127965780813459,-0.10950386054628784,0.19583639307211448,0.30534025361840234,6.326121921681538e-08,6.288710454048477e-08,0.20268968652778968,0.051257594842091934,0.01500531154383684,0.19543648001456285,True,False,2.0
CLONE_0021,3.1072220801476713,0.09374468720452457,2.981688417863819,3.229899405565881,11967883.09917938,1018965.855894099,10602995.85653137,13816853.856652662,95.58177532719131,2.016828190505406,92.84817703281415,98.74819381474214,4.196059514497444,0.33986590187520543,3.562951149015718,4.771399148009387,-0.0028239734516867852,-18927.073417283278,0.4579885414418867,0.07903700019481943,3.145179481360693,11711781.434244303,96.54560234478055,4.200682057250464,-0.03173015889627625,-0.009450963704601897,0.02227919519167435,-225847.53111223926,71194.60156084594,297042.1326730852,1.300103978873263,0.6104563769372497,-0.6896476019360132,0.18965625132340277,0.1134831538068629,-0.07617309751653988,2.596300493911683e-07,2.685483416010857e-07,0.030169934673578078,0.08514169527307364,0.021100551685511053,0.08099644454993252,True,False,4.0
CLONE_0022,6.108756837823433,0.15564894411330618,5.892697098947043,6.350156509528024,8850199.776431384,1275222.7436994745,7109407.469928629,10890503.83061385,93.72436193060024,1.6399227367266378,90.77488929388085,95.87993750833994,6.592694279014227,0.39143602483476014,6.105131106890025,7.23085255345579,-0.05790875420973986,70826.13473537343,0.4006808828609726,0.0959459518043046,5.892697098947043,8327480.7393071065,92.94745683512947,7.007637944413539,-0.040919056277972224,-0.06511915393723934,-0.024200097659267117,1289257.3312360537,-185354.6604462234,-1474611.991682277,0.6349930906818392,-0.6333622236116053,-1.2683553142934445,0.04925218593101685,-0.06828094118504363,-0.11753312711606048,6.902394287292158e-07,7.076206218205373e-07,0.02547964311234308,0.1440897127650688,0.017497294224562962,0.059374211545255434,True,False,4.0
CLONE_0023,0.8209550486653812,0.2241191213822406,0.5325757344291429,1.1237465626830003,15444642.484078443,661470.5179871013,14393538.338155434,16301220.560919967,96.97384153257684,1.33714796689263,94.58333839056036,99.05046644456272,1.683142896960244,0.33126493137046115,1.1921823333938477,2.0720996197065635,-0.051785451976825526,135271.42513365461,0.17011534563621705,-0.027805283648482008,0.6978574813325826,15954527.039329246,97.82638993636813,1.1921823333938477,-0.07338220761002162,-0.023727832627562374,0.04965437498245925,-171272.73190948227,77722.26182434062,248994.9937338229,0.5469004002904958,-0.10102704289947394,-0.6479274431899698,0.09365525259403465,-0.06293872870711421,-0.15659398130114888,5.315468127615685e-08,4.374040544181005e-08,0.2729980423088827,0.042828477167341186,0.013788749066207173,0.19681331381424136,True,False,5.0
CLONE_0024,2.5375868796642997,0.1818542600062701,2.2265527075746516,2.7960784056284456,12891364.018279599,754673.1366330045,11588438.331258018,13817539.184104364,95.7485874379838,1.122002598476202,93.80200861841584,97.41156340963381,3.4155189290240933,0.3317192474346836,2.8948713566009565,3.9095295875669844,-0.03636628066614752,214623.33796635448,0.18081753323735383,-0.011121579227510963,2.5038611253376266,13130819.400532816,96.1628604094719,3.3715180649141585,0.02713058792011868,0.07045393026366763,0.04332334234354895,457337.8996842158,89922.30250643865,-367415.59717777715,-0.29254616732539057,0.17629558148321992,0.4688417488086105,-0.07030103859655051,-0.2487336725404131,-0.17843263394386258,1.9684393956031891e-07,1.9068582462081733e-07,0.0716642497610421,0.05854098414744155,0.011718215678024524,0.09712118545697641,True,False,2.0
CLONE_0025,3.094965740483001,0.11241137019684339,2.952535818618299,3.246045153009826,11640297.312716646,432797.72762940393,11072705.278248701,12197209.669703566,95.25778884874323,1.2061477082802619,93.86654185050395,97.17220289721199,0.9568684215788152,0.44065110705266236,0.2040639498212729,1.5531894062359561,-0.03515753211864335,92216.93190980481,0.20390052811477374,0.0768329191049997,3.009492545627947,11711265.015478132,95.14627274860065,0.8501380217997253,-0.003054858473054388,0.01624026757121472,0.01929512604426911,272150.54575063044,111778.97893696815,-160371.5668136623,0.1742646955188919,-0.1809941975918733,-0.3552588931107652,0.27940740502784356,-0.2858379992290522,-0.5652454042568957,2.658837362428751e-07,2.569741647593549e-07,0.036320715505878176,0.037180985674359575,0.012661932665504161,0.4605137933855967,True,False,3.0
CLONE_0026,4.137779081696763,0.21799709966820421,3.787182790499074,4.524747372044247,11306137.111812565,1058672.0331166035,9590608.054308094,12546360.562449768,94.50682700129396,1.165723018436988,92.60077926481038,95.94780544919746,4.5676259460041715,0.310671585393235,4.19388925103035,5.222743668053724,-0.0268343035855251,8385.079829876297,-0.00391618804250851,0.07590577867355788,4.251434045565379,10664481.11877374,92.60077926481038,5.222743668053724,-0.13482782703019575,0.13073783038386713,0.2655656574140629,544186.8263411175,-85503.06968509316,-629689.8960262106,0.30672704666285155,-0.47693392087205333,-0.7836609675349049,-0.05844400581186599,0.1607400059373514,0.2191840117492174,3.659763755539142e-07,3.9865362395186376e-07,0.05268456708571459,0.09363693564360819,0.012334802208613908,0.06801598664115638,False,True,3.0
CLONE_0027,1.0199516964756767,0.16692287154126403,0.8539051332079276,1.313733372873836,14838503.872391935,825962.2532809309,13247776.673342545,16129314.785115946,96.78010354901267,0.9429989749381794,95.0854327504005,97.79660934452647,7.602693956238195,0.2887617121269939,7.053017559065702,7.9821264537574095,0.017265240617911553,165831.72371177986,0.18765304139482816,-0.0025610177095899927,1.1888929715901193,14927528.038962306,97.74890101912017,7.380134501073887,0.098339502462896,0.0761670382495995,-0.022172464213296494,97082.40923269687,-62062.80188574033,-159145.2111184372,-0.09301311877668583,0.7795457668224608,0.8725588855991466,-0.12965946133142126,-0.1559297591883883,-0.02627029785696705,6.87368285406029e-08,7.964433015881747e-08,0.16365762413493576,0.0556634456131181,0.009743727691414069,0.03798149889383308,True,False,3.0
CLONE_0028,1.0039515539749517,0.2089937284700173,0.6145103618882527,1.2610826392547212,14116619.804480914,934965.9356726347,12506688.83505214,15025894.185310079,97.31741136116344,1.2645500379471113,95.68735284032773,99.39052788544106,0.8883530113056155,0.2880263815486407,0.5794737144770529,1.5105360030681112,0.005918591218678421,299450.22549010237,-0.07073592542662178,0.0331807232206897,0.9237241625015644,14825327.774409775,95.90970518214262,1.5105360030681112,0.03646379522019924,-0.020892859943924084,-0.057356655164123325,758885.5436786283,306594.0859888882,-452291.45768974005,0.4541252287504264,-0.6943536517336192,-1.1484788804840456,-0.04923925575655826,0.19381512088140718,0.24305437663796545,7.111840992248556e-08,6.230716626016315e-08,0.2081711288103255,0.0662315730410092,0.012994078040579308,0.324225141986182,False,True,4.0
CLONE_0029,2.93551934441658,0.16906368117487808,2.6784838392202177,3.17602889104457,11844427.130509133,777199.080741579,10492169.71830013,12844411.585693913,94.22263093116072,1.6727726969364953,91.69047476174941,96.1622351258364,6.169029976418571,0.34806049097096087,5.679985983848452,6.595738003834396,-0.051179844918434185,58234.188164966414,0.2045109370871642,0.03171246260510365,2.8709936048615723,12372657.37266721,95.03872286063617,6.4554490907749,-0.07918772217577122,0.004897772835853341,0.08408549501162456,521077.38853796554,60329.97006460291,-460747.41847336263,1.6247814594416763,0.20485855266250222,-1.419922906779174,-0.32018344141537186,0.1348345586658605,0.4550180000812324,2.4783970656167953e-07,2.3204340978551346e-07,0.057592426171146974,0.06561727909487935,0.017753406802457825,0.056420619164604335,True,False,3.0
CLONE_0030,3.0677784444870237,0.1491172957372748,2.8816079606238745,3.2378376169892054,12254171.526603507,744278.1399601802,11585974.172937743,13474092.57606592,94.76483851006188,1.3832351753906658,93.09009625871616,96.98668689221697,4.000006919209751,0.31570763785753303,3.4850678461929734,4.399969014418779,-0.03490834214686476,-66267.3786488772,0.21251986450486884,0.10823667253736992,2.8816079606238745,11585974.172937743,94.34663386569245,4.399969014418779,-0.0032935758538969882,-0.026310988938553805,-0.023017413084656817,-603362.8205060639,-206497.6506905608,396865.16981550306,0.9999410561013464,-0.15232680067847468,-1.152267856779821,0.1783979659179826,0.16014189995823597,-0.01825606595974663,2.5034564252890954e-07,2.4871520664655623e-07,0.04860758310517491,0.06073671633731994,0.014596502216686635,0.07892677291692737,False,True,5.0
CLONE_0031,2.93616439971407,0.12915593877489245,2.7500545901988804,3.1524622705502128,12242366.08216371,978898.451025806,11187871.986328123,13632048.133249763,95.31873351838873,1.660725227925285,93.32749690731316,97.76824642625454,4.371692041639543,0.320933228895495,3.864446092866474,4.886229363916694,-0.003458039711921271,-32883.66981977228,0.04716036365160759,0.010751988385680158,2.917512827889618,11463008.094543634,93.71735260312556,4.481197638603992,0.02996053486056676,0.04552648719340147,0.015565952332834712,711340.3707254477,-604333.3166689336,-1315673.6873943813,0.6391272680175845,-0.4610450051562451,-1.1001722731738295,0.06314049864244636,0.019455083315517388,-0.043685415326928975,2.3983635026172434e-07,2.545154643377027e-07,0.0439879792641999,0.07995990680690344,0.017422862921143176,0.07341167350427588,True,False,2.0
CLONE_0032,3.1532031328160697,0.13809855578384228,2.9685598705902114,3.3241375508372513,11683791.32033684,618048.2435924519,10987832.359836187,12750685.01825757,95.3641786123515,2.831139051308632,92.47950860687183,99.99075906770224,4.780593743752134,0.32562175343637023,4.282081876063744,5.241872278287136,-0.0278173088435244,-166315.00019375642,0.42640257262947356,0.0520609012310947,3.2081789535178746,10987832.359836187,93.49786504206433,4.97514537603569,-0.10220048280649606,0.0020839995271267845,0.10428448233362285,-500639.15072320914,-326438.74876039644,174200.4019628127,2.10320814749774,-0.14877104017010676,-2.251979187667847,0.025401087746058343,0.07531774187724677,0.049916654131188426,2.6987841928737595e-07,2.919756006876049e-07,0.04379627633336538,0.052897918718958575,0.02968765727839297,0.06811324509509292,True,False,3.0
CLONE_0033,1.5122573860899897,0.14099380154581792,1.2823859366546517,1.7016216945431097,14084803.625102729,619758.3548400726,13021338.275835805,14555641.197855497,95.7511829378791,1.4954490563705445,93.677261925782,98.61527840735313,4.810488558939785,0.18661938010576046,4.516886533550708,5.011012449590708,0.024446353669339036,190304.9902624434,0.04078310279369918,-0.013261236502661465,1.5543615319762003,14545974.272123558,94.6811601091986,4.77507464829064,-0.04450467284846875,-0.014713541903449822,0.029791130945018927,461113.2382160823,41274.25987570561,-419838.97834037663,0.877727532474283,-1.2503007628457512,-2.1280282953200342,-0.054880939472287865,0.009679689782836875,0.06456062925512474,1.0736801352308238e-07,1.0685853713869382e-07,0.0932339975651432,0.044001916628465046,0.015618073954502841,0.03879426752198667,True,False,2.0
CLONE_0034,2.831535480896052,0.0969023300353208,2.667017929519721,2.9968836737374858,12455623.78185749,1505903.7711432746,9788440.532085814,14301552.674220724,95.8121229452698,2.1602835028778014,92.04736954009952,98.01748719267889,9.799923635876347,0.24376469721708194,9.446316833709117,10.217782807672188,-0.027388088809881705,413778.57386788627,0.47237807607385696,0.00136043689989085,2.667017929519721,14301552.674220724,96.27035886090911,9.848676813691739,-0.06473298052902965,-0.028827717767000133,0.035905262762029516,679332.379793157,376095.5279385986,-303236.8518545584,0.6328316188614064,-0.3784474746763675,-1.011279093537774,0.09128618339718791,0.0961077550637445,0.004821571666556584,2.2732988170535353e-07,1.8648450208676686e-07,0.034222537790850174,0.12090151384764296,0.0225470789754785,0.024874142518806416,True,False,3.0
