clone_id,titer_mean,titer_std,titer_min,titer_max,vcd_mean,vcd_std,vcd_min,vcd_max,viability_mean,viability_std,viability_min,viability_max,aggregation_mean,aggregation_std,aggregation_min,aggregation_max,titer_slope,vcd_slope,viability_slope,aggregation_slope,titer_p10,vcd_p10,viability_p10,aggregation_p10,titer_slope_3_6,titer_slope_7_10,titer_curvature,vcd_slope_3_6,vcd_slope_7_10,vcd_curvature,viability_slope_3_6,viability_slope_7_10,viability_curvature,aggregation_slope_3_6,aggregation_slope_7_10,aggregation_curvature,qP_mean,qP_p10,titer_cv,vcd_cv,viability_cv,aggregation_cv,culture_mode_fed-batch,culture_mode_perfusion,ddpcr_cn,productivity_drop_pct,late_mean_titer,late_mean_aggregation
CLONE_0011,0.7341346292713208,0.1435719954349795,0.4685657870591689,0.9158426845905304,14946696.243971176,968212.5294353932,13702710.724548168,16299968.200445415,96.27938967919567,1.935851639955527,93.72703243993936,100.0,7.338792581606479,0.2744087616623475,6.860797443059062,7.846154058451409,0.0337135200311609,117840.96385135052,0.389212308818723,0.0557986203412126,0.8289329495154041,15801103.213193614,96.63820670749531,7.846154058451409,0.0262315663997578,0.0533465706093308,0.027115004209573,-59067.366663018984,834397.5428475764,893464.9095105954,-0.443492430535563,0.5750393747637285,1.0185318052992915,-0.0658321473621142,0.2030925758352043,0.2689247231973185,4.9116849455439865e-08,5.24604477504622e-08,0.1955663028481824,0.0647776949254539,0.0201066048131973,0.0373915407164821,True,False,3.0,0.5643643123561897,0.32793598004518953,7.442298367182912
CLONE_0012,2.1443859058575834,0.1847472341980036,1.8469643872729968,2.3740157343977897,12523066.773930317,654877.5371658439,11372826.135171017,13542554.047363248,96.09804100485697,1.17457451078198,93.42049075634225,97.06438936407112,3.1449187553104307,0.3391791224050625,2.6413844676886455,3.5147978294012043,-0.0624047273118587,165117.9368885383,0.1972994199721829,-0.0374956756289156,2.0806252309465583,12839556.520286225,96.72558962771645,2.757172543616432,-0.053788037517073,0.0115765652854513,0.0653646028025244,346603.38546915865,-255180.7588671436,-601784.1443363023,-0.0643485116255472,0.1877632800125212,0.2521117916380684,0.123357182260232,-0.3131444890692598,-0.4365016713294918,1.7123488555707638e-07,1.620480604341135e-07,0.0861539117596305,0.0522937032108719,0.0122226686255799,0.1078498837925409,True,False,4.0,0.2863642990165741,1.5236262611679723,3.5756879808418582
CLONE_0013,0.897747248440556,0.1869476955927395,0.5765169343705928,1.2063282523179162,14758263.73652844,919758.988264718,13287441.130668996,16045005.9747583,96.25663799968748,1.628897159312251,93.43449896000062,98.83293897590087,3.4672920167392003,0.2360264566594615,3.226913304144935,3.7845015027658735,-0.0262780859175103,-35302.269631582174,0.4415268496718399,0.0183557853873922,0.884506520337371,13287441.130668996,96.69913733337532,3.6571623694229207,0.1045736126601747,0.0454438182281496,-0.059129794432025,557593.4540799217,-336807.55028207466,-894401.0043619964,1.0417889342387223,0.4243910056351623,-0.61739792860356,-0.1653544913247527,0.0305208277405921,0.1958753190653447,6.083013994515668e-08,6.656710736394718e-08,0.208240900441899,0.0623216256793274,0.0169224397729392,0.0680722752660906,True,False,3.0,0.4049418586520546,0.5087364759987215,3.8041572395891174
CLONE_0014,2.630738863880558,0.171909658925897,2.3420875874084266,2.8413061931320023,11668500.92373564,456846.2586437262,11186772.965847109,12394501.375914289,95.29956877888752,1.9140662465850096,93.20861485433365,98.87098055278058,5.691133882078848,0.2484924106312137,5.425872059711163,6.068018327597826,-0.0563482271757904,98440.25480807896,0.2142074480928254,0.0137251679413976,2.3420875874084266,11704194.181704069,97.13164606193916,6.068018327597826,-0.04460432859979,-0.0997231279059027,-0.0551187993061127,-37979.11262815627,-93156.27263881137,-55177.16001065508,1.2545618179708402,0.8170155724501328,-0.4375462455207074,-0.0517674518550721,0.0168087522861687,0.0685762041412408,2.254564558956502e-07,2.001066926136243e-07,0.0653465310528653,0.039152095168834,0.0200847314535694,0.0436630758889794,True,False,3.0,0.2686328912931543,1.9647134498417793,5.808442667282385
CLONE_0015,0.9939653855824824,0.1220884430657556,0.7565000606436532,1.1591949386758982,14707940.75942471,811215.3829079666,13472510.153802132,15534290.6176344,95.3505366176181,1.3579970816686484,93.7704082680993,97.88072532119742,3.626260700983343,0.2532636908139775,3.209965482288553,4.123530756568206,-0.0340007681455289,-37260.213399199056,-0.043014392452497,-0.0630299596338712,1.0217991827323238,13472510.153802132,94.52197374221385,3.6167644896479447,-0.0419374383414224,0.0013988122180975,0.04333625055952,545933.719522496,-501159.10531161126,-1047092.8248341072,-0.2009988831976996,0.1466606277046251,0.3476595109023248,-0.1328494965048262,-0.0630577392527821,0.069791757252044,6.758018690995602e-08,7.584326684986447e-08,0.1228296726564375,0.0551549259122591,0.0142421545785352,0.0698415562553066,False,True,5.0,0.3239222407492914,0.6502603748892934,3.7786017522407698
CLONE_0016,5.929704991335164,0.1778851494975687,5.6659556068978,6.10487166837323,7387010.902393186,579448.4112711091,6719685.082390629,8109012.627753629,91.50664914654963,1.505247728145391,89.42553919218834,93.80473943702144,5.612053847035517,0.2667902629652042,5.184373982403143,5.979783859689187,-0.0650984942282273,-30076.83222543518,0.4229451479056924,-0.0411478236069807,5.6659556068978,6719685.082390629,91.2974726077692,5.449251784784942,-0.0351526140115383,-0.0844879974413543,-0.049335383429816,94817.44475587877,-285585.16388820554,-380402.6086440843,0.1588353375263818,-0.3100571654353762,-0.4688925029617581,-0.0246441815571293,0.0939853392831997,0.1186295208403291,8.027204873102466e-07,8.431876698724772e-07,0.0299989880993246,0.0784415264749892,0.0164495994790308,0.0475387924259838,True,False,4.0,0.2126476240636604,4.709522725084887,5.830440636499616
CLONE_0017,1.035910499606157,0.1631833876965608,0.7055853511535946,1.2389178848735285,15058130.541259237,1267160.4813198098,13074636.831111956,17206636.607911676,95.6111348431626,1.4193453302515344,93.01113562117446,97.60356986964672,8.145018337777824,0.2877422545027694,7.598071866047482,8.475158983007937,-0.0569534650577156,276327.47235571675,0.3634968280575157,-0.0323083204532034,0.7055853511535946,16027255.106964404,95.55546671424004,7.598071866047482,-0.0579006035520083,-0.1204636119913697,-0.0625630084393614,482978.8022664754,-216425.42026748127,-699404.2225339566,0.3816372330239753,-0.2857181979843287,-0.6673554310083041,0.1156798211475246,-0.1187810953832937,-0.2344609165308183,6.879409743246447e-08,4.4024091863802244e-08,0.1575265311058002,0.0841512482474363,0.0148449794322066,0.0353273918528642,True,False,3.0,0.2257775404001097,0.7961059944162777,8.295745992422694
CLONE_0018,1.506752920471998,0.1779595998446092,1.3225127572406137,1.7727791911255228,13871953.008600552,1109080.8368664577,12424463.872949064,15154664.184581352,96.1206084057412,1.08441278882304,94.33533559514746,97.72941673112214,6.361374438063767,0.2959521579760666,5.921319079186744,6.885383778818284,0.0115153336841423,264498.23642800754,0.1734290821196158,-0.0206425480597599,1.557924558104253,14566931.272826787,95.08352383176208,5.921319079186744,0.0276014459538658,0.0861373387679343,0.0585358928140685,946152.6247656068,403941.6464872603,-542210.9782783465,0.5078422523869093,-0.478969983173873,-0.9868122355607823,0.0134132413246513,-0.1226003969485107,-0.1360136382731621,1.0861865806046325e-07,1.0694939990623909e-07,0.1181080171198569,0.079951311554965,0.0112817928100732,0.0465233041712953,True,False,4.0,0.1469169381945547,1.2795019950497841,6.687604386566051
CLONE_0019,3.4768330614843506,0.1772621083753279,3.212900426843878,3.758859203519962,10491630.85713923,682325.7529660875,9725482.081630562,11784738.493030004,95.13022370267927,1.6367984898481125,92.38690665945424,96.9582348693048,5.5963683497538765,0.2444440553178181,5.2034281711508426,5.830809057395605,-0.0275023048177339,131795.5077644681,0.3054020620631175,0.0170521179412909,3.4372826348434087,10706213.306585897,96.94184064252696,5.779439616734912,-0.0121345821264593,-0.0466434709764745,-0.0345088888500151,175887.76115408467,229703.7278356532,53815.966681568505,0.1660106889763615,1.530276101559941,1.3642654125835798,0.1229253140511821,-0.0405641151159247,-0.1634894291671069,3.313910972304628e-07,3.210549366440302e-07,0.0509837847229473,0.0650352421141262,0.0172058723938941,0.0436790504121998,True,False,3.0,0.1368401053898272,2.9295936931936657,5.863599770802692
CLONE_0020,0.7876296333868816,0.2096351357148102,0.4679713228659544,1.1246236818081643,15169766.253935125,525404.9926494666,14438206.516747857,16008177.36202572,96.73566575827616,1.2654598050561854,95.55778008327296,99.23538529278537,2.831030071292612,0.2674137139803622,2.513425981190238,3.1971511554776537,-0.0628892322562158,85059.03096611802,0.0549225616220792,-0.0412294873331944,0.7019641127217938,15493166.57112266,95.81774077889992,2.616575922264296,-0.1537666538844347,0.0322519025472643,0.186018556431699,60464.78243763589,220529.6511714291,160064.86873379326,0.3100858576599016,0.381206141129327,0.0711202834694253,-0.1466603442662038,-0.1903463882141521,-0.0436860439479483,5.1921013165418156e-08,4.5307982038363147e-08,0.2661595330627669,0.0346350091263386,0.0130816260489202,0.0944580972832289,False,True,4.0,0.4431779816144031,0.4586023940812208,2.8797385275499843
CLONE_0021,2.5139436727544715,0.1071485977991956,2.3644983328002387,2.65944093461319,12161329.74793985,496605.4836332054,11484170.89731213,12874300.881588534,95.50914055882366,2.732126486993208,90.88698942473536,100.0,5.498627487922095,0.2716220423456474,5.111376234871855,5.853896267939226,-0.0156760630257691,-7186.570816701095,0.9136394408828444,-0.0112841461029827,2.3644983328002387,11514121.362531636,100.0,5.654061320064711,0.0099514174190953,-0.0103724671770162,-0.0203238845961115,-132775.40242963584,-331856.6058595442,-199081.20342990835,0.3714624284757291,1.358971066516,0.9875086380402708,0.1328680939995619,0.0910210092476266,-0.0418470847519352,2.0671618358019918e-07,2.053563844215336e-07,0.0426217177885984,0.0408348012862105,0.0286059163654801,0.0493981530650831,True,False,5.0,0.1640435220744796,2.1310110950001726,5.6030527104964145
CLONE_0022,4.5878281566664105,0.2089459482543657,4.1476604948036435,4.735737784965657,8808978.20835296,1073855.3799166635,6833449.0200788155,10153747.955866087,93.83078183111655,0.8035612284711849,92.49750400559256,94.74481824570016,7.9571797090789484,0.1955915852618163,7.706326083300436,8.386484136315975,-0.0542928596105613,17375.996325881148,-0.1466368401999454,0.040732073484096,4.607407027739784,9303440.475473298,92.49750400559256,7.891921344333531,-0.0132634248384502,-0.0578202756898411,-0.0445568508513909,-958460.5512181688,-245841.92650341053,712618.6247147582,-0.0348802844811716,-0.0696377611454785,-0.0347574766643069,0.0074268140388195,0.0067146792897219,-0.0007121347490976,5.208127490105585e-07,4.952369007880806e-07,0.0455435428428613,0.1219046471131462,0.0085639404551581,0.0245805162618195,True,False,3.0,0.3011683436693461,3.2540836603711027,7.977280937491189
CLONE_0023,0.4747211413873304,0.1487708653781069,0.1740372864184028,0.6348348578408523,15168503.445646323,763521.3252850638,14306602.749438012,16280080.791900748,97.36267142813055,1.4063898675559945,95.41028624810345,98.99111873314,2.0916393911418685,0.2212064616476893,1.7478523911633026,2.3589457678047703,-0.0119287251007393,-8957.119857085134,0.3276940432025551,0.0465594846611558,0.4928332017280153,14618847.10210134,97.84709844567683,2.014163015645468,-0.0539674817322281,0.0412127591007893,0.0951802408330175,701026.3166929433,-121791.78060643648,-822818.0972993798,1.348005980587795,0.5660046251409665,-0.7820013554468286,0.0923717046162435,-0.0567561909965332,-0.1491278956127768,3.1296504832425334e-08,3.37121797831222e-08,0.3133858008302547,0.0503359694000801,0.0144448570166821,0.1057574563181136,False,True,2.0,0.2870544401144988,0.32630694641799174,2.4229380395697584
CLONE_0024,2.0433957556650757,0.1701896942547039,1.7686986175086932,2.2813634270027445,12834547.691843366,1033042.590808398,11526184.212057857,14669701.417415593,95.1210317317002,1.4243353045174598,93.46619382224526,96.90630795603944,4.673086277826535,0.1827823663847681,4.436944994607209,4.953860795002269,-0.0392284165233099,230632.09360361972,0.1667851628620095,0.0152708749284734,1.835340988016154,12665671.305652255,95.56273681097562,4.6300433818213,0.0336734016129669,-0.1604066930368943,-0.1940800946498612,255795.4791805134,-591678.8305355812,-847474.3097160946,-0.1889381173541128,-0.1808127196646779,0.0081253976894349,-0.0536466252794872,-0.0458547056097412,0.0077919196697459,1.592105779437555e-07,1.449067280940019e-07,0.0832876811550504,0.0804892089391602,0.0149739261504226,0.0391138437167196,True,False,3.0,0.3920387626221498,1.3020407997907417,5.089572634065287
CLONE_0025,2.20045055398399,0.1462798131480684,1.9209792543975173,2.438863328083826,12323998.752463588,730104.8165113853,11177612.752824308,13377236.487326248,95.7337153010425,1.992259697073327,93.22753276206107,99.66047378355638,1.5026325500003548,0.3904450943130327,0.8655768169830158,2.146086089639746,-0.0406441805552744,-14542.701248639609,0.4977485830273866,0.0600252143956419,2.1436550860477475,11177612.752824308,95.80671954834564,1.606429301291198,-0.0749818430827694,-0.0721200479957612,0.0028617950870082,372080.0387557179,-716421.2607456547,-1088501.2995013725,-0.3530132929265726,0.1702223589262534,0.5232356518528261,0.3730583358696362,-0.0633745704896883,-0.4364329063593246,1.7855004679744198e-07,1.9178111940817578e-07,0.0664772097772189,0.0592425259995613,0.0208104291240311,0.2598407002783879,True,False,2.0,0.1255720206548188,1.9062943392795584,1.9004549593539086
CLONE_0026,3.198717032118526,0.1871854886628114,2.9063209781852137,3.4564936370897077,11243885.951569837,884487.2789188784,10312226.341074793,12777493.743188083,94.63046360963814,1.2769233454786777,93.1257783434482,96.30794028002626,5.429091630067376,0.2014503028044638,5.187196246136512,5.842638096249949,-0.0664810732919689,52035.55100600866,0.3115839390364672,0.0440104421546468,2.9063209781852137,10312226.341074793,96.15849551225575,5.4514091360861485,-0.0133083101452296,-0.0864974923838887,-0.0731891822386591,-71830.08641410616,-111245.49543742732,-39415.40902332116,0.8103577533127391,0.9038801224402236,0.0935223691274845,0.0156790361257258,-0.117111354180495,-0.1327903903062209,2.84485012200958e-07,2.818325434352619e-07,0.0585189270337922,0.0786638429746247,0.0134937872726973,0.0371057105854848,True,False,2.0,0.1923649818207359,2.560014106673891,5.598780592379296
CLONE_0027,0.8345483987478605,0.1078967054719446,0.6766559523621821,0.9537531609905192,14408377.983139811,1159755.4034438557,12152765.823783549,15583752.431281108,96.07115236373228,2.023257840545833,93.03447812067768,98.74545984747354,8.543015026772014,0.2490728160752978,8.249484573151916,8.907155222516083,-0.0086249283407047,382879.8903342006,0.0548013040753693,-0.0329579957679914,0.6840391069823069,15429856.183173211,94.01598076138414,8.765001516570392,0.002684553747735,-0.0468062980468147,-0.0494908517945497,651968.4846308876,-141272.8962611206,-793241.3808920082,0.3735257037042417,0.3534594835472193,-0.0200662201570223,-0.1566005434157239,0.1493256886197846,0.3059262320355086,5.7921051191495686e-08,4.4332176454649976e-08,0.1292875350363659,0.0804917392367802,0.0210599934605194,0.0291551419803899,True,False,4.0,0.0105467165298211,0.834127706526421,8.773373735658181
CLONE_0028,0.7391652547992459,0.1993758458494628,0.3889014280090945,1.0052725167942689,14665554.68078725,859084.638072236,12812198.115647305,15323939.49244083,96.465499604798,1.0197467016753037,94.79324840605815,97.8741214441153,1.8870775383527352,0.394223997717536,1.2617168801366858,2.4118670499496777,-0.0132182769942351,130090.67222217243,0.0854995495298596,0.0004003261275613,0.7835191498661018,15166857.960645838,96.43708907542992,2.1549418588037756,0.0337761141229813,-0.0411867913648609,-0.0749629054878422,305276.04765898274,56128.44604405126,-249147.60161493148,0.3111996692318695,0.6330695171563631,0.3218698479244935,-0.1863243444305634,-0.088960680255499,0.0973636641750643,5.0401452306989537e-08,5.1659951711760986e-08,0.2697310841996779,0.0585783938467522,0.0105711026827461,0.20890715378487,True,False,3.0,0.1865389756199633,0.579595429991433,2.0504884853083385
CLONE_0029,2.5204380452288326,0.2467151918376664,2.2223905926122387,2.8726699455041915,12183997.44981455,913782.913478716,10504251.684508968,13114031.212286385,94.90094630119891,1.8525712707869344,92.35071794922784,96.86556318694952,7.288772344860821,0.3020837303748654,6.981882082755572,7.887918574639224,-0.0905070422533206,-3391.33589919414,0.6538400276544546,0.0212443988792477,2.3093055935963047,11609443.68185837,96.7014090715042,7.221133127816531,-0.0775249027802445,-0.0523371597180505,0.025187743062194,-393022.92218004767,-22632.130556836055,370390.7916232116,0.5197110087090142,-0.0900407930810121,-0.6097518017900263,0.092734049305737,0.0001012250111595,-0.0926328242945774,2.068646235039384e-07,1.9891612870347674e-07,0.0978858386171444,0.0749986133239566,0.0195211042984511,0.0414450768991864,True,False,2.0,0.3723272537644831,1.6145148706422727,7.54672581159508
CLONE_0030,2.285344718367931,0.1843819759288914,2.074241160889133,2.591885981037913,12130906.170728788,1002773.9545802592,10986810.435991405,13343884.500951104,95.27443963164676,1.72411176210115,92.72357794459148,97.31735994023568,5.061133418608608,0.2294648340278247,4.721304885501204,5.373398025000715,-0.0694525851218719,268466.3361600973,0.3443505520250202,0.0395050665296837,2.074241160889133,13050795.080853462,96.18798675502536,5.251143790551663,-0.1202431202052933,-0.0616244428982239,0.0586186773070693,238236.95018306153,276806.51384828944,38569.563665227906,1.6060231406661547,-0.422608357499386,-2.0286314981655407,0.0726459997085849,0.1206610018189286,0.0480150021103436,1.8839027243342648e-07,1.5893599953402125e-07,0.0806801592627508,0.0826627409747754,0.0180962676741933,0.0453386257589648,True,False,4.0,0.3975318725816883,1.405533814873365,5.12547949850962
CLONE_0031,2.2088675765621013,0.1821562714828265,2.0034956900178487,2.5068507275356327,12370207.905025542,919786.2760910956,11025647.87544715,13532160.366371537,96.07485137424632,2.2219815194378003,93.19273406668177,99.47661243296425,4.8537478660148325,0.2111926381556938,4.570763844709505,5.120519398816868,-0.0168250827090198,134703.7616100144,0.4007614494345206,-0.0557096425593822,2.1042282098287024,11797311.959805816,94.3387644608052,4.7754617232145895,-0.1525192278360541,0.0312141640899711,0.1837333919260252,544843.4823443621,10856.742463291954,-533986.7398810701,1.876981695521505,-0.1629053688925341,-2.039887064414039,-0.1620010353233823,-0.0956141338596464,0.0663869014637359,1.7856349654921506e-07,1.783650561244748e-07,0.082465908474183,0.0743549569379041,0.0231276081891529,0.0435112502631048,False,True,4.0,0.2796472001386215,1.6124915564397548,4.91236276203719
CLONE_0032,2.638739804135821,0.1790013633129274,2.48713393411892,2.9985205829622577,11910540.709392184,577997.3296186195,10796325.97047484,12671651.079665173,94.7614401401874,1.3868969119124948,93.0716976166472,96.84562625551575,5.377512556270229,0.2582740198397888,5.069544757180872,5.884282784944384,-0.0136369595726235,-61613.88935805622,-0.2350325451103829,-0.052959935623801,2.530549933981477,12228943.401308728,93.0716976166472,5.1007760362099654,0.1293253154837178,-0.0302097609715423,-0.1595350764552601,-152485.63629656422,46179.88761304215,198665.52390960636,-0.1784760916925699,-0.0870706582794609,0.091405433413109,0.1716384327375614,-0.0830180668729533,-0.2546564996105147,2.2154660048766847e-07,2.069312000994837e-07,0.0678359279549026,0.048528219139777,0.0146356673120007,0.048028529378441,True,False,5.0,0.0371850780110469,2.5659949196861684,5.69827284253513
