clone_id,process_condition,baseline_score,optimized_score,score_gain,baseline_rank,interaction_gain,interaction_risk,pred_late_qp,optimized_late_qp,pred_late_agg,optimized_late_agg,pred_qp_drop,optimized_qp_drop,pred_stable_prob,pred_rescue_score,pred_rescue_label,perfusion_rescue_potential,temperature_shift_responsiveness,feed_responsiveness,stress_adaptation_capacity,secretion_burden_index,process_risk_sensitivity,is_aggressive,is_super,rescued
CLONE_1056,perfusion_rescue,0.6019494611077403,1.1659547926864304,0.5640053315786901,329.0,0.2643733969231898,0.4322816034312822,6.793291699110452e-08,8.58925730189439e-08,6.86866187304162,6.187399797159158,0.3537524112120285,0.30833493948653107,0.4788478709001,0.549743862292225,0,0.4474187488507628,0.5432696400867436,0.735064478363914,0.52707885797182,0.3541223673321617,0.5403520042891027,0,0,False
CLONE_1056,hypothermic_shift,0.6019494611077403,0.9876328555276832,0.3856833944199429,329.0,0.14687410940177212,0.44308864351706423,6.793291699110452e-08,7.791050367323751e-08,6.86866187304162,5.900368245262097,0.3537524112120285,0.33919950269339366,0.4788478709001,0.549743862292225,0,0.4474187488507628,0.5432696400867436,0.735064478363914,0.52707885797182,0.3541223673321617,0.5403520042891027,0,0,False
CLONE_1056,high_feed_balanced,0.6019494611077403,0.2525643176992744,-0.3493851434084659,329.0,0.3231230406838987,0.5133344040746475,6.793291699110452e-08,8.98836076917971e-08,6.86866187304162,7.784663157931196,0.3537524112120285,0.37481916353800027,0.4788478709001,0.549743862292225,0,0.4474187488507628,0.5432696400867436,0.735064478363914,0.52707885797182,0.3541223673321617,0.5403520042891027,0,0,False
CLONE_1056,stress_minimized,0.6019494611077403,1.5471341892851602,0.9451847281774199,329.0,0.07343705470088606,0.37824640300237183,6.793291699110452e-08,7.292171033217101e-08,6.86866187304162,5.322557556644466,0.3537524112120285,0.28401212345221827,0.4788478709001,0.549743862292225,0,0.4474187488507628,0.5432696400867436,0.735064478363914,0.52707885797182,0.3541223673321617,0.5403520042891027,0,0,True
CLONE_1056,adaptive_perfusion,0.6019494611077403,0.6718929581259867,0.06994349701824643,329.0,0.3671852735044303,0.4592992036457373,6.793291699110452e-08,9.287688369643699e-08,6.86866187304162,6.619820917416504,0.3537524112120285,0.3604963475036875,0.4788478709001,0.549743862292225,0,0.4474187488507628,0.5432696400867436,0.735064478363914,0.52707885797182,0.3541223673321617,0.5403520042891027,0,0,False
CLONE_2465,perfusion_rescue,-0.4441885982469861,0.10853484682472693,0.552723445071713,673.0,0.24863319882356688,0.5557363049330526,2.543886998494405e-07,3.176381760375751e-07,9.29730659128455,8.764190157204213,0.4047485497826293,0.3692074541772735,0.3002563519340057,0.609372464751802,1,0.4265106999528121,0.716374149796289,0.4783897115615012,0.4611074324521028,0.6486403977846091,0.6946703811663157,0,0,False
CLONE_2465,hypothermic_shift,-0.4441885982469861,-0.11819865734285982,0.32598994090412625,673.0,0.13812955490198162,0.569629712556379,2.543886998494405e-07,2.8952729773173754e-07,9.29730659128455,8.480862246352205,0.4047485497826293,0.40031892678713965,0.3002563519340057,0.609372464751802,1,0.4265106999528121,0.716374149796289,0.4783897115615012,0.4611074324521028,0.6486403977846091,0.6946703811663157,0,0,False
CLONE_2465,high_feed_balanced,-0.4441885982469861,-0.8034111061542205,-0.3592225079072344,673.0,0.3038850207843595,0.659936862108,2.543886998494405e-07,3.3169361519049396e-07,9.29730659128455,10.389230825814149,0.4047485497826293,0.4375434987512693,0.3002563519340057,0.609372464751802,1,0.4265106999528121,0.716374149796289,0.4783897115615012,0.4611074324521028,0.6486403977846091,0.6946703811663157,0,0,False
CLONE_2465,stress_minimized,-0.4441885982469861,0.4298946167106428,0.8740832149576289,673.0,0.06906477745099081,0.48626926681642096,2.543886998494405e-07,2.71957998790589e-07,9.29730659128455,7.880829711464254,0.4047485497826293,0.343650091127943,0.3002563519340057,0.609372464751802,1,0.4265106999528121,0.716374149796289,0.4783897115615012,0.4611074324521028,0.6486403977846091,0.6946703811663157,0,0,False
CLONE_2465,adaptive_perfusion,-0.4441885982469861,-0.3527692737966952,0.09141932445029088,673.0,0.345323887254954,0.5904698239913684,2.543886998494405e-07,3.4223519455518304e-07,9.29730659128455,9.20587038007419,0.4047485497826293,0.42198613570193877,0.3002563519340057,0.609372464751802,1,0.4265106999528121,0.716374149796289,0.4783897115615012,0.4611074324521028,0.6486403977846091,0.6946703811663157,0,0,False
CLONE_3544,perfusion_rescue,0.11180708452827826,0.6762619984056951,0.5644549138774169,484.0,0.283925205126122,0.4622271998815539,1.0690415411114997e-07,1.372569379959928e-07,8.21956855215746,7.574241192015324,0.3604863880740583,0.3174645640645826,0.4089017978078745,0.661252959610681,1,0.3797100811692684,0.501553812052028,0.3180077423437999,0.5632169494837175,0.7965808536522174,0.5777839998519424,0,0,False
CLONE_3544,hypothermic_shift,0.11180708452827826,0.4847811161792932,0.37297403165101495,484.0,0.1577362250700678,0.4737828798785928,1.0690415411114997e-07,1.2376681182495154e-07,8.21956855215746,7.288108008011771,0.3604863880740583,0.3483890184643457,0.4089017978078745,0.661252959610681,1,0.3797100811692684,0.501553812052028,0.3180077423437999,0.5632169494837175,0.7965808536522174,0.5777839998519424,0,0,False
CLONE_3544,high_feed_balanced,0.11180708452827826,-0.23607005381871055,-0.3478771383469888,484.0,0.34701969515414915,0.5488947998593453,1.0690415411114997e-07,1.4400200108151342e-07,8.21956855215746,9.178242311988676,0.3604863880740583,0.3843979720628059,0.4089017978078745,0.661252959610681,1,0.3797100811692684,0.501553812052028,0.3180077423437999,0.5632169494837175,0.7965808536522174,0.5777839998519424,0,0,False
CLONE_3544,stress_minimized,0.11180708452827826,1.0406302286111582,0.9288231440828799,484.0,0.0788681125350339,0.4044487998963597,1.0690415411114997e-07,1.1533548296805075e-07,8.21956855215746,6.704907112033092,0.3604863880740583,0.2928422920657671,0.4089017978078745,0.661252959610681,1,0.3797100811692684,0.501553812052028,0.3180077423437999,0.5632169494837175,0.7965808536522174,0.5777839998519424,0,0,False
CLONE_3544,adaptive_perfusion,0.11180708452827826,0.19138504790727695,0.0795779633789987,484.0,0.3943405626751695,0.491116399874151,1.0690415411114997e-07,1.4906079839565388e-07,8.21956855215746,8.00890823200644,0.3604863880740583,0.36977570006399035,0.4089017978078745,0.661252959610681,1,0.3797100811692684,0.501553812052028,0.3180077423437999,0.5632169494837175,0.7965808536522174,0.5777839998519424,0,0,False
CLONE_1074,perfusion_rescue,1.0168017616255467,1.7691444972745116,0.7523427356489649,216.0,0.31715192737990894,0.3095593727727309,1.613794307091543e-07,2.1256122819803503e-07,8.278448279406952,7.449919526734229,0.3152300515208484,0.25999480134266684,0.5895905078356308,0.5869468851267324,1,0.3062345645939163,0.5337193252080755,0.6252695945785856,1.0,0.5307788015679328,0.3869492159659136,0,0,True
CLONE_1074,hypothermic_shift,1.0168017616255467,1.5602258049756075,0.5434240433500608,216.0,0.17619551521106053,0.3172983570920492,1.613794307091543e-07,1.898137626474214e-07,8.278448279406952,7.159206307917411,0.3152300515208484,0.2906139200882123,0.5895905078356308,0.5869468851267324,1,0.3062345645939163,0.5337193252080755,0.6252695945785856,1.0,0.5307788015679328,0.3869492159659136,0,0,True
CLONE_1074,high_feed_balanced,1.0168017616255467,0.8936786161897261,-0.12312314543582059,216.0,0.3876301334643331,0.3676017551676179,1.613794307091543e-07,2.2393496097334188e-07,8.278448279406952,9.019570385608095,0.3152300515208484,0.3246381919342578,0.5895905078356308,0.5869468851267324,1,0.3062345645939163,0.5337193252080755,0.6252695945785856,1.0,0.5307788015679328,0.3869492159659136,0,0,False
CLONE_1074,stress_minimized,1.0168017616255467,2.0818668313703053,1.0650650697447586,216.0,0.08809775760553026,0.2708644511761395,1.613794307091543e-07,1.7559659667828784e-07,8.278448279406952,6.6034856208183195,0.3152300515208484,0.23689920761493954,0.5895905078356308,0.5869468851267324,1,0.3062345645939163,0.5337193252080755,0.6252695945785856,1.0,0.5307788015679328,0.3869492159659136,0,0,True
CLONE_1074,adaptive_perfusion,1.0168017616255467,1.3114002584768918,0.2945984968513451,216.0,0.4404887880276513,0.3289068335710265,1.613794307091543e-07,2.3246526055482201e-07,8.278448279406952,7.873136479692183,0.3152300515208484,0.31154259820653046,0.5895905078356308,0.5869468851267324,1,0.3062345645939163,0.5337193252080755,0.6252695945785856,1.0,0.5307788015679328,0.3869492159659136,0,0,False
CLONE_1085,perfusion_rescue,-0.7523751055846036,-0.34360342428453283,0.4087716813000708,753.0,0.2675960963844295,0.6210396206468874,9.81040388754227e-08,1.2435629671803213e-07,9.773102376618803,9.318349921395068,0.4035015927845782,0.3731847624363292,0.3641892039492524,0.5709802375534895,0,0.3808226354590243,0.6655436080579493,0.3882601180712606,0.6585226959439314,0.6070583535695052,0.7762995258086093,0,0,False
CLONE_1085,hypothermic_shift,-0.7523751055846036,-0.5346187557686329,0.2177563498159707,753.0,0.1486644979913497,0.6365656111630597,9.81040388754227e-08,1.1268862656576126e-07,9.773102376618803,9.036981110014475,0.4035015927845782,0.404426841677623,0.3641892039492524,0.5709802375534895,0,0.3808226354590243,0.6655436080579493,0.3882601180712606,0.6585226959439314,0.6070583535695052,0.7762995258086093,0,0,False
CLONE_1085,high_feed_balanced,-0.7523751055846036,-1.2854483926435762,-0.5330732870589726,753.0,0.3270618955809694,0.7374845495181788,9.81040388754227e-08,1.3019013179416756e-07,9.773102376618803,10.958083836040618,0.4035015927845782,0.4425003567460325,0.3641892039492524,0.5709802375534895,0,0.3808226354590243,0.6655436080579493,0.3882601180712606,0.6585226959439314,0.6070583535695052,0.7762995258086093,0,0,False
CLONE_1085,stress_minimized,-0.7523751055846036,0.04576894244693423,0.7981440480315378,753.0,0.07433224899567485,0.5434096680660264,9.81040388754227e-08,1.0539633272059197e-07,9.773102376618803,8.425193978298035,0.4035015927845782,0.34697436622986033,0.3641892039492524,0.5709802375534895,0,0.3808226354590243,0.6655436080579493,0.3882601180712606,0.6585226959439314,0.6070583535695052,0.7762995258086093,0,0,False
CLONE_1085,adaptive_perfusion,-0.7523751055846036,-0.8412402910670612,-0.08886518548245759,753.0,0.37166124497837427,0.6598545969373178,9.81040388754227e-08,1.3456550810126912e-07,9.773102376618803,9.764927892943584,0.4035015927845782,0.4262899605395636,0.3641892039492524,0.5709802375534895,0,0.3808226354590243,0.6655436080579493,0.3882601180712606,0.6585226959439314,0.6070583535695052,0.7762995258086093,0,0,False
CLONE_3050,perfusion_rescue,-0.45331852795261185,0.20756954909055048,0.6608880770431623,675.0,0.30546564591587355,0.34229713588050314,7.894035929906873e-08,1.030539271411899e-07,9.686514342344902,8.897270905401506,0.3717735525730122,0.31915732344345243,0.3954505304382262,0.6075977009816966,1,0.4670987858931826,0.5341346042355936,0.6975002152340214,0.767974510838486,0.5438437672446205,0.4278714198506289,0,0,False
CLONE_3050,hypothermic_shift,-0.45331852795261185,0.025129914683968302,0.47844844263658015,675.0,0.16970313661992975,0.3508545642775157,7.894035929906873e-08,9.233678587802493e-08,9.686514342344902,8.607539819477921,0.3717735525730122,0.34984191771521345,0.3954505304382262,0.6075977009816966,1,0.4670987858931826,0.5341346042355936,0.6975002152340214,0.767974510838486,0.5438437672446205,0.4278714198506289,0,0,False
CLONE_3050,high_feed_balanced,-0.45331852795261185,-0.6871717006276058,-0.23385317267499395,675.0,0.37334690056384545,0.4064778488580974,7.894035929906873e-08,1.0841249777277239e-07,9.686514342344902,10.474287760974619,0.3717735525730122,0.38429178048165996,0.3954505304382262,0.6075977009816966,1,0.4670987858931826,0.5341346042355936,0.6975002152340214,0.767974510838486,0.5438437672446205,0.4278714198506289,0,0,False
CLONE_3050,stress_minimized,-0.45331852795261185,0.5683187820023397,1.0216373099549516,675.0,0.08485156830996488,0.2995099938954402,7.894035929906873e-08,8.563857258854684e-08,9.686514342344902,8.04592633501943,0.3717735525730122,0.2957343520846474,0.3954505304382262,0.6075977009816966,1,0.4670987858931826,0.5341346042355936,0.6975002152340214,0.767974510838486,0.5438437672446205,0.4278714198506289,0,0,False
CLONE_3050,adaptive_perfusion,-0.45331852795261185,-0.2758902352308935,0.17742829272171834,675.0,0.4242578415498244,0.3636907068730345,7.894035929906873e-08,1.1243142574645925e-07,9.686514342344902,9.322943190592543,0.3717735525730122,0.37086880912285497,0.3954505304382262,0.6075977009816966,1,0.4670987858931826,0.5341346042355936,0.6975002152340214,0.767974510838486,0.5438437672446205,0.4278714198506289,0,0,False
CLONE_1118,perfusion_rescue,-0.0424959689998564,0.6497073581726275,0.6922033271724839,535.0,0.2732487619566049,0.28618777773734105,5.525357531399945e-08,7.035154636222582e-08,6.469898868864168,5.613324202148977,0.4052704272014772,0.34816544942046446,0.3481114476311723,0.467657514614419,0,0.4532842659684609,0.4313097086254739,0.5578314242765412,0.685395997109594,0.2886077202874513,0.3577347221716763,0,0,False
CLONE_1118,hypothermic_shift,-0.0424959689998564,0.4776314852983565,0.5201274542982128,535.0,0.15180486775366941,0.2933424721807746,5.525357531399945e-08,6.364133700745855e-08,6.469898868864168,5.321909835481097,0.4052704272014772,0.3787378249759392,0.3481114476311723,0.467657514614419,0,0.4532842659684609,0.4313097086254739,0.5578314242765412,0.685395997109594,0.2886077202874513,0.3577347221716763,0,0,False
CLONE_1118,high_feed_balanced,-0.0424959689998564,-0.23987092713733726,-0.19737495813748085,535.0,0.3339707090580727,0.33984798606309247,5.525357531399945e-08,7.370665103960946e-08,6.469898868864168,7.177716452139879,0.4052704272014772,0.4124582660865246,0.3481114476311723,0.467657514614419,0,0.4532842659684609,0.4313097086254739,0.5578314242765412,0.685395997109594,0.2886077202874513,0.3577347221716763,0,0,False
CLONE_1118,stress_minimized,-0.0424959689998564,1.018730878664416,1.0612268476642723,535.0,0.07590243387683471,0.2504143055201734,5.525357531399945e-08,5.944745616072899e-08,6.469898868864168,4.770396035488376,0.4052704272014772,0.3253035716430911,0.3481114476311723,0.467657514614419,0,0.4532842659684609,0.4313097086254739,0.5578314242765412,0.685395997109594,0.2886077202874513,0.3577347221716763,0,0,False
CLONE_1118,adaptive_perfusion,-0.0424959689998564,0.16154351406833847,0.20403948306819486,535.0,0.3795121693841735,0.3040745138459248,5.525357531399945e-08,7.622297954764719e-08,6.469898868864168,6.034788285479278,0.4052704272014772,0.3995963883091512,0.3481114476311723,0.467657514614419,0,0.4532842659684609,0.4313097086254739,0.5578314242765412,0.685395997109594,0.2886077202874513,0.3577347221716763,0,0,False
CLONE_4768,perfusion_rescue,-2.117998836311025,-1.5748407515040204,0.5431580848070046,921.0,0.3148763720588444,0.6628954590986765,3.2603795820695157e-07,4.2869960764062957e-07,8.790803848046531,8.386278398964944,0.5861816388015352,0.5592132755294293,0.0660626122103628,0.4488402429484794,0,0.469815630541267,0.5830878721929887,0.2827238126858312,0.6374866299600614,0.8837089274477576,0.8286193238733456,0,0,False
CLONE_4768,hypothermic_shift,-2.117998836311025,-1.843696730519239,0.2743021057917858,921.0,0.17493131781046914,0.6794678455761435,3.2603795820695157e-07,3.830722078923283e-07,8.790803848046531,8.106165262737903,0.5861816388015352,0.5905390664476267,0.0660626122103628,0.4488402429484794,0,0.469815630541267,0.5830878721929887,0.2827238126858312,0.6374866299600614,0.8837089274477576,0.8286193238733456,0,0,False
CLONE_4768,high_feed_balanced,-2.117998836311025,-2.485482329292881,-0.36748349298185623,921.0,0.38484889918303206,0.7871883576796783,3.2603795820695157e-07,4.5151330751478033e-07,8.790803848046531,10.035429877262146,0.5861816388015352,0.6291567074159095,0.0660626122103628,0.4488402429484794,0,0.469815630541267,0.5830878721929887,0.2827238126858312,0.6374866299600614,0.8837089274477576,0.8286193238733456,0,0,False
CLONE_4768,stress_minimized,-2.117998836311025,-1.3055688517082005,0.8124299846028245,921.0,0.08746565890523457,0.5800335267113419,3.2603795820695157e-07,3.545550830496399e-07,8.790803848046531,7.486844080100141,0.5861816388015352,0.5325843209384425,0.0660626122103628,0.4488402429484794,0,0.469815630541267,0.5830878721929887,0.2827238126858312,0.6374866299600614,0.8837089274477576,0.8286193238733456,0,0,False
CLONE_4768,adaptive_perfusion,-2.117998836311025,-2.0076226328886184,0.1103762034224065,921.0,0.4373282945261728,0.7043264252923437,3.2603795820695157e-07,4.686235824203933e-07,8.790803848046531,8.835995558397343,0.5861816388015352,0.6125277528249227,0.0660626122103628,0.4488402429484794,0,0.469815630541267,0.5830878721929887,0.2827238126858312,0.6374866299600614,0.8837089274477576,0.8286193238733456,0,0,False
CLONE_4067,perfusion_rescue,0.875380917462836,2.5287543262097305,1.6533734087468945,245.0,0.3116524292423274,0.409971445164494,1.5725825085265547e-06,2.0626816674928485e-06,7.905017136311523,7.196982870508916,0.591753741292262,0.5445514569054215,0.0593436604764702,0.486386620198454,0,0.395492266533695,0.5012004554960926,0.6472137190580783,0.5804277313673875,0.680330730831616,0.5124643064556175,0,0,True
CLONE_4067,hypothermic_shift,0.875380917462836,1.8759236497097644,1.0005427322469285,245.0,0.1731402384679597,0.4202207312936064,1.5725825085265547e-06,1.8448598190633847e-06,7.905017136311523,6.909282013863851,0.591753741292262,0.5753713997957505,0.0593436604764702,0.486386620198454,0,0.395492266533695,0.5012004554960926,0.6472137190580783,0.5804277313673875,0.680330730831616,0.5124643064556175,0,0,True
CLONE_4067,high_feed_balanced,0.875380917462836,1.856731529986762,0.981350612523926,245.0,0.3809085246295113,0.4868410911328366,1.5725825085265547e-06,2.1715925917075804e-06,7.905017136311523,8.789226445670927,0.591753741292262,0.6107010285828889,0.0593436604764702,0.486386620198454,0,0.395492266533695,0.5012004554960926,0.6472137190580783,0.5804277313673875,0.680330730831616,0.5124643064556175,0,0,True
CLONE_4067,stress_minimized,0.875380917462836,2.13545068728586,1.2600697698230239,245.0,0.08657011923397985,0.3587250145189322,1.5725825085265547e-06,1.7087211637949697e-06,7.905017136311523,6.335487153734242,0.591753741292262,0.5204517424537766,0.0593436604764702,0.486386620198454,0,0.395492266533695,0.5012004554960926,0.6472137190580783,0.5804277313673875,0.680330730831616,0.5124643064556175,0,0,True
CLONE_4067,adaptive_perfusion,0.875380917462836,2.451622940846708,1.576242023383872,245.0,0.43285059616989924,0.43559466048727485,1.5725825085265547e-06,2.2532757848686297e-06,7.905017136311523,7.627730728896253,0.591753741292262,0.596601314131244,0.0593436604764702,0.486386620198454,0,0.395492266533695,0.5012004554960926,0.6472137190580783,0.5804277313673875,0.680330730831616,0.5124643064556175,0,0,True
CLONE_0334,perfusion_rescue,-0.7787654184465457,-0.2996150834380601,0.4791503350084856,760.0,0.2158272551558305,0.5451490716464124,1.224935153260753e-07,1.4893095451329079e-07,9.465305983426475,8.91948486940217,0.417149626694861,0.38076155242657395,0.3410778424641227,0.574238359846489,0,0.5467274340563262,0.2930221552193033,0.5937377303463371,0.3166225201915338,0.4748785701653664,0.6814363395580154,0,0,False
CLONE_0334,hypothermic_shift,-0.7787654184465457,-0.48906774090869354,0.28969767753785214,760.0,0.11990403064212808,0.5587777984375727,1.224935153260753e-07,1.3718098154119505e-07,9.465305983426475,8.635839341551563,0.417149626694861,0.41185185056986684,0.3410778424641227,0.574238359846489,0,0.5467274340563262,0.2930221552193033,0.5937377303463371,0.3166225201915338,0.4748785701653664,0.6814363395580154,0,0,False
CLONE_0334,high_feed_balanced,-0.7787654184465457,-1.2282494985811219,-0.4494840801345762,760.0,0.26378886741268176,0.6473645225801146,1.224935153260753e-07,1.548059409993387e-07,9.465305983426475,10.542143410522613,0.417149626694861,0.44893878850127017,0.3410778424641227,0.574238359846489,0,0.5467274340563262,0.2930221552193033,0.5937377303463371,0.3166225201915338,0.4748785701653664,0.6814363395580154,0,0,False
CLONE_0334,stress_minimized,-0.7787654184465457,0.08070959447460434,0.85947501292115,760.0,0.05995201532106404,0.47700543769061077,1.224935153260753e-07,1.2983724843363516e-07,9.465305983426475,8.037712508655208,0.417149626694861,0.35531006171010987,0.3410778424641227,0.574238359846489,0,0.5467274340563262,0.2930221552193033,0.5937377303463371,0.3166225201915338,0.4748785701653664,0.6814363395580154,0,0,False
CLONE_0334,adaptive_perfusion,-0.7787654184465457,-0.7927164612946644,-0.013951042848118766,760.0,0.29976007660532017,0.5792208886243131,1.224935153260753e-07,1.592121808638746e-07,9.465305983426475,9.360371049775651,0.417149626694861,0.433487297784806,0.3410778424641227,0.574238359846489,0,0.5467274340563262,0.2930221552193033,0.5937377303463371,0.3166225201915338,0.4748785701653664,0.6814363395580154,0,0,False
CLONE_0487,perfusion_rescue,0.06189164253919599,0.640047316859158,0.5781556743199621,503.0,0.25248551547233206,0.40130225050784757,4.5923533971681814e-08,5.751856111883305e-08,9.046934176967245,8.328496877576661,0.3561644349776341,0.3082686150182619,0.5170525768039356,0.6480993785028836,1,0.3757926162455697,0.4143094234396359,0.5688617030100468,0.6166314078077457,0.3416701916308798,0.5016278131348094,0,0,False
CLONE_0487,hypothermic_shift,0.06189164253919599,0.46884283330995563,0.40695119077075964,503.0,0.1402697308179623,0.41133480677054374,4.5923533971681814e-08,5.236521572009917e-08,9.046934176967245,8.040535945091897,0.3561644349776341,0.33907121951927766,0.5170525768039356,0.6480993785028836,1,0.3757926162455697,0.4143094234396359,0.5688617030100468,0.6166314078077457,0.3416701916308798,0.5016278131348094,0,0,False
CLONE_0487,high_feed_balanced,0.06189164253919599,-0.2711902421658602,-0.3330818847050562,503.0,0.308593407799517,0.47654642247806894,4.5923533971681814e-08,6.009523381819999e-08,9.046934176967245,9.918789883940928,0.3561644349776341,0.3742881487758796,0.5170525768039356,0.6480993785028836,1,0.3757926162455697,0.4143094234396359,0.5688617030100468,0.6166314078077457,0.3416701916308798,0.5016278131348094,0,0,False
CLONE_0487,stress_minimized,0.06189164253919599,1.0280626214070507,0.9661709788678547,503.0,0.07013486540898115,0.35113946919436656,4.5923533971681814e-08,4.9144374845890485e-08,9.046934176967245,7.468301540000485,0.3561644349776341,0.2842555925131834,0.5170525768039356,0.6480993785028836,1,0.3757926162455697,0.4143094234396359,0.5688617030100468,0.6166314078077457,0.3416701916308798,0.5016278131348094,0,0,False
CLONE_0487,adaptive_perfusion,0.06189164253919599,0.14216730968265334,0.08027566714345735,503.0,0.35067432704490564,0.426383641164588,4.5923533971681814e-08,6.20277383427252e-08,9.046934176967245,8.75859454636475,0.3561644349776341,0.36027512627080116,0.5170525768039356,0.6480993785028836,1,0.3757926162455697,0.4143094234396359,0.5688617030100468,0.6166314078077457,0.3416701916308798,0.5016278131348094,0,0,False
CLONE_4867,perfusion_rescue,-1.1386231952599017,-0.3741572942202449,0.7644659010396568,827.0,0.243144739307346,0.20077650163726984,5.0333442318402676e-08,6.257175402935203e-08,9.579739040527944,8.620670842492668,0.4374250119565426,0.37348713208752415,0.3361673783852314,0.5395098802351872,0,0.2825637826468573,0.4475780456884409,0.512770267650603,0.632442807767471,0.2677884411559929,0.2509706270465873,0,0,False
CLONE_4867,hypothermic_shift,-1.1386231952599017,-0.5413876410045655,0.5972355542553363,827.0,0.13508041072630333,0.2057959141782016,5.0333442318402676e-08,5.7132504380041204e-08,9.579739040527944,8.326694137541786,0.4374250119565426,0.4038886850907987,0.3361673783852314,0.5395098802351872,0,0.2825637826468573,0.4475780456884409,0.512770267650603,0.632442807767471,0.2677884411559929,0.2509706270465873,0,0,False
