clone_id,productivity,stability,quality_potential
CLONE_0034,64.23688561585416,0.7193287588492157,0.839523082299659
CLONE_0035,67.03070053011588,0.936332883301691,0.8441336193520241
CLONE_0036,33.113928927369706,0.5183123610464512,0.7648388299525517
CLONE_0037,201.5509408855963,0.7351975004647909,0.6824351501620406
CLONE_0038,76.07221181525598,0.7274079486935231,0.6964188421525611
CLONE_0039,23.714520787029105,0.7332278839709696,0.6625712126778137
CLONE_0040,86.45184260753476,0.7960896766295336,0.6752266687654334
CLONE_0041,27.59743492325385,0.5819902801320909,0.7899232564925968
CLONE_0042,94.72322541148115,0.6575263375113001,0.6926360016333872
CLONE_0043,122.8564874299099,0.7556758269532019,0.9023078098568931
CLONE_0044,30.73869785177299,0.5821613256610758,1.0
CLONE_0045,107.16431282613719,0.5701815199448272,0.7129920137944936
CLONE_0046,72.88964965224542,0.7157141229668719,0.8359106750803066
CLONE_0047,97.07094588109226,0.662024041104133,0.8749527665454402
CLONE_0048,205.97505883802543,0.6978066775812894,0.8708003406378912
CLONE_0049,45.981002350231996,0.8511474909725926,0.8113932901874131
CLONE_0050,32.21346989983843,0.7896886474529422,0.9114023627539584
CLONE_0051,29.29274572708283,0.6555571526242358,0.8723373429020986
CLONE_0052,30.843708789398235,0.7287083089927265,0.6143506366509054
CLONE_0053,51.72953026242075,0.5273499179909028,0.930373409658391
CLONE_0054,69.32505482707116,0.4431819688716531,0.9330936255900113
CLONE_0055,66.26643831057945,0.6968270147372974,0.6855070843732128
CLONE_0056,97.41968299065502,0.7671847877985969,0.8056906753171403
CLONE_0057,55.097333673891924,0.8372224796892941,0.9024993489216605
CLONE_0058,151.0292994386804,0.8460307384523396,0.7686029270630959
CLONE_0059,45.364969791993616,0.8456904773779544,0.9609467071649018
CLONE_0060,366.5439442566309,0.8165648889797705,1.0
CLONE_0061,84.60278142497536,0.6512297820011249,0.6821020951047527
CLONE_0062,29.963791733633535,0.6121559216140825,0.5928433095269339
CLONE_0063,25.800019593292397,0.8338451255765877,0.8455727893407314
CLONE_0064,76.53366356718458,0.7232459523624137,0.9082343757689215
CLONE_0065,46.69214971727366,0.8204794799299621,0.7653700439232847
CLONE_0066,89.9991608019905,0.754248305488045,1.0
CLONE_0067,76.04051856272666,0.6412663945494349,0.5992091300415128
CLONE_0068,51.88448271343237,0.7399031632548739,0.9039377934547417
CLONE_0069,30.18196007394149,0.5813698038047086,0.7091208768861661
CLONE_0070,18.908412762153855,0.8746506365502076,1.0
CLONE_0071,39.94244462509428,0.6438485421085537,1.0
CLONE_0072,99.43251332729979,0.7601440957410819,0.6850015118324979
CLONE_0073,63.425476666403874,0.6480201011977109,0.717566429613713
CLONE_0074,22.8278859111264,0.8671990218003933,0.9289381830469703
CLONE_0075,61.634800123710775,0.4387810127685574,0.7419304025315728
CLONE_0076,71.50176722372036,0.5774581230303552,0.7931883173101643
CLONE_0077,29.40897190593417,0.7714062528584322,0.8038082630813616
CLONE_0078,60.80108134915268,0.7012098424319804,0.5120490265703516
CLONE_0079,56.868756926007734,0.5892870097858219,0.7979243380858645
CLONE_0080,24.530587089602957,0.7793172312327415,0.6965408338903739
CLONE_0081,70.13704769641338,0.6802470557672328,0.7260315766400343
CLONE_0082,80.84624722693927,0.6559162883635041,1.0
CLONE_0083,116.52849906102679,0.6371239497746894,0.6115239658581116
CLONE_0084,114.16690269396551,0.8184996629705511,0.9219807780121966
CLONE_0085,20.814116667258837,0.7542577054859576,0.7581555604502288
CLONE_0086,28.318703065281838,0.7814881815385425,0.7580359747256249
CLONE_0087,78.29820570161962,0.7130397837097683,0.9185557844077568
CLONE_0088,78.22976217658946,0.7301741596869371,0.8510076941853336
CLONE_0089,78.29888637970768,0.5565175739143089,0.8855919495829296
CLONE_0090,809.9010206393448,0.8745536651555404,0.9452276990799292
CLONE_0091,81.42019658153076,0.649297016256579,0.7503037425225016
CLONE_0092,120.89180211008633,0.8896886282142548,0.7081644898238375
CLONE_0093,106.46339684153983,0.7032057712495301,0.6372274210163303
CLONE_0094,86.13999968025644,0.7915695732795334,0.6761884205031568
CLONE_0095,43.78588603248567,0.6486658203948711,1.0
CLONE_0096,92.8772245043112,0.4043803352402797,0.986701937110518
CLONE_0097,31.7858858423458,0.685411337098598,0.5973388450687969
CLONE_0098,46.2576555322358,0.6071333459566068,0.6016313064884645
CLONE_0099,38.87088514432719,0.6424378358458167,0.8722799092577738
CLONE_0100,57.818679463072215,0.42628337835486535,0.882089719606695
CLONE_0101,275.96139884300476,0.8044823529370205,0.8823325752976047
CLONE_0102,14.77467202661836,0.9002609869813069,0.7617566309669453
CLONE_0103,88.26839652204791,0.9418066345673602,0.781181860999565
CLONE_0104,17.65640999849366,0.7223850236497011,0.8491819286239036
CLONE_0105,39.238079611972196,0.6331185288036992,0.8128839509439996
CLONE_0106,117.01070400990024,0.8486723648875613,0.4671049440878698
CLONE_0107,57.110958353249806,0.6927586747272765,0.765530055413721
CLONE_0108,25.676563645737374,0.780521985845175,0.672289034860953
CLONE_0109,33.091862410040356,0.6633283199616724,0.8262817128362768
CLONE_0110,87.85769684237331,0.5878008530067689,1.0
CLONE_0111,32.74477337683017,0.7100896487246434,0.8551222498211457
CLONE_0112,63.530557632507886,0.7964380983481751,0.7529705470741404
CLONE_0113,56.3679248239531,0.7065424824254164,0.9382702252965879
CLONE_0114,34.60090219334595,0.7805485601617833,0.872403183081382
CLONE_0115,244.87818003180612,0.8028379058075373,0.8630141735677762
CLONE_0116,85.09287572990901,0.7240713446585866,0.8910275889823507
CLONE_0117,13.22885183417017,0.815461084739608,1.0
CLONE_0118,62.21014070746319,0.77976817416419,0.6303667347011127
CLONE_0119,34.35506548684503,0.7023169728850097,0.8710448115217182
CLONE_0120,99.15688912099554,0.8873728699959181,0.6610428305027692
CLONE_0121,31.350665129225614,0.4718396717660581,0.8833268969513373
CLONE_0122,50.38454549109797,0.6036914670820878,0.6621970232770858
CLONE_0123,77.74942031580844,0.7910216316264401,0.7373949779592374
CLONE_0124,100.08588185045951,0.9108215386379206,0.7557365128643141
CLONE_0125,23.565705892730552,0.6671069996087942,0.9463725079017064
CLONE_0126,43.20037323497924,0.7203596717197424,0.9377681665913621
CLONE_0127,39.15539758127886,0.5652600782657907,0.6131423935330423
CLONE_0128,34.55905283613302,0.9784189613843646,0.8082401166499773
CLONE_0129,187.88272560206465,0.8250558649730081,0.6935630217876242
CLONE_0130,72.49279645426601,0.43282344280810614,0.6112242633986998
CLONE_0131,22.58715161415111,0.6500590567531607,0.7674474424363444
CLONE_0132,103.80388138360668,0.8649332384849987,0.7537275817316271
CLONE_0133,241.1717506354753,0.6265902473110042,1.0
CLONE_0134,112.47440474547243,0.7310600516556908,0.8649439738041045
CLONE_0135,18.848644921043462,0.43262056553393663,0.5933573748868645
CLONE_0136,38.90162988070723,0.7591720592563607,0.7152838993743587
CLONE_0137,132.5338128817247,0.7132684869358779,0.9532074943144098
CLONE_0138,33.269177710055175,0.7750854353024573,1.0
CLONE_0139,74.49064892351747,0.7401407315955282,0.5621025031643063
CLONE_0140,93.90126307489021,0.8480177269738134,0.5180113422291432
CLONE_0141,28.535492686900177,0.8842422955328425,1.0
CLONE_0142,52.369913194981976,0.4194579994865259,0.8584421266056356
CLONE_0143,5.6469346717084665,0.7204107451028534,0.6697560902185451
CLONE_0144,26.653717946424507,0.8535232064243521,0.8801943629183654
CLONE_0145,45.75048048289712,0.6605250662786506,0.40463783914746837
CLONE_0146,22.795240692745708,0.9080477376855992,0.8005063259895742
CLONE_0147,171.17525466494288,0.6674089042599626,0.8491731759264628
CLONE_0148,20.063475754132522,0.7717798018596616,0.9386405209306745
CLONE_0149,40.12376729314579,0.9011647553058791,0.6479156071561194
CLONE_0150,59.83066990221105,0.5140670808572676,0.8128530742105039
CLONE_0151,149.73862921799426,0.6982493097972057,0.661186306091062
CLONE_0152,19.9832913957341,0.8856724615540242,0.8383075633511476
CLONE_0153,123.24997702443622,0.8323612720139133,0.6656980516455464
CLONE_0154,54.99064845657075,0.7172414361111683,0.7387848741259669
CLONE_0155,27.465864542371115,0.8145891798818552,0.6506276907814657
CLONE_0156,75.45016951901952,0.8250537829516515,0.8976704362735486
CLONE_0157,62.76149741100018,0.7470040869305468,0.9287676674984998
CLONE_0158,35.868095154309074,0.736773613389154,0.7648069145063879
CLONE_0159,57.33214490291705,0.6869874141233255,0.8057356992440043
CLONE_0160,41.69080005145295,0.7811527553673724,0.5827112878049684
CLONE_0161,59.11366652019862,0.9177329691122569,0.755048502798982
CLONE_0162,86.79000559869976,0.6570553008405969,0.7924693074437383
CLONE_0163,165.70544281562053,0.8710702206077708,1.0
CLONE_0164,22.9548478804741,0.4918233354412481,0.6332049461338755
CLONE_0165,243.01504676311254,0.5658227249492048,1.0
CLONE_0166,13.922949757651708,0.656508701213502,0.9495288160198713
CLONE_0167,49.09466796446198,0.7441133180850091,0.8420954606735205
CLONE_0168,82.41949877488769,0.700282322634847,1.0
CLONE_0169,66.46625049058494,0.5297522248569292,0.8558158208910295
CLONE_0170,35.30802715071838,0.3738931941773588,0.8583738793501894
CLONE_0171,47.19624926690967,0.7127876393955599,0.7920319020473683
CLONE_0172,38.66362926026094,0.7358694525917369,0.9835353323627941
CLONE_0173,36.141604108594294,0.8423871589961326,0.9644703850716326
CLONE_0174,98.96056801525495,0.43089819480746977,0.7061484068755682
CLONE_0175,70.09916203907117,0.5666030025205121,0.602112920810185
CLONE_0176,33.61469368123045,0.7987356874588277,0.7695529043906515
CLONE_0177,102.48535525433111,0.8088310871952985,0.6799942153403531
CLONE_0178,67.70158993254785,0.8958457996133172,0.7904713138076968
CLONE_0179,96.44794986472633,0.4508589235017193,0.9856157202026209
CLONE_0180,84.83771441149739,0.7784408777204811,0.7314047517369815
CLONE_0181,30.560352299429034,0.7462868395125382,0.7935764928032638
CLONE_0182,36.88751960914434,0.8810724751404732,0.8087034102212594
CLONE_0183,92.12123889647623,0.48550128521391556,0.9272646323307927
CLONE_0184,83.70169145246989,0.6593889870442374,0.46296659990230926
CLONE_0185,53.805133682602396,0.7802663656969592,0.7089949557852055
CLONE_0186,59.27153466931523,0.7658983667784124,0.831692553841921
CLONE_0187,133.53524187057508,0.6555584756487394,0.9800118434640293
CLONE_0188,36.085821350521734,0.8244193334296711,0.7262146328740693
CLONE_0189,80.07535804205409,0.45229651862971326,0.5185170940937189
CLONE_0190,47.39255473660096,0.45736073848929953,0.8929567168949205
CLONE_0191,46.88150076871773,0.7328231728112253,0.7046956416761556
CLONE_0192,117.81832229019552,0.6957844207891759,0.6215500011364459
CLONE_0193,97.29926588396647,0.7941954563770055,0.7063481915430164
CLONE_0194,96.49167596559025,0.7176379065249973,0.7723211963516227
CLONE_0195,136.1606127462914,0.6090840535946755,0.7092883003192682
CLONE_0196,55.40681990432976,0.8647493472720309,0.4691650914351397
CLONE_0197,88.00266339799181,0.6872212743501884,0.9345599295330699
CLONE_0198,43.93948166168877,0.6525230913230035,0.9912312561918084
CLONE_0199,68.50566528521098,0.9234293971520758,0.8977282987009259
CLONE_0200,49.84408642269243,0.5150721395657104,0.6293471494362776
CLONE_0201,58.433956950974306,0.6776031494122446,0.7697762699078724
CLONE_0202,82.81505908038467,0.7656890910473776,0.7990218027155813
CLONE_0203,30.791710733770504,0.6681971366425076,0.8898191584342866
CLONE_0204,236.19815510015658,0.595314126266848,0.9002510733077121
CLONE_0205,26.998676139995464,0.778893331831991,0.6898739301832257
CLONE_0206,23.33765081163046,0.6256151688980871,0.8122993334620341
CLONE_0207,122.8148100495007,0.8281226219985953,0.8685920606922862
CLONE_0208,95.02726835922678,0.5123222082163267,1.0
CLONE_0209,84.5111832649174,0.7453023302637749,0.9056759809737085
CLONE_0210,84.76153612659557,0.6170532327299726,0.9183585031063278
CLONE_0211,54.132094774004244,0.7574565996741053,0.8125739941894042
CLONE_0212,29.1344679812533,0.8231849097876763,1.0
CLONE_0213,57.57354596339749,0.6583783558677274,0.8614644193939246
CLONE_0214,33.98729580313333,0.7120553292338354,0.6708368134739645
CLONE_0215,108.04889037968894,0.40767942366030396,1.0
CLONE_0216,49.25741097505588,0.49127641751421824,0.9046854908808541
CLONE_0217,30.635270081422195,0.7681695149717618,0.7335433968307277
CLONE_0218,43.598812373448396,0.7055994884041062,0.7280760548901135
CLONE_0219,72.89733037640231,0.8756264476206961,0.8444863317711143
CLONE_0220,36.79613502031093,0.7747719424843971,0.8694777192901377
CLONE_0221,30.70562071774015,0.6146754072987552,0.829593839844681
CLONE_0222,64.75306582091763,0.6518812826541094,0.8466963010164328
CLONE_0223,64.81108151530115,0.6925927065677489,1.0
CLONE_0224,38.28812428589036,0.6342745034717076,0.9607314728352329
CLONE_0225,39.26263039892613,0.8887633944983245,0.8285953386897537
CLONE_0226,64.22772404260846,0.6085080736725857,0.9411965871151226
CLONE_0227,19.813052961007372,0.7923328918373177,0.6451214144708691
CLONE_0228,20.38451120750523,0.7844665820501648,0.8596890574920214
CLONE_0229,33.01919454078992,0.5439927254093043,1.0
CLONE_0230,47.0206559660092,0.5797317035543956,0.767293115691144
CLONE_0231,67.87279529728531,0.6868946564249465,0.6728549107071373
CLONE_0232,153.3540578947221,0.6763951778048433,0.7021866667110409
CLONE_0233,99.52030923405455,0.7463710179890215,0.6365550443986417
CLONE_0234,48.81526293528411,0.5327845122227653,0.6822857137808446
CLONE_0235,53.87619097629544,0.49418130169112817,0.7444237852114957
CLONE_0236,27.064676967744585,0.6858084285529399,0.5891649471232038
CLONE_0237,53.895166836096905,0.7950980831710944,0.8023427500924405
CLONE_0238,44.60914811843167,0.7588533767467232,0.9353415760679972
CLONE_0239,68.43627307895409,0.6297106287353327,0.663836572977962
CLONE_0240,30.598112973170736,0.42248181131304263,1.0
CLONE_0241,78.53485664813967,0.6010287433798265,0.8766188132791393
CLONE_0242,159.63935488349523,0.7674811315653237,0.9545870878436087
CLONE_0243,50.59576595836629,0.8528345664551227,0.7013248169221795
CLONE_0244,72.32705077602998,0.45909015457053376,0.9281787840599924
CLONE_0245,88.50869486036876,0.856046148701461,0.6362099149407031
CLONE_0246,41.229155740330405,0.7793715285681522,0.9335371251254764
CLONE_0247,63.870956121499,0.849135370989328,0.8257759009690298
CLONE_0248,55.08154262991092,0.7213979257272722,0.8829876829977177
CLONE_0249,58.461783600949325,0.7384136305068425,0.6236608091562723
CLONE_0250,31.78177941813546,0.8436495862736091,0.6657395236585093
CLONE_0251,55.542979251201714,0.626269889685867,0.8895842327380078
CLONE_0252,77.36997642617321,0.8870712393040576,0.65774779936637
CLONE_0253,150.7767891247794,0.7091783219160741,0.8694809438148685
CLONE_0254,106.85679550151882,0.828120911416024,0.5949293290309632
CLONE_0255,246.466903872134,0.8458065425001362,0.9272261319000002
CLONE_0256,31.907998210901976,0.38773671139171484,0.6151215027847237
CLONE_0257,100.5469161270908,0.7983923909675008,0.8828449906519286
CLONE_0258,62.07475620852761,0.6079455355634147,0.8938446400469002
CLONE_0259,252.86659400940573,0.48142101368138207,0.6954842272355638
CLONE_0260,31.006324513818765,0.6724828487766117,0.887303985062709
CLONE_0261,30.33174065143054,0.8730155499315058,0.8390663395000334
CLONE_0262,35.88879566054191,0.6585171153865274,0.7191737215710893
CLONE_0263,12.345269990398439,0.8052392933775191,0.6487167973885688
CLONE_0264,37.78724020117039,0.7267807354385988,0.5056061462491132
CLONE_0265,32.092011521704066,0.5639957645638481,0.8524475070949541
CLONE_0266,60.65946305661117,0.9457347939975279,0.5652795842956918
CLONE_0267,69.35437170402447,0.7684832053985952,0.8143016299161963
CLONE_0268,203.02306381719163,0.9056902817351294,0.7604827675876626
CLONE_0269,106.19708781528777,0.5629876509913092,0.9018714163157293
CLONE_0270,36.458237995887906,0.5283444178852076,0.7546931750765205
CLONE_0271,29.110814285001418,0.8005647545883159,0.7505828320479364
CLONE_0272,77.04143700698515,0.7827833622995982,0.9097806056432444
CLONE_0273,21.66800514159812,0.6971867260833522,0.8502587043626176
CLONE_0274,196.76716695039232,0.8193019950130055,0.8474233935774168
CLONE_0275,124.66225052277672,0.6394036477019431,0.870390138471279
CLONE_0276,39.31385666106741,0.523744225144226,0.5696641815189342
CLONE_0277,16.457903695519004,0.5256058007892737,0.9135183019980473
CLONE_0278,140.85213637173328,0.7666220429809398,0.8918703191020404
CLONE_0279,50.39147975585588,0.5260273162587483,0.6474975307135254
CLONE_0280,129.86187925675623,0.8758867320027278,0.7633879289488699
CLONE_0281,17.883895923867822,0.7838481969237067,0.7941039068558554
CLONE_0282,35.88923837823864,0.8219493265254313,0.7798254823397401
CLONE_0283,54.79892570304232,0.8810602876124737,0.8500789949852803
CLONE_0284,56.4235382126077,0.7247973234277703,1.0
CLONE_0285,39.84329638833074,0.6132568901295212,0.9622650091509244
CLONE_0286,84.43609302314387,0.5208937089832018,0.6031671209852891
CLONE_0287,25.859180925619615,0.7391798791592264,0.8933104985459074
CLONE_0288,49.41897009420694,0.5677572892647617,0.9993399979303115
CLONE_0289,59.39481554654961,0.5413452459587044,0.8580212781033805
CLONE_0290,78.26552277288688,0.5553440039991887,0.9636470637778951
CLONE_0291,89.84899381435794,0.5177692985680995,1.0
CLONE_0292,24.84733580462156,0.7712013577357797,0.9535564319160472
CLONE_0293,18.655109576283618,0.5661741341842934,0.8373962893462594
CLONE_0294,133.53635666442463,0.8116227373298436,0.9567632711127131
CLONE_0295,68.8974941777926,0.8013527375530237,0.8217331749645337
CLONE_0296,32.33206377618785,0.7125850799029596,0.8035854564927434
CLONE_0297,161.71028708012273,0.8000192161181454,0.7472878646429402
CLONE_0298,59.203001641304574,0.6324679610962733,1.0
CLONE_0299,124.64977798298041,0.7471688810956931,0.6772357001086998
CLONE_0300,57.24057138963669,0.4426768082650152,1.0
CLONE_0301,231.02444961669596,0.7661930589786703,0.8749796185610558
CLONE_0302,186.5573297015271,0.9002298197569788,0.5901040737797089
CLONE_0303,45.86604560104875,0.7207447494656608,0.8551473939487133
CLONE_0304,107.78081408295007,0.7312549115089307,0.48499602385225643
CLONE_0305,85.77805158268673,0.6318193476421466,0.8938262025246554
CLONE_0306,142.31488324893405,0.5455975963728593,0.9327847224483486
CLONE_0307,27.78659131646944,0.8008631874034223,0.711146606652192
CLONE_0308,88.25550045727995,0.6807901009675297,0.8185321543933374
CLONE_0309,114.53691133641857,0.811300400863925,1.0
CLONE_0310,15.940807957575466,0.6973300389529077,0.7241379943607096
CLONE_0311,23.848445598276182,0.4823857448141909,0.64116386194151
CLONE_0312,13.099020750828956,0.5248382572882487,1.0
CLONE_0313,45.21438172058848,0.7503373910245978,1.0
CLONE_0314,90.22256653178503,0.7712185403672684,0.8005543507771772
CLONE_0315,156.28010412632776,0.5902436093590199,0.9517194553112535
CLONE_0316,57.5046806037004,0.7272604953480145,1.0
CLONE_0317,170.72104042999825,0.5756219926692401,0.6886273651192425
CLONE_0318,20.77871154650773,0.5965743966634484,0.7272041246948198
CLONE_0319,16.570637311239828,0.7270834348299029,0.9846311769732102
CLONE_0320,52.51593307893026,0.31860830997483075,1.0
CLONE_0321,71.43913398737062,0.5906151863712352,0.8844321290261533
CLONE_0322,53.36278945232857,0.6835781527314909,0.6680278469746919
CLONE_0323,12.842892300866593,0.8941067938345484,1.0
CLONE_0324,51.29616393786168,0.8541074390383486,0.7203543653282054
CLONE_0325,21.90842683170001,0.5104277273953697,0.7497293328242823
CLONE_0326,87.24940871734682,0.8257597544504083,0.8513506751734433
CLONE_0327,70.57096309336103,0.7689485618918569,1.0
CLONE_0328,28.278000916241226,0.5906304843209492,0.9280963964828336
CLONE_0329,38.10300528389665,0.8815793660094966,0.8622298250542866
CLONE_0330,26.011806592936622,0.7848457397009709,0.869493279517716
CLONE_0331,52.25442790819682,0.5037796993582335,0.8065272002965199
CLONE_0332,106.54843008322067,0.8172257214288925,0.883720927177776
CLONE_0333,27.38490002656906,0.7847370573561756,0.4205659883458546
CLONE_0334,77.6982365010994,0.8503491999175646,0.7555088811395303
CLONE_0335,37.66832920060339,0.6729617059847888,0.8361982902375172
CLONE_0336,31.34293921832761,0.65351869297284,0.627347887457074
CLONE_0337,50.65706704610124,0.7269492869489361,0.8579484976717341
CLONE_0338,26.45196308610163,0.6025761195918141,0.7693293168520818
CLONE_0339,37.05656341506269,0.6938802089832976,1.0
CLONE_0340,23.60563548323342,0.6730024635712778,1.0
CLONE_0341,216.00630412917204,0.7039839331044346,0.7301291646322756
CLONE_0342,55.96264901787795,0.7490527172926869,0.7773743432649958
CLONE_0343,33.45469529894866,0.5917604964387113,0.7889078651587411
CLONE_0344,63.42042291157613,0.9105405395696352,0.7322510785760566
CLONE_0345,50.4695591396241,0.8434174818184061,0.8292537476042191
CLONE_0346,46.77370940979725,0.7348241837786318,0.6862576896668615
CLONE_0347,83.92442487773441,0.4746163673471471,0.630407699759371
CLONE_0348,92.78225436887676,0.827699184635642,0.8934066835850403
CLONE_0349,37.66190841023935,0.599732851754802,0.8944294376332717
CLONE_0350,36.485949145217305,0.9325656326870083,0.6793526360510012
CLONE_0351,45.03607395155806,0.6734054659068416,0.93430331461439
CLONE_0352,10.898827173506787,0.5869808041210252,0.7052633406252004
CLONE_0353,18.903862314661804,0.6531970075783055,0.8379747857056972
CLONE_0354,142.13992890335487,0.6726776367631105,0.9230516018918684
CLONE_0355,172.68642878256935,0.6861608139949821,0.794958115294443
CLONE_0356,45.86373750752423,0.5832315352978445,0.8682111368211702
CLONE_0357,81.74379249725519,0.7533961559822622,0.7225355534168643
CLONE_0358,67.88907397768074,0.7535190059513027,0.7705300124857855
CLONE_0359,471.1688705318209,0.4917798937651395,0.769121085367949
CLONE_0360,119.54614386933125,0.8000295404938575,0.6880132480189642
CLONE_0361,49.92179525044249,0.648416585358958,0.7734838755326328
CLONE_0362,27.969697488348295,0.5812294243687889,0.5677072551704381
CLONE_0363,17.734068716933784,0.7030235033706107,0.7263269379286843
CLONE_0364,62.95527446257761,0.7312670190388746,0.7572686759945494
CLONE_0365,32.15456651217585,0.4024715872895746,0.761573037125693
CLONE_0366,20.174559970408026,0.9047878550429151,0.7637753831193832
CLONE_0367,34.72288504764564,0.5759359097381231,0.7907353700209807
CLONE_0368,25.60829692142024,0.6891243175778775,0.8719162277129097
CLONE_0369,177.86043052475557,0.676874446326688,0.9311775611198784
CLONE_0370,101.20496631059343,0.783002855348041,0.70253521597276
CLONE_0371,54.29429468047029,0.7995021858540885,0.6195198716916284
CLONE_0372,153.8473531035162,0.7459013491957945,0.6436933381635346
CLONE_0373,57.63660188912684,0.36560934170284604,0.726919561820761
CLONE_0374,29.877361676796557,0.48359489481706874,0.7472118023275237
CLONE_0375,158.56852814221756,0.7624278782236864,0.6845005900703814
CLONE_0376,79.61774782147832,0.6770937463141705,0.6055825003625159
CLONE_0377,26.41488539494626,0.7176769241561786,0.7315818758788718
CLONE_0378,47.7874439127494,0.7593776926947976,0.8272139930170958
CLONE_0379,29.579076093423346,0.7819378005447741,0.8892544198753347
CLONE_0380,20.739501945739402,0.8146615321387158,0.7163865420337518
CLONE_0381,104.40987752402306,0.6681106398506383,0.7380503266784849
CLONE_0382,207.80323540135873,0.6669926561314796,0.6609952536729035
CLONE_0383,20.511848572531015,0.6583231268111082,0.7952841244437836
CLONE_0384,80.9699797563185,0.7285375953773546,0.6727357048713779
CLONE_0385,34.62410797132811,0.8031462725126499,0.8859691719861801
CLONE_0386,38.82297580772957,0.7580987923034914,0.5321200262098834
CLONE_0387,36.06505002497231,0.9055494790817507,0.7460555491321307
CLONE_0388,29.820809680278455,0.6499970760030234,0.8451661008787613
CLONE_0389,56.4844364735708,0.9207210505780292,0.8275751774483757
CLONE_0390,30.518556807293496,0.5339619262696749,1.0
CLONE_0391,65.97789607949976,0.6164245582132069,0.8524700036851861
CLONE_0392,52.7114828859081,0.41532096651053724,0.6493918104736985
CLONE_0393,46.18875486145148,0.5623011851274236,0.7856803629366391
CLONE_0394,28.92497580399138,0.7881277143589612,0.5335630499800322
CLONE_0395,36.46161519013683,0.6901339533266528,0.787910037605486
CLONE_0396,92.64489562098137,0.8011712031771958,0.6750415914498863
CLONE_0397,77.5282224983,0.7101505186421706,0.9373085413340243
CLONE_0398,27.541978416336775,0.4903442816353479,0.7175689588106698
CLONE_0399,58.529600270573624,0.6666275462394796,0.7824851126307131
CLONE_0400,92.38558743679909,0.858678260111235,0.7046663237893396
CLONE_0401,16.969477738788918,0.709448532697004,1.0
CLONE_0402,79.8661520948002,0.7109552719867788,0.7518135850823133
CLONE_0403,34.33493567911221,0.75541688360714,1.0
CLONE_0404,81.40356499161058,0.466379643037813,0.92212276431774
CLONE_0405,31.999446008651844,0.6442034951250735,0.872310009100308
CLONE_0406,15.434149116302475,0.6967717094740301,0.855309972097628
CLONE_0407,17.47410889142049,0.6193002036967591,0.8590695947324378
CLONE_0408,56.46717312485893,0.6385855035922068,0.5108491130981585
CLONE_0409,65.48399431683656,0.8256156637440553,0.7581674908773866
CLONE_0410,28.990794902010062,0.48911064874281124,0.9267736956776482
CLONE_0411,85.37170486633372,0.8745484452553326,0.7926654224788842
CLONE_0412,17.063402348007436,0.8705779571534789,0.5892215229794638
CLONE_0413,52.13018465348566,0.841461758795519,0.7921393324133796
CLONE_0414,23.389534065787636,0.38904722678996134,1.0
CLONE_0415,34.59519240366201,0.6077569715286754,0.9870337573302079
CLONE_0416,56.44005321938239,0.8346180735882694,0.7906993985950953
CLONE_0417,29.895580027471105,0.8186181421529858,0.942717391558713
CLONE_0418,41.71292859653889,0.7831409900016322,0.7450239469447922
