clone_id,productivity,stability,quality_potential,G_platform,platform_group,CN_true,CN_obs,k_decay_i,is_super,is_aggressive
CLONE_0059,58.492636484923246,0.5295719407711668,0.8206400511376013,0.35784733316438483,0,4,4,0.05620104216353866,0,0
CLONE_0060,464.5818322777965,0.5950389823813658,0.38349911531129344,0.6570763479621899,0,2,2,0.0598887102484014,0,0
CLONE_0061,108.46787208850138,0.5830054901136927,0.618941399721348,0.49581556364349766,0,3,3,0.028084085237416973,0,0
CLONE_0062,38.40989728097627,0.49020484204135745,0.5177513788581304,0.3345065333173898,0,4,5,0.08152627557630425,0,0
CLONE_0063,36.07611009759358,0.7307311985229693,0.8631657381971446,0.8428905590550109,0,3,3,0.058959017132749175,0,0
CLONE_0064,93.9508635524893,0.6566082530949721,0.8111040047257798,0.5291640592180392,0,2,2,0.0812971979482711,0,0
CLONE_0065,57.70675594739012,0.28445838512186805,0.8181734585934789,0.5561919676164722,0,2,2,0.09099188565547427,0,0
CLONE_0066,260.6257157065123,0.6359917984132367,0.6882491451572512,0.5794959416441746,0,6,6,0.05070467768318636,0,1
CLONE_0067,94.2589576515112,0.667849619787344,0.7355596130185981,0.5681172561823044,0,2,2,0.06748737044087855,0,0
CLONE_0068,74.42619808183531,0.7282107882714257,0.7739890223020939,0.7843576769407922,0,4,4,0.040874189699606864,0,0
CLONE_0069,41.18199103280267,0.6302542762175626,0.7211154354177742,0.7448946703467282,0,3,3,0.04244978573606263,0,0
CLONE_0070,22.2714202100335,0.7180486168673853,0.852201107407035,0.3637883875869072,0,2,2,0.08669147288542736,0,0
CLONE_0071,52.081983977696524,0.44951463240221484,0.6361835724341383,0.7705173858848846,0,2,2,0.03860325861410932,0,0
CLONE_0072,137.53348273444166,0.7419430518988271,0.5893661637753063,0.39649766160894817,0,6,6,0.053559172368642174,0,0
CLONE_0073,104.5181966041,0.6176957628043193,0.7171037943979148,0.5481861173567976,0,14,14,0.036390515038157815,0,0
CLONE_0074,27.83466095163045,0.5084525192186313,0.6586185634388193,0.29506480403572444,0,3,2,0.039748064497656756,0,0
CLONE_0075,82.14006492392232,0.591793409775868,0.6008307481454492,0.6506650633454768,0,3,3,0.04189769152515539,0,0
CLONE_0076,80.07752014730254,0.6950495987072043,0.8451668163979117,0.4540260360998762,0,1,1,0.08297372946140433,0,0
CLONE_0077,31.96340494777038,0.7356759360317211,0.6615462264004917,0.33410146341356495,0,1,1,0.05985002935432451,0,0
CLONE_0078,77.33365680161455,0.6432598611980922,0.6550102506261823,0.6710859185872857,0,2,2,0.06713285680649793,0,0
CLONE_0079,72.91186114785611,0.8486364523227644,0.7603515615031305,0.7030200610696001,0,2,2,0.026566075008510045,0,0
CLONE_0080,33.15740576537045,0.6800591738811829,0.641648191026399,0.7072492673263621,0,3,3,0.05061003912498912,0,0
CLONE_0081,88.82847049956213,0.5649805633227583,0.6984296256967003,0.2862289434575844,0,4,4,0.04373505149949152,0,0
CLONE_0082,109.62497526126498,0.43481755746985384,0.7235832430988453,0.7199322862642685,0,3,3,0.059402486026896184,0,0
CLONE_0083,153.94506059976706,0.7769498687634346,0.6519921249108899,0.455044379801786,0,4,4,0.11608318653909933,0,0
CLONE_0084,148.99395782131074,0.7332343886034377,0.7212019371958145,0.7739764208148181,0,2,2,0.021656979335895117,0,0
CLONE_0085,27.339414094694334,0.6505959093917985,0.9077894841398917,0.592659893206005,0,3,3,0.05750260235901258,0,0
CLONE_0086,36.68847083108575,0.5823607574668188,0.8055750986588397,0.5376284094132243,0,3,3,0.10816934070351736,0,0
CLONE_0087,95.44922574769541,0.4233765554052203,0.4998677532447624,0.5012781581265987,0,2,2,0.04182930870511906,0,0
CLONE_0088,88.57984081199456,0.7807082212664753,0.9044146295433206,0.4979505729763324,0,1,1,0.052692159809582896,0,0
CLONE_0089,93.05111945973164,0.6481431694694331,0.8184583179980571,0.3994616854987078,0,2,2,0.06335934947724328,0,0
CLONE_0090,882.6624063707682,0.5255031115414719,0.8176599075336533,0.3450570631953036,0,1,1,0.023510831896012347,0,0
CLONE_0091,97.88831183866577,0.6093587609733309,0.8811142919025827,0.44581433674362986,0,2,1,0.05488211500117928,0,0
CLONE_0092,168.58587808126052,0.5736376231052971,0.7635872949177659,0.6714020391900684,0,4,5,0.037867769821629566,0,0
CLONE_0093,130.0377225024031,0.6183861820451432,0.8078549950042572,0.3019614480483952,0,3,3,0.1023851909106275,0,0
CLONE_0094,115.95887136012315,0.751413766572505,0.7035146606248295,0.6909148403205133,0,3,2,0.046499570825913175,0,0
CLONE_0095,60.77642909519515,0.5285233898096171,0.8586909497043953,0.5214952049476053,0,5,5,0.038993849267178755,0,0
CLONE_0096,116.49036980830687,0.6530138042348917,0.8060405061256557,0.6151197627753108,0,2,3,0.06724509458111644,0,0
CLONE_0097,43.7866910587845,0.8056492203033085,0.5474434793620091,0.6224349601650474,0,4,4,0.059312937695163215,0,0
CLONE_0098,58.31836895879411,0.6027465738998443,0.9318772134237748,0.6357597318727837,0,2,2,0.06841554858618608,0,0
CLONE_0099,49.92982643929604,0.448515364469268,0.7257165563824525,0.5033601876187052,0,3,3,0.0975798824328891,0,0
CLONE_0100,74.35177814018346,0.5684988257278499,0.7055074427150946,0.5078508234171157,0,3,3,0.04073959376824187,0,0
CLONE_0101,365.96620774061796,0.43058269189039833,0.6977963177916617,0.6309880755529526,0,3,3,0.09125753343080836,0,0
CLONE_0102,18.25832796765456,0.7787786829296945,0.6664480543662168,0.3486958110016583,0,3,3,0.09646013536946729,0,0
CLONE_0103,108.52130449272455,0.4348876795601948,0.7532123569442909,0.328125560853418,0,3,3,0.038208105225095296,0,0
CLONE_0104,23.18450038442849,0.8077811368971461,0.5770972366994291,0.4307450164772556,0,4,4,0.03952556507260996,0,0
CLONE_0105,48.33589640457675,0.4287491017127749,0.5272295525803241,0.5431063019961042,0,2,2,0.05083326117951645,0,0
CLONE_0106,166.8269572095912,0.6830634949053742,0.6149483618682505,0.7599713948703849,0,4,4,0.04662495672336667,0,0
CLONE_0107,69.72406008257936,0.6678458371805087,0.8143927227265002,0.5071969109814621,0,2,2,0.09093930623907731,0,0
CLONE_0108,83.65948956791141,0.9537536027734532,0.7720459457348544,0.7685410617737867,0,2,2,0.01847654663830073,1,0
CLONE_0109,43.29328044777941,0.701566267928735,0.9230334233313888,0.5767081939309192,0,3,3,0.054470190885825276,0,0
CLONE_0110,115.41294568089339,0.5755164940793644,0.715745141730919,0.4323971209335734,0,4,4,0.038248438904312426,0,0
CLONE_0111,43.801594984570116,0.6121017213910956,0.8957615252462134,0.6655755563705315,0,3,3,0.051934684207177145,0,0
CLONE_0112,80.79884919912176,0.7115222611549332,0.6351712694266107,0.4636349005261338,0,3,3,0.10580706609755218,0,0
CLONE_0113,69.34215788725109,0.7195551863873089,0.6964257131996555,0.5376102410447522,0,2,2,0.09464068363167781,0,0
CLONE_0114,40.20691132840792,0.5695838545153403,0.7289294936256311,0.30963574321542875,0,2,2,0.057083020472223536,0,0
CLONE_0115,263.0971120598961,0.7645429738487095,0.7184250792926768,0.28798342548096756,0,1,1,0.06232997150462584,0,0
CLONE_0116,105.85463286816227,0.6689347074468669,0.7323446960762564,0.5822929491192446,0,2,2,0.05897092747995683,0,0
CLONE_0117,16.77837915096875,0.646683111474859,0.6492027461600257,0.6597628038865307,0,2,2,0.04495316487314994,0,0
CLONE_0118,85.2612192012111,0.789718552105877,0.5461151420939494,0.7626748227909161,0,3,3,0.09778927644837089,0,0
CLONE_0119,50.4733799917189,0.6525764549380609,0.7846878482917929,0.38092510808853813,0,9,9,0.07934978395910422,0,0
CLONE_0120,139.49333712395216,0.6120836335711564,0.8444803440400596,0.7064587158917779,0,4,4,0.05427444405491671,0,0
CLONE_0121,37.221564951798136,0.5513473142534406,0.7083255217507343,0.6875452828945975,0,1,0,0.04634562638482663,0,0
CLONE_0122,60.28891450702531,0.7112481163547413,0.8019162035505647,0.4268541795124239,0,2,2,0.04741021643040952,0,0
CLONE_0123,99.5321514759151,0.39084807884579004,0.760632256113057,0.6969576605351461,0,2,2,0.05629435106526223,0,0
CLONE_0124,117.36463710080454,0.5950732749702574,0.9588941853863492,0.6379620655993153,0,1,1,0.04939041322627066,0,0
CLONE_0125,31.517917450305816,0.6416450947649619,0.5724477017596064,0.6649227680213817,0,3,3,0.07450387856082379,0,0
CLONE_0126,59.55250593933648,0.772806490097352,0.7684250280816497,0.7859050250723888,0,3,3,0.05912668884587087,0,0
CLONE_0127,49.65633080784353,0.6620594383619939,0.7489759364456988,0.6593495877317653,0,2,2,0.0358094681247861,0,0
CLONE_0128,41.32630044812772,0.7886973748419076,0.7262935732703464,0.2171863592447685,0,3,2,0.03347194957045623,0,0
CLONE_0129,244.05884315191562,0.4521618379366079,0.9517832676426133,0.5482336139160596,0,3,3,0.07072525978471465,0,0
CLONE_0130,91.68942237124648,0.41606670908681936,0.6841975081799597,0.28088400132064467,0,4,5,0.03335824908307458,0,0
CLONE_0131,29.153929013516674,0.5398458323563335,0.8594233362151878,0.5227018912083552,0,3,3,0.04425681973274695,0,0
CLONE_0132,133.69304585220408,0.5717560661651366,0.7244818588394752,0.5140404869709098,0,3,3,0.042869230770395034,0,0
CLONE_0133,302.89153662226124,0.6030541853172106,0.8921846392040941,0.41332981428467674,0,3,3,0.032412692787152926,0,0
CLONE_0134,132.04157622147193,0.8597978101767801,0.8465673281465317,0.350563800088103,0,2,2,0.0557343053942037,0,0
CLONE_0135,22.52148875516438,0.5512651791448331,0.6942254633335162,0.42111469370960813,0,2,2,0.04787950946376903,0,0
CLONE_0136,46.814162888352584,0.3560991887551077,0.68770000253713,0.4495976880290393,0,2,3,0.039996321491577905,0,0
CLONE_0137,187.1976982097952,0.5648387777378924,0.7922458720439143,0.4802545472778335,0,6,6,0.1037348831967583,0,0
CLONE_0138,40.70431227319766,0.5716464692830598,0.6601160745929457,0.5158098138690749,0,2,2,0.021353092542969687,0,0
CLONE_0139,105.10022723507177,0.7854690064970573,0.769958992056502,0.5868965432062833,0,5,5,0.036960336043165044,0,0
CLONE_0140,113.10397935745615,0.6052220124413089,0.6956741322988221,0.4532540702335209,0,2,2,0.04086039540922285,0,0
CLONE_0141,39.909248996016785,0.5163934807090369,0.8182942451129348,0.6830424292451789,0,4,4,0.03108082164025739,0,0
CLONE_0142,72.19819705699541,0.43858672569464296,0.7033166561971782,0.49426447543775504,0,5,5,0.1101993171246767,0,0
CLONE_0143,8.064208621936777,0.6537845310577489,0.6447260538368444,0.6352240614302439,0,5,5,0.10979312612579169,0,0
CLONE_0144,32.11401320187674,0.6058907537877087,0.9150197166809834,0.45445448078110695,0,2,1,0.03934867035722603,0,0
CLONE_0145,63.9007018493948,0.6991534512579759,0.8312387006549553,0.8383802634216245,0,3,3,0.07795102660200705,0,0
CLONE_0146,28.26743719717113,0.5108809091019714,0.7584628192597892,0.5696341140289517,0,2,2,0.06160928488907008,0,0
CLONE_0147,220.80360824299032,0.7100461324323976,0.8531551389787294,0.7273421249488873,0,2,2,0.08926979760237563,0,0
CLONE_0148,25.097813577424862,0.7524518334712622,0.4784781536878945,0.3973868537812331,0,3,3,0.04815867827624319,0,0
CLONE_0149,52.720238268955086,0.32349483562394316,0.9256215191933242,0.4333269046045885,0,4,3,0.05815349547075127,0,0
CLONE_0150,72.2282646048513,0.4683587211574027,0.7540963708878055,0.46225131901120764,0,2,1,0.08168857189577815,0,0
CLONE_0151,207.9319268263924,0.6393640297553279,0.4973441674215464,0.8151458556569382,0,3,3,0.07743053656562693,0,0
CLONE_0152,24.15955054502361,0.7839695966399923,0.9308395254861364,0.46813225396011504,0,2,2,0.05272528744990005,0,0
CLONE_0153,145.72178364740552,0.8005229206590683,0.6251878573513645,0.3789374953368006,0,2,2,0.035949731097315175,0,0
CLONE_0154,73.93197823764692,0.527624464360565,0.928974826395878,0.685797318995027,0,3,4,0.03827695759298701,0,0
CLONE_0155,35.32821242248329,0.8028433796387202,0.7641063092520304,0.5088197369328578,0,3,3,0.02617509683402642,0,0
CLONE_0156,99.98332588343305,0.7974310954995472,0.4951595645950725,0.4673286987885614,0,4,4,0.06586233224863196,0,0
CLONE_0157,74.77314061919049,0.7116283110083426,0.7816648081452495,0.40946695600797484,0,2,2,0.05385419954976223,0,0
CLONE_0158,54.24709232956835,0.5844918779573537,0.7511879042036356,0.5728031338526367,0,8,8,0.05532723714296465,0,0
CLONE_0159,67.50355489575465,0.6882535788379496,0.9681712189577611,0.6542092384808526,0,1,1,0.0495615256326841,0,0
CLONE_0160,55.082279855161055,0.5964808973361505,0.8402815646203036,0.6160583900455773,0,3,3,0.033510224436091994,0,0
CLONE_0161,149.05124499201733,0.42059099347994494,0.547925197916911,0.4285914627998018,0,3,2,0.05857038320775507,0,1
CLONE_0162,102.02828455169832,0.5106832724987771,0.8848009334932478,0.3560335609813018,0,2,2,0.06179737426687318,0,0
CLONE_0163,193.35840486655886,0.45351271932798887,0.6253189989384736,0.11920292202211755,0,3,2,0.03689816233853727,0,0
CLONE_0164,29.62723608169234,0.48197293354568277,0.914902144161622,0.3618644043932401,0,4,4,0.04950635562055024,0,0
CLONE_0165,320.1932853518927,0.37884069958598066,0.6740670866058223,0.4444105747049315,0,4,4,0.03984914572633024,0,0
CLONE_0166,17.829560161910905,0.807208641430663,0.7115262645697848,0.4911449512237923,0,3,2,0.04636678433161169,0,0
CLONE_0167,62.374109691773434,0.575775026071343,0.6151802928778785,0.45946744805824624,0,3,3,0.03360360173145343,0,0
CLONE_0168,109.433362731922,0.5608842984116651,0.7327119318924041,0.8429741919350309,0,2,2,0.045520093084083224,0,0
CLONE_0169,173.75883831074682,0.3077489574630909,0.6410834499457726,0.5731755126025697,0,3,3,0.09279550858056033,0,1
CLONE_0170,45.12420998352207,0.6718113745961767,0.8854556566149961,0.3224389953827951,0,4,4,0.04194475013569446,0,0
CLONE_0171,109.5630018853946,0.5255303972068093,0.5871108552488106,0.5970865826958414,0,1,1,0.04136735060779984,0,1
CLONE_0172,50.35236469850964,0.6114217716869637,0.8740031224368745,0.5584530101401591,0,3,3,0.04027302434462669,0,0
CLONE_0173,44.65017960779045,0.4409607676795294,0.8459756486296721,0.34752269897872,0,3,3,0.04677961859482219,0,0
CLONE_0174,138.10874219267552,0.6702857590215391,0.9348115348625978,0.5432127575447997,0,5,5,0.09362856057384676,0,0
CLONE_0175,91.75835508614061,0.6598550546618468,0.7629412875536081,0.5788588848827563,0,3,3,0.08177876878548683,0,0
CLONE_0176,46.614670347329096,0.3142868924624725,0.6039703388030874,0.6490127934106258,0,4,5,0.04755210214579429,0,0
CLONE_0177,123.75730787983285,0.6881099656673724,0.6822262517360645,0.25627822189902894,0,3,3,0.039926337929344136,0,0
CLONE_0178,92.6482212570317,0.7436460495889525,0.8392280221043593,0.5960050606973432,0,4,5,0.026995763019411957,0,0
CLONE_0179,135.4538710253888,0.6302599735734631,0.7782892780953362,0.6997153587845296,0,4,4,0.036345193340642866,0,0
CLONE_0180,110.23016093305246,0.5927087569151165,0.8495127616666143,0.7563206025697777,0,2,3,0.025051491859429165,0,0
CLONE_0181,37.53320552145229,0.7068847342423086,0.9181419521865939,0.3239581775425968,0,3,3,0.06478435039990028,0,0
CLONE_0182,50.64903920115391,0.6128404988548991,0.8123482952851029,0.47812113926621735,0,5,5,0.07979554436185171,0,0
CLONE_0183,126.94861567548902,0.5641788066101093,0.7569919558451838,0.4926407022311833,0,5,5,0.04384637742309871,0,0
CLONE_0184,110.14337637793331,0.5374870920483145,0.48288843695516515,0.5999630715537587,0,3,3,0.05719040561845169,0,0
CLONE_0185,68.63024266876826,0.6144088114252634,0.6232694920091398,0.47532569434762023,0,3,3,0.034153919116860436,0,0
CLONE_0186,79.69629196995047,0.7459240024848686,0.651774665757474,0.3943087483714964,0,5,5,0.02535720505793311,0,0
CLONE_0187,164.06263060632125,0.670829090157917,0.4643680974451634,0.5325304394003745,0,2,2,0.050983854934921705,0,0
CLONE_0188,47.607275563317934,0.399105521590197,0.5616642428164337,0.4495469818924843,0,4,5,0.05717934628942853,0,0
CLONE_0189,92.63056110837836,0.6458632295235747,0.7445369054686997,0.5835378458040806,0,1,0,0.09077771496053721,0,0
CLONE_0190,61.460110143105446,0.5689449533851212,0.7018994085635064,0.38089752510689945,0,4,4,0.10293906407006795,0,0
CLONE_0191,57.9730329189017,0.5821208003050119,0.7981128514060549,0.3512872400286775,0,3,2,0.045355169938383455,0,0
CLONE_0192,158.47472347243647,0.5883933355189642,0.7419053319559783,0.6876733033898862,0,3,3,0.06880408907584777,0,0
CLONE_0193,127.69240880076578,0.649754845294229,0.8377112005576968,0.7963306378003367,0,2,2,0.05582962191048359,0,0
CLONE_0194,131.7944266323405,0.3936803449471015,0.7192319708450293,0.749014417677898,0,3,3,0.050039763034007693,0,0
CLONE_0195,174.28142170367784,0.6425992930971707,0.749232135262228,0.4892128351600161,0,3,3,0.04934842772117725,0,0
CLONE_0196,76.91478976128707,0.5155454272340663,0.8262464066549736,0.653186676930543,0,4,4,0.0475266543458015,0,0
CLONE_0197,118.45175540358214,0.3722908698351191,0.9131028007786005,0.3984878636514847,0,5,5,0.048247763456997966,0,0
CLONE_0198,57.46963369973421,0.7490966939756142,0.6786980703490196,0.5756417733933152,0,3,3,0.08928538436619864,0,0
CLONE_0199,75.94515761465371,0.778654207379573,0.7808985296383841,0.41331412089628305,0,1,1,0.05389972787642915,0,0
CLONE_0200,71.98254611769467,0.6001961407724121,0.8857030167294627,0.6800284327723726,0,5,5,0.0919895122174737,0,0
CLONE_0201,74.16196044411377,0.8613003384714426,0.5644788485488926,0.6624158751343306,0,2,2,0.03651104085910382,0,0
CLONE_0202,108.14719901997006,0.8425804019531873,0.9975353824141835,0.7765324930727198,0,2,2,0.018551796726293587,0,0
CLONE_0203,37.203778602965826,0.6623576156986639,0.9277588800055013,0.4656583910895571,0,2,2,0.04252150501586049,0,0
CLONE_0204,320.33044221364406,0.5408765706268852,0.5209143629099192,0.7205960677297061,0,3,3,0.03731538525922028,0,0
CLONE_0205,33.52815960960329,0.6324869083147747,0.8230713604064874,0.5753905047513057,0,2,1,0.02964431907624355,0,0
CLONE_0206,28.521117239697453,0.5399667804954909,0.6730834447771017,0.5113063426896229,0,2,2,0.07882660580191342,0,0
CLONE_0207,159.6214359188042,0.7068154552736184,0.6925026546555644,0.5503775592538445,0,3,3,0.031320909213765256,0,0
CLONE_0208,122.80517782640001,0.5905006019116434,0.8438417820565426,0.7347403271996754,0,2,2,0.06131337781819284,0,0
CLONE_0209,116.10042295438546,0.4765414116325807,0.8829225248026121,0.4802198212704568,0,5,5,0.10118909744088855,0,0
CLONE_0210,102.98185912572697,0.6566390881094677,0.6843510346950488,0.4878431171184397,0,2,2,0.03343331842384444,0,0
CLONE_0211,61.57843056103785,0.7102837617410068,0.6468687886002505,0.22453674009677366,0,2,2,0.04611761297912698,0,0
CLONE_0212,41.127419438085056,0.3600815111586439,0.7746821715245346,0.47795708754553845,0,6,5,0.08027601332547135,0,0
CLONE_0213,77.68443025456874,0.40052450006636214,0.827351635496382,0.5395713579858067,0,4,3,0.043234261618373925,0,0
CLONE_0214,50.88212568399625,0.496129453998312,0.5361567306140785,0.38761498197750244,0,10,9,0.056168681146872484,0,0
CLONE_0215,235.9958035921578,0.8573694281372752,0.9502640349927202,0.35326614810078605,0,1,1,0.06566500270954737,0,1
CLONE_0216,59.35437955015925,0.6909025761662969,0.610210931860134,0.24773236919268535,0,3,3,0.0531320960581492,0,0
CLONE_0217,40.05079326349582,0.6397420516684915,0.867302235653816,0.41319077465477994,0,4,4,0.04273906440051899,0,0
CLONE_0218,58.841453151864876,0.744163298005772,0.8424741407890642,0.7011347850017217,0,3,3,0.03804291488613537,0,0
CLONE_0219,88.80192371837006,0.5629892295511384,0.8041908000149168,0.29129324105646204,0,3,3,0.03408474552597902,0,0
CLONE_0220,52.29794998717062,0.5747920193211891,0.6521655021656976,0.616190622473399,0,5,5,0.061608684367728705,0,0
CLONE_0221,42.367256180343915,0.7466301141861815,0.4963837046725954,0.6289250266097679,0,4,4,0.03971635063489795,0,0
CLONE_0222,79.3348176604801,0.8389507607813043,0.8160616206647774,0.8133182171570322,0,1,1,0.07599098262717638,0,0
CLONE_0223,82.0191447439988,0.6880581088527212,0.7760990165032117,0.6509035230608694,0,2,2,0.08720237271356707,0,0
CLONE_0224,48.31486269810818,0.5863827022880856,0.6332617665645078,0.6393969617601694,0,2,2,0.033352701445665316,0,0
