clone_id,process_condition,baseline_quality_score,process_quality_score,quality_score_gain,glycan_maturity,process_glycan_maturity,galactosylation_level,process_galactosylation_level,sialylation_capacity,process_sialylation_capacity,mannose_retention_risk,process_mannose_retention_risk,aggregation_propensity,process_aggregation_propensity,product_quality_consistency,process_quality_consistency,quality_response,stress_penalty,pred_late_qp,pred_qp_drop,pred_late_agg,pred_rescue_score,pred_rescue_label,is_aggressive,is_super,quality_pass,quality_risk_flag,production_score,combined_quality_utility,combined_quality_utility_guarded,obj_productivity,obj_stability,obj_quality,obj_risk_safety,obj_rescue_value,is_pareto,weighted_multiobj_score
CLONE_2587,balanced_feed,-0.2548701484316116,-0.0543142349683117,0.2005559134632999,0.5593518692175666,0.604859239987596,0.46107767407658,0.5069312343176753,0.6605964281396585,0.6796439707284454,0.2944549794771866,0.2608755359947974,0.2203073768064422,0.186727933324053,0.6195375143287459,0.6652898115855012,0.6683000800914556,0.0244926486725757,6.445183888507438e-08,0.4894930185783925,3.1273997596242187,0.2648691918959072,0,0,0,True,PASS,0.1591545221377708,0.0737670192953377,0.0737670192953377,0.007290373739479502,0.6375227863886148,0.536477875302548,0.8002639164133186,0.26486919189594704,False,0.41033764487679636
CLONE_2587,nutrient_limited,-0.2548701484316116,-0.1310317902384651,0.1238383581931465,0.5593518692175666,0.5827178708193957,0.46107767407658,0.4517110208389803,0.6605964281396585,0.6504603406284506,0.2944549794771866,0.2477229762735283,0.2203073768064422,0.1618923728018694,0.6195375143287459,0.6545865167314896,0.6683000800914556,-0.0489852973451514,6.445183888507438e-08,0.4894930185783925,3.1273997596242187,0.2648691918959072,0,0,0,True,PASS,0.1591545221377708,0.0430799971872764,0.0430799971872764,0.007290373739479502,0.6375227863886148,0.5128224589321946,0.8329531629440776,0.26486919189594704,False,0.4093271777638218
CLONE_2587,mild_temp_shift,-0.2548701484316116,-0.0087596557593039,0.2461104926723076,0.5593518692175666,0.6177668732221394,0.46107767407658,0.4891776337893789,0.6605964281396585,0.6808686031620742,0.2944549794771866,0.2477229762735283,0.2203073768064422,0.1502093720009548,0.6195375143287459,0.6779525183333187,0.6683000800914556,-0.0734779460177271,6.445183888507438e-08,0.4894930185783925,3.1273997596242187,0.2648691918959072,0,0,0,True,PASS,0.1591545221377708,0.0919888509789408,0.0919888509789408,0.007290373739479502,0.6375227863886148,0.5505243674642262,0.8377176531799047,0.26486919189594704,False,0.4194673284322038
CLONE_2587,perfusion_like,-0.2548701484316116,-0.0417884760676992,0.2130816723639123,0.5593518692175666,0.6060838724212249,0.46107767407658,0.4798109805517793,0.6605964281396585,0.6707325156508663,0.2944549794771866,0.2360399754726138,0.2203073768064422,0.1618923728018694,0.6195375143287459,0.6662695175324042,0.6683000800914556,-0.0587823568141817,6.445183888507438e-08,0.4894930185783925,3.1273997596242187,0.2648691918959072,0,0,0,True,PASS,0.1591545221377708,0.0787773228555827,0.0787773228555827,0.007290373739479502,0.6375227863886148,0.5403401209268415,0.8377176531799045,0.26486919189594704,False,0.4169212667978576
CLONE_2587,stress_minimized,-0.2548701484316116,0.0076627452171699,0.2625328936487816,0.5593518692175666,0.6177668732221394,0.46107767407658,0.4798109805517793,0.6605964281396585,0.6808686031620742,0.2944549794771866,0.2360399754726138,0.2203073768064422,0.1385263712000403,0.6195375143287459,0.6896355191342333,0.6683000800914556,-0.0979705946903029,6.445183888507438e-08,0.4894930185783925,3.1273997596242187,0.2648691918959072,0,0,0,True,PASS,0.1591545221377708,0.0985578113695304,0.0985578113695304,0.007290373739479502,0.6375227863886148,0.5555881202328251,0.8472466336515585,0.26486919189594704,False,0.4221626136951016
CLONE_2587,adaptive_perfusion,-0.2548701484316116,-0.052225247362501,0.2026449010691106,0.5593518692175666,0.6060838724212249,0.46107767407658,0.4891776337893789,0.6605964281396585,0.6707325156508663,0.2944549794771866,0.2477229762735283,0.2203073768064422,0.1735753736027839,0.6195375143287459,0.6662695175324042,0.6683000800914556,-0.0489852973451514,6.445183888507438e-08,0.4894930185783925,3.1273997596242187,0.2648691918959072,0,0,0,True,PASS,0.1591545221377708,0.074602614337662,0.074602614337662,0.007290373739479502,0.6375227863886148,0.537122002600843,0.8281886727082507,0.26486919189594704,False,0.4146873901456099
CLONE_1056,baseline,0.3732827267229515,0.3732827267229515,0.0,0.7828642123322535,0.7828642123322535,0.5545802264912362,0.5545802264912362,0.8592431392023833,0.8592431392023833,0.0602017733832518,0.0602017733832518,0.6009493081911588,0.6009493081911588,0.9074309624509,0.9074309624509,0.6502778357178243,0.0,6.793291699110452e-08,0.3537524112120285,6.86866187304162,0.549743862292225,0,0,0,True,PASS,0.2259693242639539,0.284894685247553,0.284894685247553,0.007921782500921138,0.8367549630530222,0.668324936016174,0.7303733923975144,0.5497438622923078,False,0.5013391564537822
CLONE_1056,rich_media,0.3732827267229515,0.3231273956115044,-0.0501553311114471,0.7828642123322535,0.7865451465547837,0.5545802264912362,0.5889045565777075,0.8592431392023833,0.8514212950677352,0.0602017733832518,0.0925935430591858,0.6009493081911588,0.6563466345814494,0.9074309624509,0.8781679304288252,0.6502778357178243,0.15643688269296,6.793291699110452e-08,0.3537524112120285,6.86866187304162,0.549743862292225,0,0,0,True,PASS,0.2259693242639539,0.2648325528029741,0.2648325528029741,0.007921782500921138,0.8367549630530222,0.6528598284999574,0.5847318598929854,0.5497438622923078,False,0.4756266496990488
CLONE_1056,balanced_feed,0.3732827267229515,0.5736650783892534,0.2003823516663018,0.7828642123322535,0.8275716850718584,0.5545802264912362,0.6042645706826868,0.8592431392023833,0.8753186025248807,0.0602017733832518,0.0272578071386466,0.6009493081911588,0.5680053419465536,0.9074309624509,0.9523991633283266,0.6502778357178243,0.0260728137821599,6.793291699110452e-08,0.3537524112120285,6.86866187304162,0.549743862292225,0,0,0,True,PASS,0.2259693242639539,0.3650476259140737,0.3650476259140737,0.007921782500921138,0.8367549630530222,0.7301116802006709,0.7389367547615427,0.5497438622923078,False,0.5180703468545107
CLONE_1056,nutrient_limited,0.3732827267229515,0.4949147346075143,0.1216320078845628,0.7828642123322535,0.8058697690466099,0.5545802264912362,0.5444347751426888,0.8592431392023833,0.8505535871965805,0.0602017733832518,0.0141906599545388,0.6009493081911588,0.5434354164052676,0.9074309624509,0.9419392975224348,0.6502778357178243,-0.0521456275643199,6.793291699110452e-08,0.3537524112120285,6.86866187304162,0.549743862292225,0,0,0,True,PASS,0.2259693242639539,0.3335474884013781,0.3335474884013781,0.007921782500921138,0.8367549630530222,0.7058294651990903,0.7725923295450926,0.5497438622923078,False,0.5170481293216481
CLONE_1056,mild_temp_shift,0.3732827267229515,0.617133640955965,0.2438509142330134,0.7828642123322535,0.8403781041181446,0.5545802264912362,0.5850165805368783,0.8592431392023833,0.8766222432139887,0.0602017733832518,0.0141906599545388,0.6009493081911588,0.5319326380480893,0.9074309624509,0.9649448542367912,0.6502778357178243,-0.07821844134648,6.793291699110452e-08,0.3537524112120285,6.86866187304162,0.549743862292225,0,0,0,True,PASS,0.2259693242639539,0.3824350509407583,0.3824350509407583,0.007921782500921138,0.8367549630530222,0.7435149611435448,0.7772833225614902,0.5497438622923078,False,0.5271731522602213
CLONE_1056,perfusion_like,0.3732827267229515,0.5843183097906238,0.2110355830676722,0.7828642123322535,0.8288753257609665,0.5545802264912362,0.5748711291883309,0.8592431392023833,0.8679326912081861,0.0602017733832518,0.0026878815973605,0.6009493081911588,0.5434354164052676,0.9074309624509,0.953442075879613,0.6502778357178243,-0.0625747530771839,6.793291699110452e-08,0.3537524112120285,6.86866187304162,0.549743862292225,0,0,0,True,PASS,0.2259693242639539,0.3693089184746219,0.3693089184746219,0.007921782500921138,0.8367549630530222,0.7333965427539904,0.7772833225614901,0.5497438622923078,False,0.5246435476628327
CLONE_1056,stress_minimized,0.3732827267229515,0.6323578068714081,0.2590750801484565,0.7828642123322535,0.8403781041181446,0.5545802264912362,0.5748711291883309,0.8592431392023833,0.8766222432139887,0.0602017733832518,0.0026878815973605,0.6009493081911588,0.520429859690911,0.9074309624509,0.9764476325939696,0.6502778357178243,-0.1042912551286399,6.793291699110452e-08,0.3537524112120285,6.86866187304162,0.549743862292225,0,0,0,True,PASS,0.2259693242639539,0.3885247173069356,0.3885247173069356,0.007921782500921138,0.8367549630530222,0.7482092450314107,0.7866653085942854,0.5497438622923078,False,0.5297540211371071
CLONE_1056,adaptive_perfusion,0.3732827267229515,0.5749874389908529,0.2017047122679013,0.7828642123322535,0.8288753257609665,0.5545802264912362,0.5850165805368783,0.8592431392023833,0.8679326912081861,0.0602017733832518,0.0141906599545388,0.6009493081911588,0.5549381947624458,0.9074309624509,0.953442075879613,0.6502778357178243,-0.0521456275643199,6.793291699110452e-08,0.3537524112120285,6.86866187304162,0.549743862292225,0,0,0,True,PASS,0.2259693242639539,0.3655765701547135,0.3655765701547135,0.007921782500921138,0.8367549630530222,0.7305194224770304,0.7679013365286951,0.5497438622923078,False,0.5225169696886734
CLONE_0706,baseline,0.3261106526388836,0.3261106526388836,0.0,0.817628865968326,0.817628865968326,0.5487703194814981,0.5487703194814981,0.6362533041750494,0.6362533041750494,0.0046568800632155,0.0046568800632155,0.5186164259771833,0.5186164259771833,0.7298004778847663,0.7298004778847663,0.5841792196739904,0.0,1.7294492219322396e-07,0.6165174010041675,8.27838251275733,0.3972177455161078,0,0,0,True,PASS,-1.9045593697779937,-1.0122913608112427,-1.0122913608112427,0.026969186242398357,0.45108377826015755,0.6537796986245193,0.7866018671244799,0.3972177455161675,False,0.41946449080116954
CLONE_0706,rich_media,0.3261106526388836,0.2685360548796139,-0.0575745977592696,0.817628865968326,0.8190582564297932,0.5487703194814981,0.5797378367637245,0.6362533041750494,0.6268409024397769,0.0046568800632155,0.0376353465390224,0.5186164259771833,0.5732784768464699,0.7298004778847663,0.7005869721030684,0.5841792196739904,0.1882480347054524,1.7294492219322396e-07,0.6165174010041675,8.27838251275733,0.3972177455161078,0,0,0,True,PASS,-1.9045593697779937,-1.0353211999149503,-1.0353211999149503,0.026969186242398357,0.45108377826015755,0.636026902963146,0.6186851820388328,0.3972177455161675,False,0.3898387891229792
CLONE_0706,balanced_feed,0.3261106526388836,0.4871995682135435,0.1610889155746599,0.817628865968326,0.8594273011327401,0.5487703194814981,0.5956371309215173,0.6362533041750494,0.651443604503739,0.0046568800632155,0.0,0.5186164259771833,0.4879735297340181,0.7298004778847663,0.7719126597736895,0.5841792196739904,0.0313746724509087,1.7294492219322396e-07,0.6165174010041675,8.27838251275733,0.3972177455161078,0,0,0,True,PASS,-1.9045593697779937,-0.9478557945813788,-0.9478557945813788,0.026969186242398357,0.45108377826015755,0.7034505380712215,0.7789683297443208,0.3972177455161675,False,0.43073717005582124
CLONE_0706,nutrient_limited,0.3261106526388836,0.4010787982976064,0.0749681456587227,0.817628865968326,0.8393124503618058,0.5487703194814981,0.539145959813887,0.6362533041750494,0.627873787199432,0.0046568800632155,0.0,0.5186164259771833,0.4644074649934837,0.7298004778847663,0.762325854474986,0.5841792196739904,-0.0627493449018175,1.7294492219322396e-07,0.6165174010041675,8.27838251275733,0.3972177455161078,0,0,0,True,PASS,-1.9045593697779937,-0.9823041025477536,-0.9823041025477536,0.026969186242398357,0.45108377826015755,0.6768956946156002,0.8106081759205739,0.3972177455161675,False,0.4288444361183539
CLONE_0706,mild_temp_shift,0.3261106526388836,0.5168136208412182,0.1907029682023345,0.817628865968326,0.8718378269520255,0.5487703194814981,0.5776433984843314,0.6362533041750494,0.6530123381262843,0.0046568800632155,0.0,0.5186164259771833,0.4535656727967438,0.7298004778847663,0.7840094388684659,0.5841792196739904,-0.0941240173527262,1.7294492219322396e-07,0.6165174010041675,8.27838251275733,0.3972177455161078,0,0,0,True,PASS,-1.9045593697779937,-0.9360101735303088,-0.9360101735303088,0.026969186242398357,0.45108377826015755,0.7125818606590482,0.8150296095865023,0.3972177455161675,False,0.4384291926791052
CLONE_0706,perfusion_like,0.3261106526388836,0.474657973285058,0.1485473206461744,0.817628865968326,0.8609960347552855,0.5487703194814981,0.5680190388167203,0.6362533041750494,0.6446328211506669,0.0046568800632155,0.0,0.5186164259771833,0.4644074649934837,0.7298004778847663,0.7731676466717259,0.5841792196739904,-0.0752992138821809,1.7294492219322396e-07,0.6165174010041675,8.27838251275733,0.3972177455161078,0,0,0,True,PASS,-1.9045593697779937,-0.9528724325527728,-0.9528724325527728,0.026969186242398357,0.45108377826015755,0.6995834094989289,0.8106081759205739,0.3972177455161675,False,0.4345163648391861
CLONE_0706,stress_minimized,0.3261106526388836,0.5200321729661016,0.193921520327218,0.817628865968326,0.8718378269520255,0.5487703194814981,0.5680190388167203,0.6362533041750494,0.6530123381262843,0.0046568800632155,0.0,0.5186164259771833,0.4427238806000039,0.7298004778847663,0.7948512310652057,0.5841792196739904,-0.125498689803635,1.7294492219322396e-07,0.6165174010041675,8.27838251275733,0.3972177455161078,0,0,0,True,PASS,-1.9045593697779937,-0.9347227526803554,-0.9347227526803554,0.026969186242398357,0.45108377826015755,0.7135742826719199,0.8194510432524307,0.3972177455161675,False,0.43934051323221235
CLONE_0706,adaptive_perfusion,0.3261106526388836,0.4769940688299966,0.150883416191113,0.817628865968326,0.8609960347552855,0.5487703194814981,0.5776433984843314,0.6362533041750494,0.6446328211506669,0.0046568800632155,0.0,0.5186164259771833,0.4752492571902236,0.7298004778847663,0.7731676466717259,0.5841792196739904,-0.0627493449018175,1.7294492219322396e-07,0.6165174010041675,8.27838251275733,0.3972177455161078,0,0,0,True,PASS,-1.9045593697779937,-0.9519379943347974,-0.9519379943347974,0.026969186242398357,0.45108377826015755,0.7003037311072213,0.8061867422546455,0.3972177455161675,False,0.4340332301913699
CLONE_0107,baseline,0.5462610528939907,0.5462610528939907,0.0,0.9517955915477389,0.9517955915477389,0.596814592717244,0.596814592717244,0.5891709231765189,0.5891709231765189,0.2182973520960502,0.2182973520960502,0.2428668325836672,0.2428668325836672,0.7995502290849288,0.7995502290849288,0.6131754236974342,0.0,9.352211613801665e-08,0.3769396922086573,5.487991985426047,0.4212884117073754,0,0,0,True,PASS,0.4670394843669585,0.4987281117777714,0.4987281117777714,0.012563230939451312,0.8027220192382125,0.7216618067521302,0.8119308307461885,0.4212884117074388,False,0.5086472906001825
CLONE_0107,rich_media,0.5462610528939907,0.4891211197408271,-0.0571399331531635,0.9517955915477389,0.9548008521240108,0.596814592717244,0.623996253417271,0.5891709231765189,0.5810444295158164,0.2182973520960502,0.2503126529628418,0.2428668325836672,0.2971456419244075,0.7995502290849288,0.7707855256824182,0.6131754236974342,0.1625298732140492,9.352211613801665e-08,0.3769396922086573,5.487991985426047,0.4212884117073754,0,0,0,True,PASS,0.4670394843669585,0.475872138516506,0.475872138516506,0.012563230939451312,0.8027220192382125,0.704043037418925,0.662620868188769,0.4212884117074388,False,0.48184610388326843
CLONE_0107,balanced_feed,0.5462610528939907,0.7335905096569949,0.1873294567630041,0.9517955915477389,0.9949681928855192,0.596814592717244,0.6378346297648866,0.5891709231765189,0.6067063930456813,0.2182973520960502,0.1865273881172676,0.2428668325836672,0.2110968686048846,0.7995502290849288,0.8429937135447325,0.6131754236974342,0.0270883122023415,9.352211613801665e-08,0.3769396922086573,5.487991985426047,0.4212884117073754,0,0,0,True,PASS,0.4670394843669585,0.573659894482973,0.573659894482973,0.012563230939451312,0.8027220192382125,0.7794237659615496,0.8188236265215441,0.4212884117074388,False,0.5241216997688408
CLONE_0107,nutrient_limited,0.5462610528939907,0.6648791212181878,0.118618068324197,0.9517955915477389,0.9740591000216876,0.596814592717244,0.5883938788100967,0.5891709231765189,0.5797259804368791,0.2182973520960502,0.1737703351481528,0.2428668325836672,0.1872080613987955,0.7995502290849288,0.8329454917958519,0.6131754236974342,-0.054176624404683,9.352211613801665e-08,0.3769396922086573,5.487991985426047,0.4212884117073754,0,0,0,True,PASS,0.4670394843669585,0.5461753391074502,0.5461753391074502,0.012563230939451312,0.8027220192382125,0.7582370050281311,0.852787988719664,0.4212884117074388,False,0.5239196638652042
CLONE_0107,mild_temp_shift,0.5462610528939907,0.7686682463322361,0.2224071934382453,0.9517955915477389,1.0,0.596814592717244,0.6220767344386858,0.5891709231765189,0.6080608086557984,0.2182973520960502,0.1737703351481528,0.2428668325836672,0.1760763071618211,0.7995502290849288,0.8552090002698005,0.6131754236974342,-0.0812649366070246,9.352211613801665e-08,0.3769396922086573,5.487991985426047,0.4212884117073754,0,0,0,True,PASS,0.4670394843669585,0.5876909891530695,0.5876909891530695,0.012563230939451312,0.8027220192382125,0.7902397840614547,0.8573276729389392,0.4212884117074388,False,0.5326013112564263
CLONE_0107,perfusion_like,0.5462610528939907,0.748150115278203,0.2018890623842122,0.9517955915477389,0.9963226084956364,0.596814592717244,0.6136560205315386,0.5891709231765189,0.5986158659161587,0.2182973520960502,0.1626385809111785,0.2428668325836672,0.1872080613987955,0.7995502290849288,0.8440772460328262,0.6131754236974342,-0.0650119492856196,9.352211613801665e-08,0.3769396922086573,5.487991985426047,0.4212884117073754,0,0,0,True,PASS,0.4670394843669585,0.5794837367314563,0.5794837367314563,0.012563230939451312,0.8027220192382125,0.7839131365097246,0.8573276729389391,0.4212884117074388,False,0.5310196493684938
CLONE_0107,stress_minimized,0.5462610528939907,0.7848315632555959,0.2385705103616051,0.9517955915477389,1.0,0.596814592717244,0.6136560205315386,0.5891709231765189,0.6080608086557984,0.2182973520960502,0.1626385809111785,0.2428668325836672,0.1649445529248468,0.7995502290849288,0.8663407545067748,0.6131754236974342,-0.1083532488093661,9.352211613801665e-08,0.3769396922086573,5.487991985426047,0.4212884117073754,0,0,0,True,PASS,0.4670394843669585,0.5941563159224135,0.5941563159224135,0.012563230939451312,0.8027220192382125,0.7952236497542763,0.8664070413774891,0.4212884117074388,False,0.5352091829454142
CLONE_0107,adaptive_perfusion,0.5462610528939907,0.7376900042096864,0.1914289513156957,0.9517955915477389,0.9963226084956364,0.596814592717244,0.6220767344386858,0.5891709231765189,0.5986158659161587,0.2182973520960502,0.1737703351481528,0.2428668325836672,0.1983398156357698,0.7995502290849288,0.8440772460328262,0.6131754236974342,-0.054176624404683,9.352211613801665e-08,0.3769396922086573,5.487991985426047,0.4212884117073754,0,0,0,True,PASS,0.4670394843669585,0.5752996923040496,0.5752996923040496,0.012563230939451312,0.8027220192382125,0.780687821498909,0.848248304500389,0.4212884117074388,False,0.5288514153500073
CLONE_0590,balanced_feed,-0.2036748365186098,-0.0406546754341565,0.1630201610844532,0.7147949489310776,0.7531205672963467,0.4394810431419204,0.4720493945181895,0.934140757209422,0.9514923043516786,0.2665689104653804,0.2385266268550092,0.5545453050090832,0.5265030213987121,0.4702041585968067,0.5088417459236672,0.497136579330652,0.0311968961591409,3.982961642458678e-07,0.4651526814706528,6.215167320248035,0.4168467826198945,0,0,0,True,PASS,0.2957681417051737,0.1611990148494416,0.1611990148494416,0.06784409461843072,0.673248118968216,0.5406897218229203,0.6661058138714782,0.4168467826199572,False,0.43177583297761996
CLONE_0590,nutrient_limited,-0.2036748365186098,-0.0971243188092091,0.1065505177094006,0.7147949489310776,0.7347376805176907,0.4394810431419204,0.4327177976973934,0.934140757209422,0.9246850612343152,0.2665689104653804,0.2266834472921543,0.5545453050090832,0.5046884760425505,0.4702041585968067,0.5001182559767262,0.497136579330652,-0.0623937923182819,3.982961642458678e-07,0.4651526814706528,6.215167320248035,0.4168467826198945,0,0,0,True,PASS,0.2957681417051737,0.1386111574994205,0.1386111574994205,0.06784409461843072,0.673248118968216,0.5232776324827647,0.7017363563637343,0.4168467826199572,False,0.43276739201641945
CLONE_0590,mild_temp_shift,-0.2036748365186098,0.0034083714292987,0.2070832079479085,0.7147949489310776,0.7646517778976103,0.4394810431419204,0.4597707794755012,0.934140757209422,0.9530521491596357,0.2665689104653804,0.2266834472921543,0.5545453050090832,0.494717110249244,0.4702041585968067,0.5200609875633393,0.497136579330652,-0.0935906884774229,3.982961642458678e-07,0.4651526814706528,6.215167320248035,0.4168467826198945,0,0,0,True,PASS,0.2957681417051737,0.1788242335948237,0.1788242335948237,0.06784409461843072,0.673248118968216,0.5542763085752088,0.7058028180348103,0.4168467826199572,False,0.44112703029019185
CLONE_0590,perfusion_like,-0.2036748365186098,-0.023926235450211,0.1797486010683987,0.7147949489310776,0.7546804121043037,0.4394810431419204,0.4530075340309742,0.934140757209422,0.9435964531845288,0.2665689104653804,0.2167120814988478,0.5545453050090832,0.5046884760425505,0.4702041585968067,0.5100896217700328,0.497136579330652,-0.0748725507819383,3.982961642458678e-07,0.4651526814706528,6.215167320248035,0.4168467826198945,0,0,0,True,PASS,0.2957681417051737,0.1678903908430198,0.1678903908430198,0.06784409461843072,0.673248118968216,0.5458478399570712,0.7058028180348102,0.4168467826199572,False,0.43901991313565747
CLONE_0590,stress_minimized,-0.2036748365186098,0.0186847378505939,0.2223595743692037,0.7147949489310776,0.7646517778976103,0.4394810431419204,0.4530075340309742,0.934140757209422,0.9530521491596357,0.2665689104653804,0.2167120814988478,0.5545453050090832,0.4847457444559375,0.4702041585968067,0.5300323533566458,0.497136579330652,-0.1247875846365639,3.982961642458678e-07,0.4651526814706528,6.215167320248035,0.4168467826198945,0,0,0,True,PASS,0.2957681417051737,0.1849347801633418,0.1849347801633418,0.06784409461843072,0.673248118968216,0.5589866881884447,0.713935741376962,0.4168467826199572,False,0.4435245636948236
