clone_process_id,policy,pseudo_time,action,cellular_archetype,rescue_potential,productivity_state,integrated_burden,oxidative_stress,er_stress_burden,stress_failure_risk,galactosylation,sialylation,overflow_burden,reward,dynamic_latent_1,dynamic_latent_2,dynamic_regime
1,no_action,4,no_action,Quality-Adapted,0.637613719578455,0.7378315746459635,0.5302500675985734,0.45929641957097245,0.5075056118960413,0.37971737113523374,0.583322086066154,0.42222513349600654,0.428492940198556,0.2419646297395223,2.3289778233278486,3.4498624541793035,1
1,no_action,5,no_action,Quality-Adapted,0.637613719578455,0.7279334457388752,0.5304381426255004,0.47584829689806435,0.5240574892231331,0.4062308065922267,0.5916312766576113,0.4305343240874639,0.45639040529427644,0.23646178705787005,2.510755120641338,3.477972894177267,1
1,no_action,6,no_action,Quality-Adapted,0.637613719578455,0.6999029785050155,0.5691709437086571,0.47272592159018667,0.5209351139152555,0.41277855318645085,0.5762552382162544,0.415158285646107,0.46934794720441797,0.21503878032664542,2.7490599044575514,3.34171324347209,1
1,no_action,7,no_action,Quality-Adapted,0.637613719578455,0.6530856048511419,0.595649495504475,0.4864270179521323,0.5346362102772011,0.4476845736548472,0.5601452871422712,0.39904833457212385,0.4914002592788951,0.18543039516305082,3.1394535290742067,3.108551280844675,1
1,no_action,8,no_action,Quality-Adapted,0.637613719578455,0.6414269074466566,0.6426727995922222,0.5491548887126946,0.5973640810377634,0.4777545952645252,0.5436106908619475,0.3825137382918002,0.4838621647867009,0.16608682659664414,3.653383836401729,3.068797545540494,1
1,no_action,9,no_action,Quality-Adapted,0.637613719578455,0.6058344694347292,0.6477674217848498,0.5640694859500732,0.612278678275142,0.5119842208778368,0.5324271733797504,0.3713302208096032,0.5160547366406931,0.14404770992348595,3.976026259777131,2.909893403387809,1
1,no_action,10,no_action,Quality-Adapted,0.637613719578455,0.5475375405038134,0.6633711213521384,0.5709001440630112,0.61910933638808,0.5665448836162631,0.5170427558091151,0.35594580323896785,0.5340986559418576,0.11084273708669123,4.359100575505867,2.58408070043948,1
1,no_action,11,no_action,Quality-Adapted,0.637613719578455,0.5100585503219924,0.6829570996818923,0.6093282036910814,0.6575373960161502,0.5923093925013131,0.49433044675939586,0.33323349418924864,0.5402952709676356,0.08512436484701195,4.779747429493026,2.3672457780119385,1
1,no_action,12,no_action,Quality-Adapted,0.637613719578455,0.49745419945821695,0.7320499702860618,0.6218595678327011,0.67006876015777,0.6342967276519538,0.4725169006115731,0.31141994804142586,0.5690006977816889,0.05900947348231478,5.227238251791828,2.33598080756933,1
1,no_action,13,no_action,Quality-Adapted,0.637613719578455,0.45106011035064586,0.7488553209371679,0.6494161006052852,0.697625292930354,0.6600385937814065,0.4635667800523604,0.3024698274822132,0.5824705883767135,0.03527128677351676,5.58045662086199,2.1136509423125127,1
1,no_action,14,no_action,Quality-Adapted,0.637613719578455,0.44760236743278514,0.7483553686061191,0.6814172542861386,0.7296264466112075,0.7061357369224812,0.4503780269754321,0.2892810744052849,0.5994049558676083,0.022806486594690444,5.9047884715973735,2.0962661867143617,1
2,no_action,0,no_action,Balanced-Resilient,0.7890260187649389,0.02255362944942161,0.17807793854763526,0.2547713464742756,0.1965013445113556,0.08290573775905202,0.8631761372591231,1.0,0.08776506177542148,0.2857197320313859,-1.4693561883981698,-0.31962619590970415,0
2,no_action,1,no_action,Balanced-Resilient,0.7890260187649389,0.01494588846615728,0.1441019054012977,0.21638011902851492,0.15811011706559494,0.0651397005474465,0.8923657298795576,1.0,0.09157483844727565,0.29619887556408847,-1.7956786970814353,-0.37007981397879114,0
2,no_action,2,no_action,Balanced-Resilient,0.7890260187649389,0.014881030786659564,0.10088793901593661,0.21669308308503354,0.15842308112211356,0.041174269391312204,0.8980183343604095,1.0,0.08104119332129538,0.3075105774630281,-2.007411520564423,-0.4180938587190609,0
2,no_action,3,no_action,Balanced-Resilient,0.7890260187649389,0.04670806613374304,0.06202892792809405,0.190156031607004,0.13188602964408402,0.027526315112373155,0.9266773794411307,1.0,0.06236053527639243,0.33175155590353883,-2.4032667601871704,-0.29688471990679505,2
2,no_action,4,no_action,Balanced-Resilient,0.7890260187649389,0.057339634053145405,0.0,0.16283647728215117,0.10456647531923118,0.0,0.93040032787838,1.0,0.03149064044112612,0.3507627045563296,-2.849671781601569,-0.3696427438779034,2
2,no_action,5,no_action,Balanced-Resilient,0.7890260187649389,0.08951330465563131,0.0,0.11232426497869394,0.05405426301577394,0.0,0.9428356903027725,1.0,0.00532127359716306,0.3649954275694709,-3.1892658996499326,-0.26869201898399986,2
2,no_action,6,no_action,Balanced-Resilient,0.7890260187649389,0.11798423182123086,0.0,0.10098383404765243,0.04271383208473244,0.0,0.9556789315589665,1.0,0.0,0.3765310558581626,-3.3159141727860777,-0.11518758622350213,2
2,no_action,7,no_action,Balanced-Resilient,0.7890260187649389,0.15135506820438588,0.0,0.05315697221355438,0.0,0.0,0.9783309037798087,1.0,0.009488513682989651,0.39031362012263837,-3.5718156315272886,0.08221248509728839,2
2,no_action,8,no_action,Balanced-Resilient,0.7890260187649389,0.15364726891824337,0.0,0.017569836450208876,0.0,0.0,0.9950314747588509,1.0,0.0,0.39510047562724315,-3.7033998719864654,0.09237157305676552,2
2,no_action,9,no_action,Balanced-Resilient,0.7890260187649389,0.14226252907406783,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.39267875872222036,-3.731805949196376,0.033974284964492237,2
2,no_action,10,no_action,Balanced-Resilient,0.7890260187649389,0.13866900199753276,0.0,0.0,0.0,0.0,1.0,1.0,0.005436748008243106,0.3911657607586004,-3.713462263091026,0.0251739731309278,2
2,no_action,11,no_action,Balanced-Resilient,0.7890260187649389,0.22833138613293846,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4184994158398816,-3.8663506296615764,0.5010889637831215,2
2,no_action,12,no_action,Balanced-Resilient,0.7890260187649389,0.25498686996469383,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4264960609894082,-3.908019052797901,0.6457541562151415,2
2,no_action,13,no_action,Balanced-Resilient,0.7890260187649389,0.2817844358357981,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.43453533075073947,-3.9499095816207337,0.7911904592258813,2
2,no_action,14,no_action,Balanced-Resilient,0.7890260187649389,0.316454063139765,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4449362189419295,-4.004105885450692,0.9793501766458181,2
3,no_action,0,no_action,Balanced-Resilient,0.7947907422797432,0.031049043782473952,0.13792078936740232,0.19075345553196074,0.15167030199641593,0.023366937444417344,0.8939450096005778,1.0,0.13014720618647008,0.30419978766149974,-1.9140503965872262,-0.20342378849204185,0
3,no_action,1,no_action,Balanced-Resilient,0.7947907422797432,0.07894965025651626,0.09056460006091271,0.15307610941498395,0.11399295587943914,0.0,0.9120510459499097,1.0,0.11766865848119804,0.33309692157930404,-2.392916303825769,-0.01168940482491059,2
3,no_action,2,no_action,Balanced-Resilient,0.7947907422797432,0.0840044362563708,0.06879679361868524,0.13615907455449125,0.09707592101894644,0.0,0.9246982092791196,1.0,0.10213304492362882,0.3416508100960421,-2.5909911533573298,-0.032668184086871256,2
3,no_action,3,no_action,Balanced-Resilient,0.7947907422797432,0.10731667870248857,0.02794055948540817,0.10931895187095524,0.07023579833541042,0.0,0.9444320975468784,1.0,0.10045522501421766,0.35885392119617365,-2.892729740960394,0.055225828101385877,2
3,no_action,4,no_action,Balanced-Resilient,0.7947907422797432,0.14363116021314987,0.0,0.08458569322504915,0.04550253968950434,0.0,0.9602632210145764,1.0,0.05919167790563387,0.38040665803440954,-3.255031748876941,0.145228579414372,2
3,no_action,5,no_action,Balanced-Resilient,0.7947907422797432,0.19269935017830336,0.0,0.03156189279728637,0.0,0.0,0.9777649009965537,1.0,0.03820284249262415,0.40030655785339186,-3.613746244617956,0.35770754807679095,2
3,no_action,6,no_action,Balanced-Resilient,0.7947907422797432,0.23614408470924725,0.0,0.020417017301359742,0.0,0.0,1.0,1.0,0.03330554664642176,0.41817878168106043,-3.7575326922142502,0.613405528308586,2
3,no_action,7,no_action,Balanced-Resilient,0.7947907422797432,0.28449547793637814,0.0,0.0,0.0,0.0,1.0,1.0,0.016163976286071108,0.4340555252780278,-3.916311297777493,0.8377236040443472,2
3,no_action,8,no_action,Balanced-Resilient,0.7947907422797432,0.3319341144759211,0.0,0.0,0.0,0.0,1.0,1.0,0.013487606087696098,0.4485012258557607,-3.9967331726101323,1.0899149627841103,2
3,no_action,9,no_action,Balanced-Resilient,0.7947907422797432,0.332284939054046,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4496854817162138,-4.028853049688208,1.0652678334012566,2
3,no_action,10,no_action,Balanced-Resilient,0.7947907422797432,0.3500979601736608,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.45502938805209825,-4.056698745757102,1.1619430295571322,2
3,no_action,11,no_action,Balanced-Resilient,0.7947907422797432,0.40499583058698446,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.47149874917609536,-4.14251627239079,1.4598858858031067,2
3,no_action,12,no_action,Balanced-Resilient,0.7947907422797432,0.46911165391119836,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4907334961733595,-4.242743500411479,1.807856606487789,2
3,no_action,13,no_action,Balanced-Resilient,0.7947907422797432,0.5082704158564013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5024811247569204,-4.30395731564463,2.0203798481576216,2
3,no_action,14,no_action,Balanced-Resilient,0.7947907422797432,0.544750063401565,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5134250190204696,-4.360983081876079,2.218362944817317,2
4,no_action,0,no_action,Balanced-Resilient,0.5181611294793402,0.0281429398184825,0.10052989363274262,0.1576852821644249,0.1313046080016459,0.19155588550175554,0.7176825042517417,0.8961690623673773,0.10507717976539797,0.23993237746464577,-1.3134013209879796,-0.7995316635755131,0
4,no_action,1,no_action,Balanced-Resilient,0.5181611294793402,0.0411845581600814,0.06078659018584167,0.13280389680049556,0.10642322263771656,0.19630550032540411,0.7345783461576373,0.9130649042732728,0.09389157832035373,0.2560447974879898,-1.6197844988006171,-0.7644420521176911,0
4,no_action,2,no_action,Balanced-Resilient,0.5181611294793402,0.06308331134505565,0.044564703378765405,0.13056082948357559,0.10418015532079657,0.15783408611846914,0.7675509364303369,0.9460374945459724,0.0790419487800875,0.28239265312804185,-1.9436264335576396,-0.5821146545238696,0
4,no_action,3,no_action,Balanced-Resilient,0.5181611294793402,0.07821493722800524,0.03896927902543533,0.10756838647239049,0.08118771230961147,0.12746192514085883,0.790454655914027,0.9689412140296625,0.04740684780488336,0.30196322376054735,-2.2977251505932563,-0.507499999540632,2
4,no_action,4,no_action,Balanced-Resilient,0.5181611294793402,0.1013244831963169,0.0,0.07830056632825379,0.05191989216547477,0.09372694675758804,0.8066543691277988,0.9851409272434343,0.03849660226903617,0.3251723960785365,-2.716603674550892,-0.4026333187692319,2
4,no_action,5,no_action,Balanced-Resilient,0.5181611294793402,0.10933496456620821,0.0,0.05954432299800699,0.033163648835227974,0.07519220120725123,0.8236694526378158,1.0,0.03390832397921913,0.335798649834218,-2.912755947022437,-0.3293035684465234,2
4,no_action,6,no_action,Balanced-Resilient,0.5181611294793402,0.13803097681515736,0.0,0.04327329814993598,0.016892623987156963,0.05642205946558138,0.8299817579684802,1.0,0.01894152724301662,0.34911967532293214,-3.113661622295292,-0.19936010664975917,2
4,no_action,7,no_action,Balanced-Resilient,0.5181611294793402,0.16720599502767786,0.0,0.01720898120468429,0.0,0.04443128182591338,0.8414959592510931,1.0,0.005436961771077784,0.36269427959772615,-3.3276904187460605,-0.06162027229128022,2
4,no_action,8,no_action,Balanced-Resilient,0.5181611294793402,0.15673363739408808,0.0,0.0,0.0,0.030451417420169644,0.8333604523128966,0.9918644930618035,0.0,0.35881768554965593,-3.3652494744848376,-0.15092979259327888,2
4,no_action,9,no_action,Balanced-Resilient,0.5181611294793402,0.1981786328977716,0.0,0.0,0.0,0.023377197268432102,0.8621821475199537,1.0,0.0,0.3790847557011104,-3.5117705773909864,0.13020961205309753,2
4,no_action,10,no_action,Balanced-Resilient,0.5181611294793402,0.20619886912857538,0.0,0.0,0.0,0.0,0.8629216162786837,1.0,0.0,0.38444398399430935,-3.5796127146024346,0.18412567703483101,2
4,no_action,11,no_action,Balanced-Resilient,0.5181611294793402,0.19928168400020818,0.0,0.005085102288316146,0.005085102288316146,0.0,0.8823947248456631,1.0,0.0,0.38626345016919506,-3.5839635931762577,0.17857532112949023,2
4,no_action,12,no_action,Balanced-Resilient,0.5181611294793402,0.23857406901075148,0.0,0.0,0.0,0.0,0.8916352964875401,1.0,0.0,0.3998992800007335,-3.6830378262544072,0.401066016579964,2
4,no_action,13,no_action,Balanced-Resilient,0.5181611294793402,0.255515627371197,0.0,0.0,0.0,0.0,0.9104667503947451,1.0,0.0,0.40874803829030815,-3.7441595224817763,0.5200536524905923,2
4,no_action,14,no_action,Balanced-Resilient,0.5181611294793402,0.29758652088181026,0.0,0.0,0.0,0.0,0.9226967025581527,1.0,0.004218166134828241,0.4234778434853874,-3.822547451028136,0.7742476499339221,2
5,no_action,0,no_action,Quality-Adapted,0.6128309742296428,0.06393759837317736,0.3122756936971932,0.44294091638029554,0.3253606899139097,0.2975691397426429,0.6581996854457716,0.7848493761794882,0.27070322774593375,0.16434271398465988,1.124048625295916,-0.17820582230188992,3
5,no_action,1,no_action,Quality-Adapted,0.6128309742296428,0.06908354021887601,0.3101410433130741,0.4294776434368373,0.3118974169704515,0.29422474394079895,0.6577063471680991,0.7843560379018157,0.2686132862952663,0.1666025485110767,1.0443056001946904,-0.16737163519048176,3
5,no_action,2,no_action,Quality-Adapted,0.6128309742296428,0.0454441787246879,0.2680368506893196,0.3974351036822939,0.27985487721590807,0.32334765159312323,0.6535580481677448,0.7802077389014614,0.2592920830500214,0.16162541164760014,0.8908473406687578,-0.4067877612302346,3
5,no_action,3,no_action,Quality-Adapted,0.6128309742296428,0.05219257640266746,0.26495697315333355,0.3796711029939504,0.2620908765275646,0.327740356470363,0.6515278466410077,0.7781775373747244,0.24801218200889436,0.16377660954505532,0.7899564637148664,-0.41729500696299915,3
5,no_action,4,no_action,Quality-Adapted,0.6128309742296428,0.07326408489241096,0.2543197705370132,0.370757200884438,0.25317697441805215,0.3600390443625517,0.643037245250767,0.7696869359844837,0.24028163000078565,0.16546453361142818,0.7755852419424603,-0.3738533195330049,3
5,no_action,5,no_action,Quality-Adapted,0.6128309742296428,0.07429037234552087,0.23840159382816556,0.38766661694121907,0.27008639047483324,0.3581432013253283,0.652219492180724,0.7788691829144406,0.23194809653228982,0.17226811662111974,0.7426865728478487,-0.360334724349418,3
5,no_action,6,no_action,Quality-Adapted,0.6128309742296428,0.057317775793196454,0.20688322083700814,0.3884864209437736,0.2709061944773878,0.36274018811631875,0.6614043497176781,0.7880540404513948,0.23678792645137528,0.17417996893358428,0.6740691130895433,-0.4500844325516484,3
5,no_action,7,no_action,Quality-Adapted,0.6128309742296428,0.05261748602553235,0.18205058693292203,0.38823046449961,0.2706502380332242,0.3573765811536086,0.6732478359460218,0.7998975266797385,0.2050999813380297,0.18381866571341113,0.483459714874476,-0.5273369224928799,3
5,no_action,8,no_action,Quality-Adapted,0.6128309742296428,0.08279725990397385,0.12968158342250757,0.35654684186380325,0.2389666153974174,0.33675579161841895,0.684700498561639,0.8113501892953556,0.18576849700501352,0.20875739380983574,0.02748672004549519,-0.4394838850033226,0
5,no_action,9,no_action,Quality-Adapted,0.6128309742296428,0.13744826724033757,0.06198083014901801,0.3359383043569038,0.21835807789051795,0.3355433747624127,0.6931343352039662,0.8197840259376828,0.16727748726291747,0.2398844226286713,-0.40839976166728237,-0.240837634489085,0
5,no_action,10,no_action,Quality-Adapted,0.6128309742296428,0.1491079960457027,0.015552909339996271,0.31508258107259196,0.19750235460620613,0.3284702735682159,0.6973887494887914,0.824038440222508,0.16398776723253322,0.25294752413705723,-0.6815458817034024,-0.2335334612628213,0
5,no_action,11,no_action,Quality-Adapted,0.6128309742296428,0.17930343814121202,0.0021555444292914,0.28594103635392065,0.16836080988753482,0.3032448995859451,0.7198363259322825,0.8464860166659992,0.13823309549786944,0.27695983187418327,-1.079155052779913,-0.08193690810238584,0
5,no_action,12,no_action,Quality-Adapted,0.6128309742296428,0.2211717562447562,0.0,0.2628124076707097,0.14523218120432385,0.2881227577924456,0.7230262530165456,0.8496759437502622,0.1418667431947842,0.2924840986485991,-1.2817881634222275,0.14720850781271935,0
5,no_action,13,no_action,Quality-Adapted,0.6128309742296428,0.2283652891423229,0.0,0.2660259413224161,0.14844571485603023,0.27558658494937327,0.7223867476946413,0.849036438428358,0.12362833737767358,0.2973817448617402,-1.349450096492161,0.15603107112569675,0
5,no_action,14,no_action,Quality-Adapted,0.6128309742296428,0.23245757128592567,0.0,0.2547836160143274,0.13720338954794153,0.24834429207991854,0.742475913256737,0.8691256039904537,0.0822214167205367,0.31222226624845995,-1.6288577305357612,0.1571685175935622,0
6,no_action,0,no_action,Quality-Adapted,0.6042232576645873,0.04539980451028681,0.32304784078807214,0.40640193514442097,0.40273342737155277,0.30222581544913596,0.9172554875781501,0.995654867174181,0.28963160491413453,0.2385244665796053,0.514972046750918,0.4876596972076645,3
6,no_action,1,no_action,Quality-Adapted,0.6042232576645873,0.05697543205472795,0.3084314190377178,0.3919463043955185,0.3882777966226503,0.3180766037306833,0.9217988034879075,1.0,0.2885670319764098,0.2439331224525474,0.415751176423298,0.5283768761340737,3
6,no_action,2,no_action,Quality-Adapted,0.6042232576645873,0.05284822685780144,0.29558311445369195,0.42238205554107916,0.41871354776821096,0.3134082360273186,0.9173674090479095,0.9955686055600019,0.27361748874987196,0.24482738610960075,0.47846706846931925,0.4762812179736548,3
6,no_action,3,no_action,Quality-Adapted,0.6042232576645873,0.049855105547702755,0.25858532301284104,0.40786884592121264,0.40420033814834444,0.3128199693698081,0.9178280105189563,0.9960292070310488,0.26777111039988455,0.25017863121446554,0.3025128130223444,0.40020888183715475,0
6,no_action,4,no_action,Quality-Adapted,0.6042232576645873,0.04695310462726057,0.2529197048484733,0.41575350516178194,0.41208499738891374,0.32109825903825157,0.9091421597393723,0.9873433562514647,0.26652241166404655,0.24622432702878747,0.36837172293026677,0.3537798675975881,3
6,no_action,5,no_action,Quality-Adapted,0.6042232576645873,0.05247832686656921,0.2119043062510532,0.41120652860777746,0.40753802083490925,0.3097739478875784,0.8975942895795294,0.9757954860916218,0.26069985193353634,0.2518171710507696,0.22383544639535222,0.2970379528045731,0
6,no_action,6,no_action,Quality-Adapted,0.6042232576645873,0.0501596069984755,0.21193072926369302,0.4241730589476442,0.420504551174776,0.2997532158792435,0.8989052594906549,0.9771064560027474,0.22238269950445133,0.2558442911426665,0.1629782322307014,0.22713455689695225,0
6,no_action,7,no_action,Quality-Adapted,0.6042232576645873,0.067528567938714,0.18557732105673005,0.401190150767976,0.3975216429951078,0.29420874261269553,0.9159063248138763,0.9941075213259688,0.19880819084055323,0.27350966100400753,-0.1575322207691009,0.2811356137476594,0
6,no_action,8,no_action,Quality-Adapted,0.6042232576645873,0.04767383995021858,0.16631065940131204,0.4164310744669399,0.4127625666940717,0.2764259045976872,0.9165739314616707,0.9947751279737631,0.21072049975582632,0.2718578600310788,-0.13471279350815255,0.19794087995020346,0
6,no_action,9,no_action,Quality-Adapted,0.6042232576645873,0.0434405623687092,0.12367425379426719,0.4005451930261842,0.396876685253316,0.25696334474730176,0.9221151435789837,1.0,0.20250643774154015,0.28186794296826995,-0.39602023922113677,0.12538951868710213,0
6,no_action,10,no_action,Quality-Adapted,0.6042232576645873,0.07792100725824855,0.10669100775920841,0.3799720852312255,0.3763035774583573,0.26236779458988624,0.914048761526429,0.9919336179474453,0.1821549695563928,0.2929159130956982,-0.5897654103679908,0.21290362895608209,0
6,no_action,11,no_action,Quality-Adapted,0.6042232576645873,0.05386056801852944,0.09356676746608783,0.37332384485833725,0.36965533708546905,0.26222416075037464,0.9186672546272739,0.9965521110482902,0.1572987856593909,0.2912886207255478,-0.6904826382929217,0.028005074525356343,0
6,no_action,12,no_action,Quality-Adapted,0.6042232576645873,0.04804133623939798,0.04551612133151414,0.36524704870798586,0.36157854093511765,0.2611683237986244,0.9054114688448756,0.9832963252658918,0.15235928062901838,0.29263278392479475,-0.820100083978153,-0.10773287352616984,0
6,no_action,13,no_action,Quality-Adapted,0.6042232576645873,0.051980520715059056,0.008572057829817487,0.36969238562216455,0.36602387784929635,0.24697038926296358,0.9057069461123093,0.9835918025333256,0.14025364192381193,0.3021317690770452,-0.9752345103706969,-0.13848429285436709,0
6,no_action,14,no_action,Quality-Adapted,0.6042232576645873,0.05884411806162376,0.0,0.3421578822573154,0.3384893744844472,0.20963014563631632,0.9190855061923582,0.9969703626133745,0.11123944660564519,0.3169611178441553,-1.3212242515802297,-0.135214716205915,0
7,no_action,0,no_action,Quality-Adapted,0.5456215407168717,0.0,0.29774532348338284,0.4052109792673169,0.3368532023552594,0.5260033005443091,0.8218177206257768,0.7258251952269053,0.2763958404536557,0.1433434615850742,1.4549918761765332,-0.4736991240270305,3
7,no_action,1,no_action,Quality-Adapted,0.5456215407168717,0.00011870278498445595,0.2789905979708878,0.38986443839759316,0.32150666148553564,0.5429377738225618,0.8252216249441398,0.7292290995452682,0.25251541311623626,0.147261945152474,1.310930905582814,-0.5485329232985822,3
7,no_action,2,no_action,Quality-Adapted,0.5456215407168717,0.0,0.2927817870172776,0.3921439740475057,0.32378619713544815,0.5290087637352783,0.8227277504090528,0.7267352250101812,0.25329748659695855,0.14589371520475605,1.337624526671797,-0.5332201593389639,3
7,no_action,3,no_action,Quality-Adapted,0.5456215407168717,0.02562696580619716,0.2782778778252854,0.3867001671256613,0.3183423902136038,0.5234064607755124,0.8197982038974958,0.7238056784986242,0.26719085425449135,0.15429285698893835,1.2636994623641442,-0.3924442616303213,3
7,no_action,4,no_action,Quality-Adapted,0.5456215407168717,0.0,0.27138781328658446,0.39159592897275386,0.32323815206069634,0.5261661599319997,0.8206565362164501,0.7246640108175785,0.27575283394400435,0.14692257096557884,1.327597725335949,-0.5165492992082583,3
7,no_action,5,no_action,Quality-Adapted,0.5456215407168717,0.0,0.2297461372238287,0.39134960062956664,0.3229918237175091,0.5122438178131594,0.8160727099100414,0.7200801845111698,0.2679037079513072,0.15386309430142575,1.1732293617420817,-0.5832041238085399,3
7,no_action,6,no_action,Quality-Adapted,0.5456215407168717,0.0,0.1882012649118679,0.3962801596335053,0.3279223827214478,0.5199633391294991,0.7892771659892253,0.6932846405903537,0.26899430497193266,0.14970279445632342,1.185726188991876,-0.7013472833271585,3
