clone_process_id,policy,pseudo_time,action,cellular_archetype,rescue_potential,productivity_state,integrated_burden,oxidative_stress,er_stress_burden,stress_failure_risk,galactosylation,sialylation,overflow_burden,reward,dynamic_latent_1,dynamic_latent_2,dynamic_regime,regime_name,prod_bin,burden_bin,risk_bin,gal_bin,overflow_bin,rl_state,best_action,state_value,rl_matches_logged_action
0,adaptive_feed,13,adaptive_feed,Quality-Adapted,0.5842289461086478,0.7357204641442865,1.0,0.9150028155103344,1.0,1.0,0.4657618293765657,0.342816353771301,1.0,0.0152909581842942,8.695740516069673,4.899815388308096,1,Stress_HighRisk,3,3,3,0,3,P3_B3_R3_G0_O3,mild_temp_shift,6.557296232586732,False
0,adaptive_feed,14,adaptive_feed,Quality-Adapted,0.5842289461086478,0.6977133685869753,1.0,0.9714423169087698,1.0,1.0,0.4297267139896997,0.306781238384435,1.0,-0.0087234608683021,8.995398394876725,4.600681948901165,1,Stress_HighRisk,3,3,3,0,3,P3_B3_R3_G0_O3,mild_temp_shift,6.557296232586732,False
0,mild_temp_shift,0,no_action,Quality-Adapted,0.5842289461086478,0.9854128818114798,0.6302351432193922,0.3541100787613375,0.6515102439294187,0.4521818225230323,0.7619875670472891,0.6390420914420243,0.5794039432384471,0.3487282860244569,2.146700212004852,5.802736201392761,1,Stress_HighRisk,3,3,3,2,3,P3_B3_R3_G2_O3,perfusion_rescue,6.618670316657361,False
0,mild_temp_shift,1,no_action,Quality-Adapted,0.5842289461086478,0.96588351328297,0.6660934065450105,0.3758547472431467,0.6732549124112278,0.4810066210826538,0.7480108194792702,0.6250653438740054,0.6328393407381183,0.3248650666911263,2.6060049870942454,5.804192667881934,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,mild_temp_shift,2,no_action,Quality-Adapted,0.5842289461086478,0.9577756296701956,0.7116542976501301,0.3947398984505466,0.6921400636186277,0.5034077068775927,0.7451576234188432,0.6222121478135784,0.6678039522543946,0.3091146501036818,2.9679339815880903,5.874021792266378,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,mild_temp_shift,3,no_action,Quality-Adapted,0.5842289461086478,0.9126733287371056,0.7395241283354622,0.4522801688425317,0.7496803340106128,0.553459717890001,0.7404345136266579,0.6174890380213931,0.687793319068469,0.2821450061270751,3.5294918346533115,5.70937190335223,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,mild_temp_shift,4,no_action,Quality-Adapted,0.5842289461086478,0.8654483405045902,0.7686790082619833,0.472073198673913,0.7694733638419942,0.5965142396027074,0.7208873426461381,0.5979418670408733,0.723822708654469,0.2487138740527558,4.015948494140006,5.4958589998146845,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,mild_temp_shift,5,mild_temp_shift,Quality-Adapted,0.5842289461086478,0.7916355214039202,0.792573572815995,0.493433467295318,0.7608336324633992,0.6208961842670632,0.7473241197906693,0.6143786441854044,0.7647586488594625,0.2245380070639167,4.305814773109418,5.252673179091122,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,mild_temp_shift,6,mild_temp_shift,Quality-Adapted,0.5842289461086478,0.7354925743102768,0.8368324046195216,0.5439176092175219,0.781317774385603,0.6333363934635979,0.7577147303536115,0.6147692547483466,0.8017130863911144,0.1987438317562082,4.761284754661938,5.09980724280652,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,mild_temp_shift,7,mild_temp_shift,Quality-Adapted,0.5842289461086478,0.6658169414882433,0.8742645854822101,0.5624566135046327,0.7698567786727138,0.6764736219954937,0.7734228373645073,0.6204773617592425,0.8426613624418641,0.167771822726121,5.151065901334675,4.85220446041095,1,Stress_HighRisk,3,3,3,2,3,P3_B3_R3_G2_O3,perfusion_rescue,6.618670316657361,False
0,mild_temp_shift,8,mild_temp_shift,Quality-Adapted,0.5842289461086478,0.6016419620608834,0.9291595316312976,0.5981258371445795,0.7755260023126606,0.6808894036278824,0.7680266201634932,0.6050811445582284,0.8767911100070154,0.1336361373540961,5.617089988667322,4.606742558043991,1,Stress_HighRisk,3,3,3,2,3,P3_B3_R3_G2_O3,perfusion_rescue,6.618670316657361,False
0,mild_temp_shift,9,mild_temp_shift,Quality-Adapted,0.5842289461086478,0.5450135590892985,0.9413419791446724,0.6300933743452046,0.7774935395132857,0.7218305943370517,0.7808143426961887,0.6078688670909238,0.9252522480655012,0.1090061182922786,5.991636838077754,4.421543115405852,1,Stress_HighRisk,3,3,3,2,3,P3_B3_R3_G2_O3,perfusion_rescue,6.618670316657361,False
0,mild_temp_shift,10,mild_temp_shift,Quality-Adapted,0.5842289461086478,0.5123538141258958,0.979496619789622,0.6873435320777843,0.8047436972458654,0.7519308192194379,0.8025401243418921,0.6195946487366273,0.9449945960124476,0.0943976074608696,6.382883048854731,4.387213826212828,1,Stress_HighRisk,3,3,3,2,3,P3_B3_R3_G2_O3,perfusion_rescue,6.618670316657361,False
0,mild_temp_shift,11,mild_temp_shift,Quality-Adapted,0.5842289461086478,0.4244297334791895,1.0,0.7256627899062852,0.8130629550743662,0.7687000254889143,0.8138870634742548,0.6209415878689899,0.9776861583116344,0.0627886751953558,6.7679405105358885,4.020239198393165,1,Stress_HighRisk,3,3,3,2,3,P3_B3_R3_G2_O3,perfusion_rescue,6.618670316657361,False
0,mild_temp_shift,12,mild_temp_shift,Quality-Adapted,0.5842289461086478,0.35484384305696,1.0,0.7590214959887585,0.8164216611568395,0.802840621010875,0.8225698794097764,0.6196244038045116,1.0,0.0375699148484149,7.070695932599473,3.692466413830758,1,Stress_HighRisk,3,3,3,2,3,P3_B3_R3_G2_O3,perfusion_rescue,6.618670316657361,False
0,mild_temp_shift,13,mild_temp_shift,Quality-Adapted,0.5842289461086478,0.2808502086673191,1.0,0.792631076483537,0.820031241651618,0.8512501330361686,0.8323197670024931,0.6193742913972282,1.0,0.0114751437459383,7.358466980334414,3.2944576697611514,1,Stress_HighRisk,3,3,3,2,3,P3_B3_R3_G2_O3,perfusion_rescue,6.618670316657361,False
0,mild_temp_shift,14,mild_temp_shift,Quality-Adapted,0.5842289461086478,0.1779096757770034,1.0,0.8247586561065202,0.8221588212746012,0.8839574410264115,0.8571090402638194,0.6341635646585545,1.0,-0.0161556474385213,7.598658276859623,2.7882145441633637,1,Stress_HighRisk,2,3,3,2,3,P2_B3_R3_G2_O3,perfusion_rescue,7.682832706581127,False
0,no_action,0,no_action,Quality-Adapted,0.5842289461086478,0.9957589658009,0.5915566460789963,0.3760731659624244,0.6734733311305057,0.4390098995734936,0.7686769850024123,0.6457315093971475,0.5587285894844476,0.3632098411309,2.0085823208492495,5.820161677301321,1,Stress_HighRisk,3,3,3,2,3,P3_B3_R3_G2_O3,perfusion_rescue,6.618670316657361,False
0,no_action,1,no_action,Quality-Adapted,0.5842289461086478,0.973848921706138,0.6267449606242771,0.394300059221408,0.6917002243894893,0.4793565957808653,0.7499477508567723,0.6270022752515075,0.5973529535573294,0.3368717960989903,2.4633178539798486,5.757629883331858,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,no_action,2,no_action,Quality-Adapted,0.5842289461086478,0.9584535375119808,0.6629215620598381,0.4370973561195163,0.7344975212875976,0.5015339579433549,0.7302446866950866,0.6072992110898218,0.6305333912475631,0.3146148996941014,2.959081223890262,5.744636985572391,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,no_action,3,no_action,Quality-Adapted,0.5842289461086478,0.927425681454412,0.7129681633458306,0.4650413894507954,0.7624415546188767,0.5373122524476502,0.7101853868732884,0.5872399112680236,0.6748406120382859,0.2829408247425292,3.516977069792125,5.6648762432393065,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,no_action,4,no_action,Quality-Adapted,0.5842289461086478,0.9069866860068656,0.7453937539507136,0.4922838548775661,0.7896840200456475,0.5840142845037294,0.6991926214726064,0.5762471458673416,0.7104060627476427,0.2596483397238163,3.979672629102424,5.628562546505112,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,no_action,5,no_action,Quality-Adapted,0.5842289461086478,0.8624008016146145,0.8182431516256191,0.521400341367416,0.8188005065354973,0.6420775348379474,0.6750455648744663,0.5521000892692015,0.7490343959737359,0.2168358382473624,4.680174284054892,5.467846715142154,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,no_action,6,no_action,Quality-Adapted,0.5842289461086478,0.8058954638445265,0.859072800564204,0.5488120258291251,0.8462121909972065,0.6982092630874148,0.6640863391125595,0.5411408635072947,0.7906251079921798,0.1798609962074693,5.259559267871817,5.25284632193425,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,no_action,7,no_action,Quality-Adapted,0.5842289461086478,0.7642073736354172,0.8927349281920092,0.5955976810987557,0.892997846266837,0.7539183533725308,0.6474374872166104,0.5244920116113456,0.8337703195601589,0.1463414440773313,5.895912460362792,5.112834410652757,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,no_action,8,no_action,Quality-Adapted,0.5842289461086478,0.7223350306759238,0.9481629964623748,0.6428920652931484,0.9402922304612296,0.8071306316209347,0.632575348848275,0.5096298732430102,0.8491084881662372,0.1126512556417163,6.519585915113616,4.946273575986491,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,no_action,9,no_action,Quality-Adapted,0.5842289461086478,0.6645436215658845,0.986934461387446,0.6828211441932581,0.9802213093613394,0.8809344273439619,0.6239850221241786,0.5010395465189138,0.8724357270377401,0.0757688642200266,7.136040345157904,4.69596270670048,1,Stress_HighRisk,3,3,3,0,3,P3_B3_R3_G0_O3,mild_temp_shift,6.557296232586732,False
0,no_action,10,no_action,Quality-Adapted,0.5842289461086478,0.6109884126859195,1.0,0.7299485057796301,1.0,0.9565740768255496,0.6043110516563255,0.4813655760510607,0.9145998742997026,0.0384066913816579,7.734304139195313,4.435919739558665,1,Stress_HighRisk,3,3,3,0,3,P3_B3_R3_G0_O3,mild_temp_shift,6.557296232586732,False
0,no_action,11,no_action,Quality-Adapted,0.5842289461086478,0.5680369954665143,1.0,0.7770820672743067,1.0,1.0,0.5753259066751761,0.4523804310699114,0.932039480353536,0.0087701862071933,8.139382005153102,4.145495371252225,1,Stress_HighRisk,3,3,3,0,3,P3_B3_R3_G0_O3,mild_temp_shift,6.557296232586732,False
0,no_action,12,no_action,Quality-Adapted,0.5842289461086478,0.5092546680322715,1.0,0.8391315050013733,1.0,1.0,0.5542159872536271,0.4312705116483624,0.958586505100901,-0.0183767458004108,8.495298451685851,3.830508728233867,1,Stress_HighRisk,3,3,3,0,3,P3_B3_R3_G0_O3,mild_temp_shift,6.557296232586732,False
0,no_action,13,no_action,Quality-Adapted,0.5842289461086478,0.4567593306277656,1.0,0.8898797442142509,1.0,1.0,0.5183409661261925,0.3953954905209278,0.9844343572596675,-0.048749432589066,8.865564466476263,3.5028804228632913,1,Stress_HighRisk,3,3,3,0,3,P3_B3_R3_G0_O3,mild_temp_shift,6.557296232586732,False
0,no_action,14,no_action,Quality-Adapted,0.5842289461086478,0.3857404416680571,1.0,0.9533482042994788,1.0,1.0,0.4881951808124438,0.3652497052071791,1.0,-0.0818513755560172,9.248284996591678,3.073867022601441,1,Stress_HighRisk,3,3,3,0,3,P3_B3_R3_G0_O3,mild_temp_shift,6.557296232586732,False
0,perfusion_rescue,0,no_action,Quality-Adapted,0.5842289461086478,0.978310113409304,0.5660822609332541,0.3714395276993529,0.668839692867434,0.4502808591664736,0.7644086859457544,0.6414632103404896,0.5889135557995888,0.3565351260590835,2.0556967962715613,5.737853252865478,1,Stress_HighRisk,3,3,3,2,3,P3_B3_R3_G2_O3,perfusion_rescue,6.618670316657361,False
0,perfusion_rescue,1,no_action,Quality-Adapted,0.5842289461086478,0.955841979802876,0.611103715606463,0.4153537624868609,0.7127539276549422,0.4782729752706351,0.7575382120551215,0.6345927364498567,0.6131630698202164,0.3353377868603026,2.5415343645639745,5.713991356381594,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,perfusion_rescue,2,no_action,Quality-Adapted,0.5842289461086478,0.9502219252773376,0.6487054728690959,0.4664836468532526,0.7638838120213338,0.5014494497699542,0.7536272316966173,0.6306817560913525,0.6354759665832422,0.3220764551068092,2.983669153681253,5.786304571432655,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,perfusion_rescue,3,no_action,Quality-Adapted,0.5842289461086478,0.9580731667069368,0.6911739032446611,0.5132702213594803,0.8106703865275615,0.5448444515151971,0.7143815408895147,0.5914360652842499,0.6937659973934556,0.2944549685226221,3.6506263489397774,5.89324687933307,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,perfusion_rescue,4,no_action,Quality-Adapted,0.5842289461086478,0.9230759568507244,0.7454043952063483,0.5191735769582376,0.8165737421263188,0.5530386236859469,0.7055513724187298,0.582605896813465,0.7102850716868111,0.2704258462027723,3.97062599636196,5.767818166864028,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,False
0,perfusion_rescue,5,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.9186452848632816,0.7413322762900163,0.5336364510773712,0.8510366162454525,0.5622713547419714,0.6865983722401887,0.5636528966349239,0.6708836305400521,0.2651180999465176,4.05658866211783,5.626161441007277,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,True
0,perfusion_rescue,6,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.9041583066686982,0.7458667529036643,0.5368291894738361,0.8742293546419173,0.5723007304041824,0.662704074845241,0.5397585992399762,0.6324677831932441,0.2535985736161429,4.157704453503223,5.417173647548706,1,Stress_HighRisk,3,3,3,1,3,P3_B3_R3_G1_O3,perfusion_rescue,6.690796369991263,True
0,perfusion_rescue,7,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.8485924947630505,0.7455217589275666,0.5545021263665415,0.9119022915346228,0.5869226482077278,0.6245649317074137,0.5016194561021489,0.5913947369696371,0.2251630926040869,4.420273167649885,4.9431190599535695,1,Stress_HighRisk,3,3,3,0,3,P3_B3_R3_G0_O3,mild_temp_shift,6.557296232586732,False
0,perfusion_rescue,8,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.814002740844418,0.735630552465348,0.5697813936883636,0.9471815588564448,0.6007179666825698,0.6067357072520204,0.4837902316467556,0.5392468483944717,0.2125460117074745,4.517080781194096,4.608747827389101,1,Stress_HighRisk,3,3,3,0,3,P3_B3_R3_G0_O3,mild_temp_shift,6.557296232586732,False
0,perfusion_rescue,9,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.7883053948446394,0.7281799862856189,0.57404218629397,0.9714423514620512,0.6044227632391087,0.5672860063521192,0.4443405307468544,0.4999776928602659,0.1948439543754866,4.641735709429848,4.28289086835621,1,Stress_HighRisk,3,3,3,0,3,P3_B3_R3_G0_O3,mild_temp_shift,6.557296232586732,False
0,perfusion_rescue,10,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.7714840469289544,0.7242099756032933,0.579101717191937,0.9965018823600184,0.6074591383985186,0.5402770353538127,0.4173315597485479,0.4302115502932178,0.1861568381399574,4.650879767457994,3.985894496678735,1,Stress_HighRisk,3,3,3,0,3,P3_B3_R3_G0_O3,mild_temp_shift,6.557296232586732,False
0,perfusion_rescue,11,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.7407006462546571,0.7005629361080095,0.5871119671918799,1.0,0.600340299283467,0.5112622708987772,0.3883167952935124,0.3834344013203572,0.1749101389143334,4.627211689673084,3.6243164982853258,1,Stress_HighRisk,3,3,3,0,3,P3_B3_R3_G0_O3,mild_temp_shift,6.557296232586732,False
0,perfusion_rescue,12,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.693125685168719,0.6404484885933784,0.5886771031418467,1.0,0.6093126084475474,0.4978452557281958,0.374899780122931,0.3127609476210822,0.1695360616022955,4.434522779919557,3.122298787677232,1,Stress_HighRisk,3,3,3,0,2,P3_B3_R3_G0_O2,perfusion_rescue,3.571956713818723,True
0,perfusion_rescue,13,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.663091515474091,0.6366207292506368,0.5839705016830397,1.0,0.6069161843264363,0.4778620497483332,0.3549165741430684,0.2710321519542777,0.157731727050244,4.424666183564141,2.814965071239883,1,Stress_HighRisk,3,3,3,0,2,P3_B3_R3_G0_O2,perfusion_rescue,3.571956713818723,True
0,perfusion_rescue,14,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.5952263426561402,0.5828394237464474,0.5903541568231119,1.0,0.6091733500967856,0.4620317912984359,0.3390863156931711,0.2176627146928246,0.1438974756614975,4.3249741628365985,2.2401467823063883,1,Stress_HighRisk,3,3,3,0,1,P3_B3_R3_G0_O1,no_action,0.0,False
0,rule_based,0,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.9927994401240716,0.4974317034315469,0.3605017511664715,0.6779019163345527,0.3828377705561151,0.7561482913064403,0.6332028157011755,0.5240693580458089,0.3815690760285553,1.5530270505507184,5.623364948085849,1,Stress_HighRisk,3,3,2,1,3,P3_B3_R2_G1_O3,perfusion_rescue,6.8911720808527415,True
0,rule_based,1,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.9867015914446482,0.4661358078155919,0.3645174567180141,0.7019176218860953,0.3502366516903512,0.751297419693282,0.6283519440880172,0.4812627247889213,0.3900729656269587,1.369902566692363,5.487164960796917,1,Stress_HighRisk,3,3,2,1,3,P3_B3_R2_G1_O3,perfusion_rescue,6.8911720808527415,True
0,rule_based,2,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.9493181308179282,0.4312393956985775,0.3936387434551679,0.7510389086232491,0.3178897819600864,0.7263207002614351,0.6033752246561703,0.4428768459504409,0.3823030321300587,1.4060473380845269,5.147336610145312,1,Stress_HighRisk,3,3,2,1,3,P3_B3_R2_G1_O3,perfusion_rescue,6.8911720808527415,True
0,rule_based,3,stress_mitigation,Quality-Adapted,0.5842289461086478,0.9351803845821258,0.4810365835166864,0.3861345578309121,0.7435347229989933,0.3259446540753948,0.7315381479730375,0.5935926723677727,0.4422804218734685,0.3692493660579832,1.5616147970969658,5.105027693744789,1,Stress_HighRisk,3,3,2,1,3,P3_B3_R2_G1_O3,perfusion_rescue,6.8911720808527415,False
0,rule_based,4,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.9254614955334248,0.420572506067233,0.3599925955190134,0.7373927606870945,0.3022245100807159,0.7245128558385641,0.5865673802332992,0.3771625680816566,0.3810003042964317,1.1543851683973323,4.841224240873137,1,Stress_HighRisk,3,3,2,1,3,P3_B3_R2_G1_O3,perfusion_rescue,6.8911720808527415,True
0,rule_based,5,stress_mitigation,Quality-Adapted,0.5842289461086478,0.9012090852170906,0.4144416225477341,0.3042115339908749,0.681611699158956,0.2996632978048292,0.721361116477843,0.5684156408725781,0.4053068701873586,0.3693469062578541,1.041733722046457,4.684191081597363,1,Stress_HighRisk,3,3,2,1,3,P3_B3_R2_G1_O3,perfusion_rescue,6.8911720808527415,False
0,rule_based,6,stress_mitigation,Quality-Adapted,0.5842289461086478,0.9077065957570236,0.4419611418290904,0.2517856531262591,0.6291858182943402,0.2974745009923144,0.7270044411447606,0.5590589655394957,0.4189190589635768,0.366067075676456,0.9274909209068838,4.728472251489855,1,Stress_HighRisk,3,3,2,1,3,P3_B3_R2_G1_O3,perfusion_rescue,6.8911720808527415,False
0,rule_based,7,stress_mitigation,Quality-Adapted,0.5842289461086478,0.9199314847612332,0.4558681269911431,0.1981397874246555,0.5755399525927365,0.2976678281814852,0.7453608990149003,0.5624154234096355,0.4359878389027795,0.3704345532001232,0.7315077108595353,4.8316013058204215,1,Stress_HighRisk,3,3,2,1,3,P3_B3_R2_G1_O3,perfusion_rescue,6.8911720808527415,False
0,rule_based,8,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.8950528449408095,0.4083260750710852,0.1862735908177669,0.5836737559858479,0.2770680520627603,0.7416412680331351,0.5586957924278703,0.3962296739439189,0.3744530245293428,0.4981112136377132,4.568539525122797,1,Stress_HighRisk,3,3,2,1,3,P3_B3_R2_G1_O3,perfusion_rescue,6.8911720808527415,True
0,rule_based,9,stress_mitigation,Quality-Adapted,0.5842289461086478,0.8851209409752924,0.4327394112490152,0.137270001807521,0.534670166975602,0.2544284983244503,0.7649443250878184,0.5669988494825535,0.396812207862396,0.3763876666172564,0.2775489018504153,4.557053622558042,3,Burdened_LowQuality,3,3,1,2,3,P3_B3_R1_G2_O3,perfusion_rescue,7.3549776738394295,False
0,rule_based,10,stress_mitigation,Quality-Adapted,0.5842289461086478,0.8710313890166367,0.4567282998027506,0.1103604033327589,0.50776056850084,0.2320624491705246,0.776076394945659,0.5631309193403942,0.4010802188717867,0.3725511772145634,0.2022095827423967,4.511779714516765,3,Burdened_LowQuality,3,3,1,2,3,P3_B3_R1_G2_O3,perfusion_rescue,7.3549776738394295,False
0,rule_based,11,perfusion_rescue,Quality-Adapted,0.5842289461086478,0.8575762332906268,0.4348906289725857,0.125549471787133,0.542949636955214,0.1816724259060165,0.7681734953329359,0.555228019727671,0.3521516406805267,0.3789853553038739,0.0577205507549869,4.340477752203975,3,Burdened_LowQuality,3,3,1,2,2,P3_B3_R1_G2_O2,stress_mitigation,7.237952209482275,False
0,rule_based,12,stress_mitigation,Quality-Adapted,0.5842289461086478,0.8591181699472501,0.4673876650017551,0.0560284002165193,0.4734285653846004,0.1689932386594078,0.7848908265602458,0.5569453509549809,0.3788182354539012,0.377562621713767,-0.1349650453851979,4.41160857426248,2,Productive_Rescued,3,3,1,2,3,P3_B3_R1_G2_O3,perfusion_rescue,7.3549776738394295,False
