clone_id,overall_score,score_productivity,score_quality,score_stability,omics_score,rl_robustness_score,decision,bottleneck,recommended_intervention,post_engineering_score,engineering_gain,success_probability,off_target_risk,engineering_complexity,engineering_success,realized_gain,engineering_confidence,expected_net_benefit,portfolio_group,titer_before_g_L,qp_before_pg_cell_day,stability_before_pct,quality_before_pct,experimental_outcome,response_multiplier,base_titer_frac,base_qp_frac,base_stability_delta,base_quality_delta,titer_after_g_L,qp_after_pg_cell_day,stability_after_pct,quality_after_pct,delta_titer_g_L,delta_qp_pg_cell_day,delta_stability_pct,delta_quality_pct,experimental_roi_score,engineering_result_class,nb18_overall_score,nb18_score_productivity,nb18_score_quality,nb18_score_stability,nb18_omics_score,nb18_rl_robustness_score,nb18_decision,risk_overall_score,risk_score_productivity,risk_score_quality,risk_score_stability,risk_omics_score,risk_rl_robustness_score,risk_decision,risk_bottleneck,risk_recommended_intervention,risk_post_engineering_score,risk_engineering_gain,risk_success_probability,risk_off_target_risk,risk_engineering_complexity,risk_engineering_success,risk_realized_gain,risk_engineering_confidence,risk_expected_net_benefit,risk_portfolio_group,learn_overall_score,learn_score_productivity,learn_score_quality,learn_score_stability,learn_omics_score,learn_rl_robustness_score,learn_decision,learn_bottleneck,learn_recommended_intervention,learn_post_engineering_score,learn_engineering_gain,learn_success_probability,learn_off_target_risk,learn_engineering_complexity,learn_engineering_success,learn_realized_gain,learn_engineering_confidence,learn_expected_net_benefit,learn_portfolio_group,learn_titer_before_g_L,learn_qp_before_pg_cell_day,learn_stability_before_pct,learn_quality_before_pct,learn_experimental_outcome,learn_response_multiplier,learn_base_titer_frac,learn_base_qp_frac,learn_base_stability_delta,learn_base_quality_delta,learn_titer_after_g_L,learn_qp_after_pg_cell_day,learn_stability_after_pct,learn_quality_after_pct,learn_delta_titer_g_L,learn_delta_qp_pg_cell_day,learn_delta_stability_pct,learn_delta_quality_pct,learn_experimental_roi_score,learn_engineering_result_class,learn_predicted_score,learn_observed_score,learn_prediction_error,learn_observed_success,pareto_selected,score_titer_final,score_qp_final,score_stability_final,score_quality_final,score_roi_final,score_pareto_final,score_learning_final,final_sdl_score,pareto_label,clone_archetype,clone_archetype_reason,upstream_process_strategy,final_platform_recommendation
CLONE_2985,37.408394236212494,0.5415831695166421,84.3428719936895,84.07638191190844,18.858403835466035,64.01719122552647,Engineer,productivity,XBP1s_secretory_support,53.45684163523942,16.048447399026927,0.8,0.15,0.4,True,16.048447399026927,0.408,12.838757919221544,High Gain / Low Risk,1.470635083354198,7.554881862542896,91.29370083332968,89.41705492911719,strong_success,1.0,0.14,0.16,1.0,0.5,1.6247508770513852,8.265847428391494,91.50220761343304,88.8618414479429,0.1541157936971871,0.710965565848598,0.2085067801033489,-0.5552134811742917,0.1728290138189198,Neutral / Small Change,37.408394236212494,0.5415831695166421,84.3428719936895,84.07638191190844,18.858403835466035,64.01719122552647,Engineer,37.408394236212494,0.5415831695166421,84.3428719936895,84.07638191190844,18.858403835466035,64.01719122552647,Engineer,productivity,XBP1s_secretory_support,53.45684163523942,16.048447399026927,0.8,0.15,0.4,True,16.048447399026927,0.408,12.838757919221544,High Gain / Low Risk,37.408394236212494,0.5415831695166421,84.3428719936895,84.07638191190844,18.858403835466035,64.01719122552647,Engineer,productivity,XBP1s_secretory_support,53.45684163523942,16.048447399026927,0.8,0.15,0.4,True,16.048447399026927,0.408,12.838757919221544,High Gain / Low Risk,1.470635083354198,7.554881862542896,91.29370083332968,89.41705492911719,strong_success,1.0,0.14,0.16,1.0,0.5,1.6247508770513852,8.265847428391494,91.50220761343304,88.8618414479429,0.1541157936971871,0.710965565848598,0.2085067801033489,-0.5552134811742917,0.1728290138189198,Neutral / Small Change,53.45684163523942,53.62967064905834,0.1728290138189194,0,1,11.397601421684172,12.157517654363113,46.09763401207235,43.974205355469735,54.46091657933145,100,97.4400291948938,45.10890011564876,Pareto-selected,DEVELOPMENT,Moderate candidate requiring engineering or process optimization,Engineering-Supported Fed-Batch,Engineer / Optimize
CLONE_2723,36.58784564596918,7.876118997274227,73.24225850733987,84.23722962463773,20.136671640494168,69.21444077112446,Engineer,productivity,XBP1s_secretory_support,53.83924168266053,17.251396036691347,0.8,0.15,0.4,True,17.251396036691347,0.408,13.801116829353075,High Gain / Low Risk,1.9877304544501295,8.127944830966412,91.54097299061203,88.86161738311782,partial_success,0.5,0.14,0.16,1.0,0.5,2.1930664028857474,6.947294729583369,91.38909229054931,91.13651899064412,0.2053359484356178,-1.1806501013830424,-0.1518807000627191,2.274901607526317,0.0650527535210171,Neutral / Small Change,36.58784564596918,7.876118997274227,73.24225850733987,84.23722962463773,20.136671640494168,69.21444077112446,Engineer,36.58784564596918,7.876118997274227,73.24225850733987,84.23722962463773,20.136671640494168,69.21444077112446,Engineer,productivity,XBP1s_secretory_support,53.83924168266053,17.251396036691347,0.8,0.15,0.4,True,17.251396036691347,0.408,13.801116829353075,High Gain / Low Risk,36.58784564596918,7.876118997274227,73.24225850733987,84.23722962463773,20.136671640494168,69.21444077112446,Engineer,productivity,XBP1s_secretory_support,53.83924168266053,17.251396036691347,0.8,0.15,0.4,True,17.251396036691347,0.408,13.801116829353075,High Gain / Low Risk,1.9877304544501295,8.127944830966412,91.54097299061203,88.86161738311782,partial_success,0.5,0.14,0.16,1.0,0.5,2.1930664028857474,6.947294729583369,91.38909229054931,91.13651899064412,0.2053359484356178,-1.1806501013830424,-0.1518807000627191,2.274901607526317,0.0650527535210171,Neutral / Small Change,53.83924168266053,53.904294436181544,0.0650527535210159,0,1,20.974723061066562,8.693355930635176,45.340586842970495,55.41600844116621,53.44324333571463,100,99.37690062086628,48.16148103223571,Pareto-selected,DEVELOPMENT,Moderate candidate requiring engineering or process optimization,Engineering-Supported Fed-Batch,Engineer / Optimize
CLONE_3826,38.033421335417245,3.718850756284927,84.55868473297087,89.59682742685048,19.077136366064,65.41596809817591,Engineer,productivity,XBP1s_secretory_support,51.708813932746665,13.67539259732942,0.8,0.15,0.4,True,13.67539259732942,0.408,10.940314077863537,Other,1.3328666124804234,11.052592480243574,95.98408440326897,89.38205212864223,strong_success,1.0,0.14,0.16,1.0,0.5,1.2310092982044627,14.168190789595748,98.1370518890683,88.73260553423808,-0.1018573142759606,3.1155983093521744,2.152967485799337,-0.6494465944041536,0.030380694252415,Neutral / Small Change,38.033421335417245,3.718850756284927,84.55868473297087,89.59682742685048,19.077136366064,65.41596809817591,Engineer,38.033421335417245,3.718850756284927,84.55868473297087,89.59682742685048,19.077136366064,65.41596809817591,Engineer,productivity,XBP1s_secretory_support,51.708813932746665,13.67539259732942,0.8,0.15,0.4,True,13.67539259732942,0.408,10.940314077863537,Other,38.033421335417245,3.718850756284927,84.55868473297087,89.59682742685048,19.077136366064,65.41596809817591,Engineer,productivity,XBP1s_secretory_support,51.708813932746665,13.67539259732942,0.8,0.15,0.4,True,13.67539259732942,0.408,10.940314077863537,Other,1.3328666124804234,11.052592480243574,95.98408440326897,89.38205212864223,strong_success,1.0,0.14,0.16,1.0,0.5,1.2310092982044627,14.168190789595748,98.1370518890683,88.73260553423808,-0.1018573142759606,3.1155983093521744,2.152967485799337,-0.6494465944041536,0.030380694252415,Neutral / Small Change,51.708813932746665,51.73919462699908,0.0303806942524147,0,1,4.762359511720067,27.664423044390954,90.50267082096082,43.32413876429276,53.1158537332064,100,100.0,55.012875711159374,Pareto-selected,DEVELOPMENT,Moderate candidate requiring engineering or process optimization,Engineering-Supported Fed-Batch,Engineer / Optimize
CLONE_3007,38.97662864942185,0.0408174237186011,92.65342154035692,99.22494867529066,11.224678860092911,51.81611294793402,Engineer,productivity,XBP1s_secretory_support,54.3520535909399,15.375424941518055,0.8,0.15,0.4,True,15.375424941518055,0.408,12.300339953214444,Other,1.361468988875687,7.24289701475732,98.36298271592982,91.11073492136534,strong_success,1.0,0.14,0.16,1.0,0.5,1.4334905310201485,7.791544079927608,99.55610938041934,89.20795832717691,0.0720215421444614,0.5486470651702877,1.193126664489526,-1.902776594188424,-0.6720519061668605,Neutral / Small Change,38.97662864942185,0.0408174237186011,92.65342154035692,99.22494867529066,11.224678860092911,51.81611294793402,Engineer,38.97662864942185,0.0408174237186011,92.65342154035692,99.22494867529066,11.224678860092911,51.81611294793402,Engineer,productivity,XBP1s_secretory_support,54.3520535909399,15.375424941518055,0.8,0.15,0.4,True,15.375424941518055,0.408,12.300339953214444,Other,38.97662864942185,0.0408174237186011,92.65342154035692,99.22494867529066,11.224678860092911,51.81611294793402,Engineer,productivity,XBP1s_secretory_support,54.3520535909399,15.375424941518055,0.8,0.15,0.4,True,15.375424941518055,0.408,12.300339953214444,Other,1.361468988875687,7.24289701475732,98.36298271592982,91.11073492136534,strong_success,1.0,0.14,0.16,1.0,0.5,1.4334905310201485,7.791544079927608,99.55610938041934,89.20795832717691,0.0720215421444614,0.5486470651702877,1.193126664489526,-1.902776594188424,-0.6720519061668605,Neutral / Small Change,54.3520535909399,53.68000168477304,-0.6720519061668639,0,1,8.174526359565627,10.911406287961302,100.0,45.71519989315203,46.48316058802777,100,88.4683822597767,53.62405048386058,Pareto-selected,DEVELOPMENT,Moderate candidate requiring engineering or process optimization,Hold / Reassess,Engineer / Optimize
CLONE_1591,39.03313688234016,4.477601471727066,97.7253650728653,83.17502572557218,21.86211444081412,60.42232576645873,Engineer,productivity,XBP1s_secretory_support,52.083301217314094,13.050164334973935,0.8,0.15,0.4,True,13.050164334973935,0.408,10.44013146797915,Other,1.2926506154580952,10.081000409742252,93.43731401112156,98.85024195247564,strong_success,1.0,0.14,0.16,1.0,0.5,1.1228212073500607,12.134721927549364,95.51041718767468,100.0,-0.1698294081080344,2.053721517807112,2.0731031765531185,1.1497580475243725,-0.7206870481606359,Neutral / Small Change,39.03313688234016,4.477601471727066,97.7253650728653,83.17502572557218,21.86211444081412,60.42232576645873,Engineer,39.03313688234016,4.477601471727066,97.7253650728653,83.17502572557218,21.86211444081412,60.42232576645873,Engineer,productivity,XBP1s_secretory_support,52.083301217314094,13.050164334973935,0.8,0.15,0.4,True,13.050164334973935,0.408,10.44013146797915,Other,39.03313688234016,4.477601471727066,97.7253650728653,83.17502572557218,21.86211444081412,60.42232576645873,Engineer,productivity,XBP1s_secretory_support,52.083301217314094,13.050164334973935,0.8,0.15,0.4,True,13.050164334973935,0.408,10.44013146797915,Other,1.2926506154580952,10.081000409742252,93.43731401112156,98.85024195247564,strong_success,1.0,0.14,0.16,1.0,0.5,1.1228212073500607,12.134721927549364,95.51041718767468,100.0,-0.1698294081080344,2.053721517807112,2.0731031765531185,1.1497580475243725,-0.7206870481606359,Neutral / Small Change,52.083301217314094,51.36261416915346,-0.7206870481606344,0,1,2.9391988572157155,22.322001004937256,72.9233870045791,100.0,46.023925107322064,100,87.59434917897141,56.882644751728904,Pareto-selected,DEVELOPMENT,Moderate candidate requiring engineering or process optimization,Hold / Reassess,Engineer / Optimize
CLONE_1045,36.39676478792112,4.308824275696624,85.60261158814707,85.97182991114532,15.712736197633747,64.28856753268586,Engineer,productivity,XBP1s_secretory_support,51.69335156346233,15.296586775541208,0.8,0.15,0.4,True,15.296586775541208,0.408,12.237269420432966,Other,1.565014560727482,9.23480352506225,91.98386633318168,92.58013130176111,partial_success,0.5,0.14,0.16,1.0,0.5,1.5471816920092527,9.82401600883395,91.66979455839152,93.75040712781562,-0.0178328687182292,0.5892124837716999,-0.3140717747901504,1.1702758260545068,-0.9750844466667246,Neutral / Small Change,36.39676478792112,4.308824275696624,85.60261158814707,85.97182991114532,15.712736197633747,64.28856753268586,Engineer,36.39676478792112,4.308824275696624,85.60261158814707,85.97182991114532,15.712736197633747,64.28856753268586,Engineer,productivity,XBP1s_secretory_support,51.69335156346233,15.296586775541208,0.8,0.15,0.4,True,15.296586775541208,0.408,12.237269420432966,Other,36.39676478792112,4.308824275696624,85.60261158814707,85.97182991114532,15.712736197633747,64.28856753268586,Engineer,productivity,XBP1s_secretory_support,51.69335156346233,15.296586775541208,0.8,0.15,0.4,True,15.296586775541208,0.408,12.237269420432966,Other,1.565014560727482,9.23480352506225,91.98386633318168,92.58013130176111,partial_success,0.5,0.14,0.16,1.0,0.5,1.5471816920092527,9.82401600883395,91.66979455839152,93.75040712781562,-0.0178328687182292,0.5892124837716999,-0.3140717747901504,1.1702758260545068,-0.9750844466667246,Neutral / Small Change,51.69335156346233,50.7182671167956,-0.9750844466667274,0,1,10.09042347766161,16.251209139249095,47.21924352548593,68.56406692071599,43.62178733607476,100,83.02251628510203,46.84865517174195,Pareto-selected,DEVELOPMENT,Moderate candidate requiring engineering or process optimization,Hold / Reassess,Engineer / Optimize
CLONE_3546,36.07501202943109,0.0614510716758461,91.01265467237091,84.06217322483862,18.722093888674944,46.95945521132116,Engineer,productivity,XBP1s_secretory_support,54.22010185363747,18.14508982420638,0.8,0.15,0.4,False,1.5626984053187771,0.408,14.516071859365104,High Gain / Low Risk,1.7087087816095896,8.742455553953098,95.71599762785974,90.01034849327333,negative_tradeoff,-0.35,0.14,0.16,1.0,0.5,1.7818018442141144,8.755630401201557,97.89527647967554,87.1241236414315,0.0730930626045247,0.0131748472484591,2.179278851815809,-2.886224851841831,-0.984087090821232,Neutral / Small Change,36.07501202943109,0.0614510716758461,91.01265467237091,84.06217322483862,18.722093888674944,46.95945521132116,Engineer,36.07501202943109,0.0614510716758461,91.01265467237091,84.06217322483862,18.722093888674944,46.95945521132116,Engineer,productivity,XBP1s_secretory_support,54.22010185363747,18.14508982420638,0.8,0.15,0.4,False,1.5626984053187771,0.408,14.516071859365104,High Gain / Low Risk,36.07501202943109,0.0614510716758461,91.01265467237091,84.06217322483862,18.722093888674944,46.95945521132116,Engineer,productivity,XBP1s_secretory_support,54.22010185363747,18.14508982420638,0.8,0.15,0.4,False,1.5626984053187771,0.408,14.516071859365104,High Gain / Low Risk,1.7087087816095896,8.742455553953098,95.71599762785974,90.01034849327333,negative_tradeoff,-0.35,0.14,0.16,1.0,0.5,1.7818018442141144,8.755630401201557,97.89527647967554,87.1241236414315,0.0730930626045247,0.0131748472484591,2.179278851815809,-2.886224851841831,-0.984087090821232,Neutral / Small Change,54.22010185363747,53.23601476281624,-0.9840870908212338,0,1,14.044187952805057,13.444297795100745,88.88454000921067,35.23335106409584,43.536780210641744,100,82.8607277411976,50.52714371646657,Pareto-selected,DEVELOPMENT,Moderate candidate requiring engineering or process optimization,Hold / Reassess,Engineer / Optimize
CLONE_1502,38.351938273877906,0.038590956455226,90.11375279528076,79.62145340944788,27.157775393973083,56.74354879475438,Engineer,productivity,XBP1s_secretory_support,53.03589012283548,14.683951848957577,0.8,0.15,0.4,True,14.683951848957577,0.408,11.747161479166062,Other,1.2749235289424583,10.074348151057574,90.45030739428628,90.86670352375654,partial_success,0.5,0.14,0.16,1.0,0.5,1.1768262049839475,12.381460720206348,90.79592371830834,89.33089903606052,-0.098097323958511,2.3071125691487744,0.3456163240220604,-1.5358044876960264,-1.098058091097315,Neutral / Small Change,38.351938273877906,0.038590956455226,90.11375279528076,79.62145340944788,27.157775393973083,56.74354879475438,Engineer,38.351938273877906,0.038590956455226,90.11375279528076,79.62145340944788,27.157775393973083,56.74354879475438,Engineer,productivity,XBP1s_secretory_support,53.03589012283548,14.683951848957577,0.8,0.15,0.4,True,14.683951848957577,0.408,11.747161479166062,Other,38.351938273877906,0.038590956455226,90.11375279528076,79.62145340944788,27.157775393973083,56.74354879475438,Engineer,productivity,XBP1s_secretory_support,53.03589012283548,14.683951848957577,0.8,0.15,0.4,True,14.683951848957577,0.408,11.747161479166062,Other,1.2749235289424583,10.074348151057574,90.45030739428628,90.86670352375654,partial_success,0.5,0.14,0.16,1.0,0.5,1.1768262049839475,12.381460720206348,90.79592371830834,89.33089903606052,-0.098097323958511,2.3071125691487744,0.3456163240220604,-1.5358044876960264,-1.098058091097315,Neutral / Small Change,53.03589012283548,51.93783203173817,-1.0980580910973146,0,1,3.8492785716753115,22.970244402454693,41.37068624093803,46.33360111963607,42.46061337010912,100,80.81252924911709,41.766884052758904,Pareto-selected,REJECT,Low priority based on final SDL profile,Hold / Reassess,Reject
CLONE_1145,36.4493628184423,1.2117925410167203,72.28456781967898,91.65976397459272,20.27560240857222,66.80426479823677,Engineer,productivity,XBP1s_secretory_support,51.74808543860469,15.298722620162389,0.8,0.15,0.4,True,15.298722620162389,0.408,12.238978096129912,Other,1.4104299545711347,10.012825257913748,91.9999688262444,83.79301189959271,partial_success,0.5,0.14,0.16,1.0,0.5,1.3826853786117832,11.987582298477534,90.0769127131688,82.56813196108835,-0.0277445759593515,1.974757040563787,-1.9230561130756172,-1.2248799385043585,-1.224086396231534,Neutral / Small Change,36.4493628184423,1.2117925410167203,72.28456781967898,91.65976397459272,20.27560240857222,66.80426479823677,Engineer,36.4493628184423,1.2117925410167203,72.28456781967898,91.65976397459272,20.27560240857222,66.80426479823677,Engineer,productivity,XBP1s_secretory_support,51.74808543860469,15.298722620162389,0.8,0.15,0.4,True,15.298722620162389,0.408,12.238978096129912,Other,36.4493628184423,1.2117925410167203,72.28456781967898,91.65976397459272,20.27560240857222,66.80426479823677,Engineer,productivity,XBP1s_secretory_support,51.74808543860469,15.298722620162389,0.8,0.15,0.4,True,15.298722620162389,0.408,12.238978096129912,Other,1.4104299545711347,10.012825257913748,91.9999688262444,83.79301189959271,partial_success,0.5,0.14,0.16,1.0,0.5,1.3826853786117832,11.987582298477534,90.0769127131688,82.56813196108835,-0.0277445759593515,1.974757040563787,-1.9230561130756172,-1.2248799385043585,-1.224086396231534,Neutral / Small Change,51.74808543860469,50.523999042373156,-1.2240863962315345,0,1,7.318369695874396,21.93542906774058,36.558559712744476,12.31636230943761,41.27059588649108,100,78.54764621825765,35.89497879877538,Pareto-selected,REJECT,Low priority based on final SDL profile,Hold / Reassess,Reject
CLONE_2526,38.48366779432967,0.2596936242508691,80.62117658862171,84.94678667889718,27.089179691605676,68.4514136635278,Engineer,productivity,XBP1s_secretory_support,52.95800555366082,14.47433775933115,0.8,0.15,0.4,True,14.47433775933115,0.408,11.57947020746492,Other,1.2597769011289377,6.72925795914836,91.22025853044684,90.03460835482166,strong_success,1.0,0.14,0.16,1.0,0.5,1.227910447165024,6.760274571336993,91.12561822479628,91.11489399552208,-0.0318664539639135,0.0310166121886323,-0.0946403056505573,1.08028564070041,-1.3899103306356655,Neutral / Small Change,38.48366779432967,0.2596936242508691,80.62117658862171,84.94678667889718,27.089179691605676,68.4514136635278,Engineer,38.48366779432967,0.2596936242508691,80.62117658862171,84.94678667889718,27.089179691605676,68.4514136635278,Engineer,productivity,XBP1s_secretory_support,52.95800555366082,14.47433775933115,0.8,0.15,0.4,True,14.47433775933115,0.408,11.57947020746492,Other,38.48366779432967,0.2596936242508691,80.62117658862171,84.94678667889718,27.089179691605676,68.4514136635278,Engineer,productivity,XBP1s_secretory_support,52.95800555366082,14.47433775933115,0.8,0.15,0.4,True,14.47433775933115,0.408,11.57947020746492,Other,1.2597769011289377,6.72925795914836,91.22025853044684,90.03460835482166,strong_success,1.0,0.14,0.16,1.0,0.5,1.227910447165024,6.760274571336993,91.12561822479628,91.11489399552208,-0.0318664539639135,0.0310166121886323,-0.0946403056505573,1.08028564070041,-1.3899103306356655,Neutral / Small Change,52.95800555366082,51.56809522302515,-1.389910330635665,0,1,4.710138391588852,8.202008050229438,43.57723338629413,55.307233051568936,39.70480968526362,100,75.56758697884885,40.7111001872576,Pareto-selected,REJECT,Low priority based on final SDL profile,Hold / Reassess,Reject
CLONE_3269,39.71449448177784,3.635013515382711,88.24408909545937,87.79429461395057,26.77414261882441,66.74153417363561,Advance with Monitoring,productivity,XBP1s_secretory_support,57.29961456894977,17.58512008717193,0.8,0.15,0.4,True,17.58512008717193,0.408,14.068096069737544,High Gain / Low Risk,1.8173906866656269,7.72351590813305,94.07605709632472,89.72516134485389,neutral,0.05,0.14,0.16,1.0,0.5,1.9304461720994837,6.670781901219454,94.36172595359234,87.6971442884246,0.1130554854338568,-1.0527340069135969,0.2856688572676233,-2.0280170564292916,-1.5627835704677209,Neutral / Small Change,39.71449448177784,3.635013515382711,88.24408909545937,87.79429461395057,26.77414261882441,66.74153417363561,Advance with Monitoring,39.71449448177784,3.635013515382711,88.24408909545937,87.79429461395057,26.77414261882441,66.74153417363561,Advance with Monitoring,productivity,XBP1s_secretory_support,57.29961456894977,17.58512008717193,0.8,0.15,0.4,True,17.58512008717193,0.408,14.068096069737544,High Gain / Low Risk,39.71449448177784,3.635013515382711,88.24408909545937,87.79429461395057,26.77414261882441,66.74153417363561,Advance with Monitoring,productivity,XBP1s_secretory_support,57.29961456894977,17.58512008717193,0.8,0.15,0.4,True,17.58512008717193,0.408,14.068096069737544,High Gain / Low Risk,1.8173906866656269,7.72351590813305,94.07605709632472,89.72516134485389,neutral,0.05,0.14,0.16,1.0,0.5,1.9304461720994837,6.670781901219454,94.36172595359234,87.6971442884246,0.1130554854338568,-1.0527340069135969,0.2856688572676233,-2.0280170564292916,-1.5627835704677209,Neutral / Small Change,57.29961456894977,55.73683099848205,-1.5627835704677224,0,1,16.549107745507204,7.966888829999846,65.23553866746198,38.115689014796146,38.0724606853247,100,72.46084308533753,44.322646336379464,Pareto-selected,DEVELOPMENT,Moderate candidate requiring engineering or process optimization,Hold / Reassess,Engineer / Optimize
CLONE_2827,36.94011997976733,1.313676935607998,85.72325452205435,89.85101877814715,22.365906196841983,54.562154071687175,Engineer,productivity,XBP1s_secretory_support,53.66196515918706,16.72184517941973,0.8,0.15,0.4,True,16.72184517941973,0.408,13.377476143535786,High Gain / Low Risk,1.5934144942078663,8.049058666066925,94.6654976800557,91.9509517605332,failure,-0.1,0.14,0.16,1.0,0.5,1.5861208440069945,7.605564498416827,94.65708058832554,92.31134040648595,-0.0072936502008722,-0.4434941676500976,-0.008417091730152,0.3603886459527814,-1.6364528136413792,Neutral / Small Change,36.94011997976733,1.313676935607998,85.72325452205435,89.85101877814715,22.365906196841983,54.562154071687175,Engineer,36.94011997976733,1.313676935607998,85.72325452205435,89.85101877814715,22.365906196841983,54.562154071687175,Engineer,productivity,XBP1s_secretory_support,53.66196515918706,16.72184517941973,0.8,0.15,0.4,True,16.72184517941973,0.408,13.377476143535786,High Gain / Low Risk,36.94011997976733,1.313676935607998,85.72325452205435,89.85101877814715,22.365906196841983,54.562154071687175,Engineer,productivity,XBP1s_secretory_support,53.66196515918706,16.72184517941973,0.8,0.15,0.4,True,16.72184517941973,0.408,13.377476143535786,High Gain / Low Risk,1.5934144942078663,8.049058666066925,94.6654976800557,91.9509517605332,failure,-0.1,0.14,0.16,1.0,0.5,1.5861208440069945,7.605564498416827,94.65708058832554,92.31134040648595,-0.0072936502008722,-0.4434941676500976,-0.008417091730152,0.3603886459527814,-1.6364528136413792,Neutral / Small Change,53.66196515918706,52.025512345545685,-1.6364528136413767,0,1,10.746617050183263,10.422792258164122,67.21225927794652,61.32545057025087,37.37684165523303,100,71.13691653897503,47.20538750930901,Pareto-selected,DEVELOPMENT,Moderate candidate requiring engineering or process optimization,Hold / Reassess,Engineer / Optimize
CLONE_1719,37.14808712493222,0.8995774558454848,92.18441931629852,73.06057959154926,21.74014282252951,61.871973206801755,Engineer,productivity,XBP1s_secretory_support,52.559321675881854,15.411234550949636,0.8,0.15,0.4,True,15.411234550949636,0.408,12.32898764075971,Other,1.4088831916609783,7.329516310179975,88.35526079891787,91.59284868539318,partial_success,0.5,0.14,0.16,1.0,0.5,1.392288495809736,7.164133434830629,88.99944121451473,89.94939311480402,-0.0165946958512424,-0.165382875349346,0.644180415596864,-1.643455570589154,-1.8818060807676191,Neutral / Small Change,37.14808712493222,0.8995774558454848,92.18441931629852,73.06057959154926,21.74014282252951,61.871973206801755,Engineer,37.14808712493222,0.8995774558454848,92.18441931629852,73.06057959154926,21.74014282252951,61.871973206801755,Engineer,productivity,XBP1s_secretory_support,52.559321675881854,15.411234550949636,0.8,0.15,0.4,True,15.411234550949636,0.408,12.32898764075971,Other,37.14808712493222,0.8995774558454848,92.18441931629852,73.06057959154926,21.74014282252951,61.871973206801755,Engineer,productivity,XBP1s_secretory_support,52.559321675881854,15.411234550949636,0.8,0.15,0.4,True,15.411234550949636,0.408,12.32898764075971,Other,1.4088831916609783,7.329516310179975,88.35526079891787,91.59284868539318,partial_success,0.5,0.14,0.16,1.0,0.5,1.392288495809736,7.164133434830629,88.99944121451473,89.94939311480402,-0.0165946958512424,-0.165382875349346,0.644180415596864,-1.643455570589154,-1.8818060807676191,Neutral / Small Change,52.559321675881854,50.67751559511424,-1.8818060807676176,0,1,7.48019920314857,9.263044456258218,29.347363854846076,49.44467393141086,35.060102750968,100,66.72761776527233,36.35044242137332,Pareto-selected,REJECT,Low priority based on final SDL profile,Hold / Reassess,Reject
CLONE_3186,39.34445050796506,4.5141965919170985,88.06635810859984,84.35319585332488,24.51139228528717,63.35712906556814,Engineer,productivity,XBP1s_secretory_support,56.328375051097126,16.98392454313207,0.8,0.15,0.4,False,-0.4525342972791622,0.408,13.587139634505656,High Gain / Low Risk,1.7862003974873637,10.131779488550391,90.43722721847708,93.56993429969803,negative_tradeoff,-0.35,0.14,0.16,1.0,0.5,1.7390311305349964,10.034234263845786,88.5744868141373,94.2814822202626,-0.0471692669523671,-0.0975452247046071,-1.8627404043397744,0.7115479205645698,-2.1236793913855028,Negative Outcome,39.34445050796506,4.5141965919170985,88.06635810859984,84.35319585332488,24.51139228528717,63.35712906556814,Engineer,39.34445050796506,4.5141965919170985,88.06635810859984,84.35319585332488,24.51139228528717,63.35712906556814,Engineer,productivity,XBP1s_secretory_support,56.328375051097126,16.98392454313207,0.8,0.15,0.4,False,-0.4525342972791622,0.408,13.587139634505656,High Gain / Low Risk,39.34445050796506,4.5141965919170985,88.06635810859984,84.35319585332488,24.51139228528717,63.35712906556814,Engineer,productivity,XBP1s_secretory_support,56.328375051097126,16.98392454313207,0.8,0.15,0.4,False,-0.4525342972791622,0.408,13.587139634505656,High Gain / Low Risk,1.7862003974873637,10.131779488550391,90.43722721847708,93.56993429969803,negative_tradeoff,-0.35,0.14,0.16,1.0,0.5,1.7390311305349964,10.034234263845786,88.5744868141373,94.2814822202626,-0.0471692669523671,-0.0975452247046071,-1.8627404043397744,0.7115479205645698,-2.1236793913855028,Negative Outcome,56.328375051097126,54.204695659711625,-2.123679391385501,0,1,13.323425790084388,16.80350411638512,26.50327060910789,71.23541550416422,32.77622320383519,100,62.380858073052266,40.6868853506096,Pareto-selected,REJECT,Low priority based on final SDL profile,Hold / Reassess,Reject
